Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-02-29,50.65,2008-03-31,50.84,2006-07-31-2007-10-31,42.5-64.78,Sell,21 days,-0.38%,Fall by 25.12%,-0.38%
2010-06-30,49.46,2010-07-31,53.02,2008-11-30-2010-04-30,28.85-59.57,Sell,22 days,-7.2%,Fall by -7.05%,-7.57%
2010-07-31,53.02,2013-01-31,70.64,2006-07-31-2007-10-31,42.5-64.78,Buy,653 days,33.23%,Rise by 29.8%,25.66%
2010-09-30,55.6,2010-12-31,61.52,2006-04-30-2008-11-30,39.13-50.25,Sell,66 days,-10.65%,Fall by 7.74%,15.01%
2011-06-30,63.35,2011-08-31,59.2,2006-07-31-2011-02-28,42.5-67.22,Sell,44 days,6.55%,Fall by -47.7%,21.56%
2011-09-30,56.76,2011-10-31,63.73,2008-11-30-2011-02-28,28.85-67.22,Sell,21 days,-12.28%,Fall by -43.62%,9.28%
2011-10-31,63.73,2012-12-31,69.11,2010-05-31-2011-02-28,44.46-67.22,Buy,305 days,8.44%,Rise by 32.67%,17.73%
2013-01-31,70.64,2016-03-31,109.53,2010-05-31-2012-09-30,44.46-75.85,Buy,825 days,55.05%,Rise by 9.9%,72.78%
2013-02-28,71.01,2013-09-30,80.7,2007-10-31-2008-11-30,39.13-60.7,Sell,152 days,-13.65%,Fall by -23.92%,59.13%
2013-06-30,73.98,2014-07-31,97.29,2011-08-31-2012-09-30,53.81-75.85,Buy,283 days,31.51%,Rise by 12.25%,90.64%
2016-01-31,101.93,2016-07-31,115.2,2011-08-31-2015-12-31,53.81-113.32,Sell,129 days,-13.02%,Fall by -44.82%,77.62%
2016-02-29,100.94,2016-07-31,115.2,2006-07-31-2015-12-31,42.5-113.32,Sell,109 days,-14.13%,Fall by -44.82%,63.5%
2016-08-31,117.89,2019-01-31,180.16,2015-08-31-2015-12-31,77.11-113.32,Buy,631 days,52.82%,Rise by 21.2%,116.32%
2022-01-31,422.26,2022-02-28,403.91,2018-12-31-2021-12-31,154.72-467.06,Sell,20 days,4.35%,Fall by 13.53%,120.66%
2022-04-30,367.2,2022-06-30,326.55,2015-08-31-2021-12-31,77.11-467.06,Sell,43 days,11.07%,Fall by -24.88%,131.73%
2022-05-31,361.1,2022-06-30,326.55,2011-08-31-2021-12-31,53.81-467.06,Sell,22 days,9.57%,Fall by -24.88%,141.3%
2022-08-31,349.28,2022-08-31,349.28,2018-12-31-2021-12-31,154.72-467.06,Buy,0 days,0.0%,Rise by 0%,141.3%
