Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1998-06-30,1.697,1998-08-31,1.3603,1995-01-31-1998-04-30,0.8416-2.068,Sell,44 days,19.84%,Fall by 9.59%,19.84%
2000-05-31,1.2435,2002-09-30,2.1786,1995-01-31-1998-04-30,0.8416-2.068,Buy,608 days,75.2%,Rise by 77.01%,95.04%
2002-07-31,2.2624,2002-09-30,2.1786,2000-03-31-2002-06-30,1.0787-2.5764,Sell,43 days,3.7%,Fall by 7.44%,98.74%
2002-10-31,2.1051,2003-02-28,2.0165,1995-01-31-2002-06-30,0.8416-2.5764,Sell,86 days,4.21%,Fall by -133.3%,102.95%
2002-11-30,2.1133,2002-11-30,2.1133,1998-04-30-2000-03-31,1.2367-1.9134,Sell,0 days,-0.0%,Fall by 0%,102.95%
2003-01-31,2.0611,2007-08-31,8.3081,2000-03-31-2002-06-30,1.0787-2.5764,Buy,1195 days,303.09%,Rise by -18.73%,406.04%
2007-07-31,8.6699,2007-08-31,8.3081,2003-03-31-2007-05-31,1.8406-11.1579,Sell,23 days,4.17%,Fall by 18.73%,410.22%
2007-10-31,8.9481,2015-07-31,16.4053,2000-03-31-2007-05-31,1.0787-11.1579,Buy,2022 days,83.34%,Rise by 0.79%,493.55%
2010-09-30,6.7383,2010-09-30,6.7383,2003-03-31-2007-05-31,1.8406-11.1579,Buy,0 days,0.0%,Rise by 0%,493.55%
2011-05-31,7.3644,2018-03-31,18.0437,2009-03-31-2011-01-31,3.3576-7.8722,Buy,1783 days,145.01%,Rise by 15.97%,638.57%
2015-08-31,14.8783,2015-10-31,16.4125,2011-10-31-2015-04-30,6.0079-17.476,Sell,44 days,-10.31%,Fall by -9.94%,628.26%
2015-09-30,15.0867,2016-04-30,15.234,2007-05-31-2009-03-31,4.2851-9.8161,Sell,152 days,-0.98%,Fall by -17.33%,627.28%
2015-10-31,16.4125,2018-04-30,18.2844,2009-03-31-2015-04-30,3.3576-17.476,Buy,650 days,11.41%,Rise by 14.44%,638.68%
2016-01-31,15.1945,2016-10-31,16.876,2009-03-31-2015-04-30,3.3576-17.476,Sell,195 days,-11.07%,Fall by -5.92%,627.62%
2016-04-30,15.234,2018-04-30,18.2844,2003-03-31-2015-04-30,1.8406-17.476,Buy,520 days,20.02%,Rise by 14.44%,647.64%
2016-08-31,15.8987,2017-08-31,17.7454,2011-10-31-2015-04-30,6.0079-17.476,Buy,261 days,11.62%,Rise by 17.92%,659.26%
2018-04-30,18.2844,2020-06-30,24.0798,2011-10-31-2017-12-31,6.0079-20.494,Buy,566 days,31.7%,Rise by 17.77%,690.95%
2019-02-28,21.3563,2020-06-30,24.0798,2016-02-29-2017-12-31,13.5453-20.494,Buy,348 days,12.75%,Rise by 17.77%,703.71%
2020-02-29,28.8404,2020-03-31,22.4126,2018-02-28-2020-02-29,16.7825-32.595,Sell,21 days,22.29%,Fall by 4.8%,725.99%
2020-03-31,22.4126,2020-04-30,25.3517,2016-02-29-2020-02-29,13.5453-32.595,Sell,22 days,-13.11%,Fall by 15.84%,712.88%
2020-05-31,23.2983,2020-10-31,21.3366,2003-03-31-2020-02-29,1.8406-32.595,Sell,109 days,8.42%,Fall by -44.63%,721.3%
2020-07-31,23.3145,2020-10-31,21.3366,2015-04-30-2016-02-29,15.4711-15.5334,Sell,65 days,8.48%,Fall by -44.63%,729.78%
2020-12-31,28.3589,2022-05-31,34.4705,2009-03-31-2020-02-29,3.3576-32.595,Buy,368 days,21.55%,Rise by -15.65%,751.33%
2022-02-28,37.3323,2022-04-30,34.5352,2020-03-31-2022-02-28,16.8939-42.5977,Sell,44 days,7.49%,Fall by 11.81%,758.83%
2022-05-31,34.4705,2022-06-30,30.8596,2011-10-31-2022-02-28,6.0079-42.5977,Sell,22 days,10.48%,Fall by 8.01%,769.3%
2022-08-31,34.0501,2025-05-31,52.8333,2020-03-31-2022-02-28,16.8939-42.5977,Buy,717 days,55.16%,Rise by 22.25%,824.47%
2022-12-31,28.3867,2022-12-31,28.3867,2016-02-29-2022-02-28,13.5453-42.5977,Buy,0 days,0.0%,Rise by 0%,824.47%
2023-05-31,27.18,2024-08-31,45.2,2018-02-28-2020-02-29,16.7825-32.595,Buy,327 days,66.3%,Rise by 31.06%,890.76%
2023-12-31,35.4333,2023-12-31,35.4333,2000-03-31-2022-02-28,1.0787-42.5977,Buy,0 days,0.0%,Rise by 0%,890.76%
