Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2006-12-31,37.15,2007-12-31,56.82,Buy,259 days,Rise by 96.060000%,52.94,
2007-09-30,60.0,2010-03-31,42.1,Buy,651 days,Rise by -19.320000%,-29.83,
2008-09-30,34.47,2009-02-28,24.31,Sell,108 days,Fall by 29.470000%,29.47,
2009-04-30,31.98,2009-09-30,40.92,Buy,108 days,Rise by 36.650000%,27.95,
2010-12-31,43.09,2011-11-30,36.22,Sell,237 days,Fall by 10.350000%,15.94,
2011-07-31,42.36,2011-12-31,34.87,Sell,109 days,Fall by 17.680000%,17.68,
2014-11-30,40.6,2015-04-30,51.33,Buy,107 days,Rise by 26.430000%,26.43,
2015-04-30,51.33,2017-02-28,38.2,Buy,477 days,Rise by -30.900000%,-25.58,
2015-08-31,35.91,2016-04-30,33.53,Sell,174 days,Fall by 13.120000%,6.63,
2015-12-31,35.29,2016-04-30,33.53,Sell,86 days,Fall by 1.640000%,4.99,
2016-01-31,31.2,2016-08-31,37.05,Sell,151 days,Fall by -11.250000%,-18.75,
2016-02-29,30.28,2016-08-31,37.05,Sell,131 days,Fall by -14.630000%,-22.36,
2016-07-31,35.43,2017-05-31,40.14,Buy,216 days,Rise by 48.660000%,13.29,
2017-03-31,38.49,2017-09-30,44.04,Buy,130 days,Rise by 36.840000%,14.42,
2020-06-30,39.7,2020-10-31,44.1,Buy,88 days,Rise by 24.330000%,11.08,
2022-12-31,28.3,2025-01-31,31.89,Buy,543 days,Rise by 7.490000%,12.69,
2023-09-30,26.53,2024-03-31,24.07,Sell,129 days,Fall by 11.720000%,9.27,
2023-11-30,25.16,2024-03-31,24.07,Sell,86 days,Fall by -57.830000%,4.33,
2024-01-31,21.76,2024-05-31,26.63,Sell,86 days,Fall by -82.490000%,-22.38,
2024-05-31,26.63,2025-01-31,31.89,Buy,174 days,Rise by 34.590000%,19.75,
