Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2013-02-17,8.94,2013-04-28,9.89,Buy,49 days,Rise by 13.680000%,10.6,
2013-08-25,9.79,2013-09-29,10.83,Sell,24 days,Fall by -49.640000%,-10.66,
2013-11-10,12.0,2013-12-22,13.18,Buy,29 days,Rise by 30.780000%,9.81,
2013-12-01,13.14,2014-02-16,14.68,Buy,54 days,Rise by 19.430000%,11.71,
2014-12-14,21.29,2015-01-18,23.0,Buy,24 days,Rise by 18.950000%,8.06,
2015-02-01,25.32,2015-07-12,26.68,Buy,114 days,Rise by 2.720000%,5.37,
2015-06-28,27.44,2015-08-16,29.98,Buy,34 days,Rise by 13.450000%,9.26,
2016-06-19,26.8,2016-07-17,29.28,Sell,19 days,Fall by -14.740000%,-9.24,
2016-08-21,31.15,2016-09-18,32.34,Buy,19 days,Rise by 6.650000%,3.8,
2016-11-20,31.46,2017-07-23,31.0,Sell,174 days,Fall by 1.270000%,1.45,
2017-08-06,30.42,2017-11-12,32.16,Sell,69 days,Fall by 5.650000%,-5.7,
2017-12-10,33.32,2018-10-14,30.96,Buy,219 days,Rise by -14.560000%,-7.08,
2018-01-28,33.5,2018-10-14,30.96,Buy,184 days,Rise by -15.010000%,-7.58,
2018-11-11,33.4,2019-02-03,35.66,Buy,59 days,Rise by 22.890000%,6.78,
2019-01-20,35.92,2019-03-10,37.62,Buy,34 days,Rise by 14.280000%,4.73,
2019-04-07,40.28,2019-06-16,43.02,Buy,49 days,Rise by 6.790000%,6.79,
2019-05-26,42.38,2020-02-09,45.79,Buy,184 days,Rise by 0.800000%,8.03,
2019-10-13,39.6,2019-12-01,43.67,Sell,34 days,Fall by 14.290000%,-10.28,
2019-12-08,43.91,2020-08-09,46.18,Buy,174 days,Rise by 4.280000%,5.17,
2020-03-22,33.94,2020-04-19,40.55,Sell,19 days,Fall by -29.260000%,-19.48,
2020-10-25,43.22,2020-11-08,45.6,Sell,9 days,Fall by 11.040000%,-5.51,
2021-05-23,44.1,2021-08-01,50.97,Buy,49 days,Rise by 18.590000%,15.58,
2021-08-08,51.49,2022-04-17,56.42,Buy,179 days,Rise by -0.780000%,9.57,
2022-04-10,57.42,2022-11-20,61.72,Buy,159 days,Rise by -12.560000%,7.49,
2023-06-04,67.67,2023-09-10,71.5,Buy,69 days,Rise by 17.040000%,5.66,
2023-08-06,65.99,2023-09-17,73.39,Sell,29 days,Fall by -4.530000%,-11.21,
2023-11-12,78.65,2024-03-10,82.56,Buy,84 days,Rise by 9.690000%,4.97,
2024-02-18,82.0,2024-02-18,82.0,Buy,0 days,Rise by -2.180000%,0.0,
2024-04-07,75.45,2024-07-28,82.62,Sell,79 days,Fall by 5.330000%,-9.5,
2024-09-01,76.93,2024-10-27,71.43,Sell,39 days,Fall by 7.150000%,7.15,
2024-09-08,76.86,2024-10-27,71.43,Sell,34 days,Fall by 7.060000%,7.06,
2024-09-15,75.0,2024-11-17,79.37,Sell,44 days,Fall by 9.640000%,-5.83,
2025-01-12,76.54,2025-03-02,71.93,Sell,34 days,Fall by 11.460000%,6.02,
2025-02-23,70.26,2025-07-20,75.43,Sell,104 days,Fall by 2.080000%,-7.36,
2025-09-21,73.62,2025-09-21,73.62,Sell,0 days,Fall by 3.180000%,0.0,
