Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2002-01-31,2.95,2002-02-28,2.12,2000-01-31-2001-11-30,1.25-3.72,Sell,20 days,28.14%,Fall by 21.7%,28.14%,
2005-06-30,3.26,2006-09-30,4.15,2000-01-31-2001-11-30,1.25-3.72,Buy,326 days,27.3%,Rise by -12.53%,55.44%,
2007-02-28,3.9,2007-03-31,3.63,2002-07-31-2006-06-30,1.58-4.7,Sell,22 days,6.92%,Fall by 10.47%,62.36%,
2007-09-30,3.3,2007-09-30,3.3,2002-07-31-2006-06-30,1.58-4.7,Buy,0 days,0.0%,Rise by 0%,62.36%,
2008-01-31,3.03,2018-11-30,13.3,2000-01-31-2006-06-30,1.25-4.7,Buy,2826 days,338.94%,Rise by 18.87%,401.3%,
2009-09-30,3.28,2010-10-31,3.24,2008-06-30-2009-03-31,2.12-3.52,Buy,282 days,-1.22%,Rise by -11.11%,400.08%,
2010-05-31,3.24,2010-06-30,3.12,2008-06-30-2010-05-31,2.12-3.59,Sell,22 days,3.7%,Fall by 11.54%,403.79%,
2010-06-30,3.12,2010-07-31,3.02,2008-06-30-2009-03-31,2.12-3.52,Sell,22 days,3.21%,Fall by 17.22%,406.99%,
2010-08-31,2.92,2010-10-31,3.24,2009-07-31-2010-05-31,2.79-3.59,Sell,43 days,-10.96%,Fall by 11.11%,396.03%,
2013-12-31,3.85,2014-11-30,5.48,2009-07-31-2010-05-31,2.79-3.59,Buy,238 days,42.34%,Rise by 36.86%,438.37%,
2016-11-30,8.18,2017-02-28,9.11,2012-08-31-2016-08-31,1.86-10.93,Sell,64 days,-11.37%,Fall by -39.96%,427.0%,
2017-01-31,8.69,2017-01-31,8.69,2006-06-30-2012-08-31,2.15-4.25,Sell,0 days,-0.0%,Fall by 0%,427.0%,
2018-11-30,13.3,2019-01-31,12.56,2012-08-31-2018-08-31,1.86-16.44,Sell,44 days,5.56%,Fall by -132.88%,432.57%,
2018-12-31,13.0,2019-01-31,12.56,2016-11-30-2018-08-31,8.13-16.44,Sell,23 days,3.38%,Fall by -132.88%,435.95%,
2020-09-30,33.27,2021-02-28,29.25,2018-12-31-2020-08-31,11.85-37.89,Sell,107 days,12.08%,Fall by 16.75%,448.03%,
2021-02-28,29.25,2021-04-30,35.95,2016-11-30-2020-08-31,8.13-37.89,Sell,44 days,-22.91%,Fall by 10.99%,425.13%,
2021-05-31,29.79,2021-05-31,29.79,2016-11-30-2020-08-31,8.13-37.89,Buy,0 days,0.0%,Rise by 0%,425.13%,
2021-12-31,32.76,2021-12-31,32.76,2012-08-31-2020-08-31,1.86-37.89,Buy,0 days,0.0%,Rise by 0%,425.13%,
2023-09-30,21.58,2023-10-31,20.81,2022-10-31-2023-05-31,18.02-27.95,Sell,21 days,3.57%,Fall by -61.17%,428.7%,
2023-10-31,20.81,2023-11-30,23.56,2020-08-31-2022-10-31,19.96-33.8,Sell,22 days,-13.21%,Fall by -42.36%,415.48%,
2023-12-31,23.6,2025-04-30,34.0,2022-10-31-2023-05-31,18.02-27.95,Buy,347 days,44.07%,Rise by 9.12%,459.55%,
2025-02-28,34.08,2025-05-31,36.5,2023-10-31-2025-01-31,20.29-39.5,Sell,65 days,-7.1%,Fall by -1.64%,452.45%,
2025-03-31,33.54,2025-09-30,37.05,2018-12-31-2025-01-31,11.85-39.5,Sell,131 days,-10.47%,Fall by -0.13%,441.98%,
2025-05-31,36.5,2025-05-31,36.5,2018-12-31-2020-08-31,11.85-37.89,Buy,0 days,0.0%,Rise by 0%,441.98%,
