Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-31,4.26,2007-01-28,4.25,2006-06-11-2006-10-01,4.18-4.45,Sell,19 days,0.23%,Fall by 14.35%,0.23%,
2007-10-14,3.3,2007-10-14,3.3,2006-06-11-2007-07-29,3.27-4.45,Sell,0 days,-0.0%,Fall by 0%,0.23%,
2008-05-11,2.58,2008-05-25,2.67,2007-09-16-2008-03-02,2.66-3.54,Sell,9 days,-3.49%,Fall by 11.99%,-3.25%,
2008-10-12,2.96,2008-10-12,2.96,2006-12-03-2008-06-29,2.37-4.23,Sell,0 days,-0.0%,Fall by 0%,-3.25%,
2009-04-19,2.97,2009-06-14,2.96,2006-12-03-2008-03-02,2.66-4.23,Sell,39 days,0.34%,Fall by 0.68%,-2.92%,
2009-04-26,2.96,2010-05-30,3.24,2008-06-29-2009-03-15,2.12-3.52,Buy,284 days,9.46%,Rise by -10.49%,6.54%,
2009-05-24,3.1,2009-05-31,2.9,2008-06-29-2009-03-15,2.12-3.52,Sell,4 days,6.45%,Fall by -1.38%,12.99%,
2010-01-17,3.38,2010-02-14,3.27,2009-03-15-2009-07-19,2.96-3.3,Sell,19 days,3.25%,Fall by 10.4%,16.25%,
2010-03-07,3.32,2010-06-13,3.23,2009-07-19-2009-09-13,2.79-3.48,Buy,69 days,-2.71%,Rise by -10.22%,13.54%,
2010-04-11,3.36,2010-05-30,3.24,2006-06-11-2008-06-29,2.37-4.45,Sell,34 days,3.57%,Fall by 10.49%,17.11%,
2010-05-30,3.24,2010-06-27,3.14,2008-06-29-2010-05-09,2.12-3.59,Sell,19 days,3.09%,Fall by 11.46%,20.2%,
2010-08-22,2.78,2010-08-22,2.78,2009-07-19-2010-05-09,2.79-3.59,Sell,0 days,-0.0%,Fall by 0%,20.2%,
2010-09-05,3.02,2016-05-15,9.56,2008-06-29-2010-05-09,2.12-3.59,Buy,1484 days,216.56%,Rise by 12.76%,236.75%,
2010-12-05,3.12,2010-12-12,3.14,2009-09-13-2010-08-22,2.9-3.35,Sell,4 days,-0.64%,Fall by 5.1%,236.11%,
2011-03-06,3.02,2013-08-04,3.62,2009-07-19-2010-05-09,2.79-3.59,Buy,629 days,19.87%,Rise by 18.23%,255.98%,
2011-05-15,3.01,2011-05-29,2.99,2010-05-09-2010-08-22,2.9-3.42,Sell,9 days,0.66%,Fall by 11.71%,256.64%,
2011-11-20,2.4,2012-01-15,2.23,2009-09-13-2011-09-18,2.25-3.35,Sell,39 days,7.08%,Fall by 13.45%,263.73%,
2012-04-22,2.19,2012-06-03,2.04,2010-05-09-2011-09-18,2.25-3.42,Sell,29 days,6.85%,Fall by 5.88%,270.58%,
2012-07-01,1.97,2012-07-01,1.97,2007-09-16-2012-02-12,2.16-3.54,Sell,0 days,-0.0%,Fall by 0%,270.58%,
2013-01-13,2.43,2013-01-13,2.43,2010-10-31-2012-02-12,2.16-3.15,Sell,0 days,-0.0%,Fall by 0%,270.58%,
2013-04-21,2.6,2013-05-19,2.9,2010-05-09-2012-08-12,1.95-3.42,Sell,19 days,-11.54%,Fall by -17.93%,259.04%,
2013-10-27,3.64,2014-01-26,4.04,2010-10-31-2012-08-12,1.95-3.15,Sell,64 days,-10.99%,Fall by -54.7%,248.05%,
2013-12-22,3.85,2014-03-16,4.28,2012-12-09-2013-02-24,2.56-2.56,Sell,59 days,-11.17%,Fall by -52.34%,236.88%,
2014-04-20,4.03,2014-05-18,4.31,2006-06-11-2012-08-12,1.95-4.45,Sell,19 days,-6.95%,Fall by -51.74%,229.93%,
2014-07-27,4.63,2014-08-31,5.12,2006-12-03-2011-09-18,2.25-4.23,Sell,24 days,-10.58%,Fall by -23.05%,219.35%,
2016-11-06,8.68,2016-11-27,8.27,2012-08-12-2016-08-14,1.86-10.93,Sell,14 days,4.72%,Fall by -56.71%,224.07%,
2018-02-04,13.35,2018-02-11,12.71,2016-08-14-2016-11-27,9.1-10.5,Sell,4 days,4.79%,Fall by 5.27%,228.87%,
2018-02-11,12.71,2018-04-01,13.2,2016-11-27-2017-12-31,8.13-14.49,Sell,34 days,-3.86%,Fall by 10.23%,225.01%,
2018-04-01,13.2,2018-07-29,14.9,2016-11-27-2017-12-31,8.13-14.49,Buy,84 days,12.88%,Rise by -11.28%,237.89%,
