Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2005-10-31,15.05,2006-09-30,16.62,Sell,239 days,Fall by -4.920000%,-10.43,
2005-12-31,17.06,2010-09-30,10.41,Buy,1237 days,Rise by -19.460000%,-38.98,
2007-08-31,12.23,2008-01-31,9.3,Sell,108 days,Fall by 23.960000%,23.96,
2007-09-30,10.95,2008-02-29,7.32,Sell,108 days,Fall by 33.150000%,33.15,
2009-08-31,7.82,2010-06-30,9.27,Buy,216 days,Rise by 39.000000%,18.54,
2011-02-28,13.75,2012-05-31,18.14,Buy,327 days,Rise by -24.730000%,31.93,
2011-09-30,10.35,2012-01-31,16.2,Sell,86 days,Fall by -127.440000%,-56.52,
2012-02-29,17.9,2013-03-31,21.9,Buy,282 days,Rise by 23.740000%,22.35,
2013-12-31,25.26,2014-11-30,29.79,Buy,238 days,Rise by 10.810000%,17.93,
2015-05-31,26.55,2016-02-29,21.58,Sell,194 days,Fall by 11.070000%,18.72,
2018-03-31,33.11,2018-08-31,48.44,Buy,108 days,Rise by 46.300000%,46.3,
2018-05-31,39.37,2018-11-30,44.15,Buy,130 days,Rise by -10.340000%,12.14,
2018-08-31,48.44,2020-06-30,48.19,Buy,476 days,Rise by -20.150000%,-0.52,
2022-05-31,103.87,2022-11-30,146.0,Sell,130 days,Fall by -105.230000%,-40.56,
2023-05-31,143.0,2024-02-29,200.52,Sell,195 days,Fall by 22.080000%,-40.22,
2024-03-31,216.0,2024-03-31,216.0,Buy,0 days,Rise by -14.240000%,0.0,
2025-02-28,131.2,2025-02-28,131.2,Sell,0 days,Fall by 3.930000%,0.0,
2025-03-31,111.42,2025-03-31,111.42,Sell,0 days,Fall by -13.120000%,0.0,
