Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-02-29,2.34,2004-09-30,3.04,Sell,152 days,Fall by -27.780000%,-29.91
2005-12-31,3.8,2006-07-31,4.31,Buy,149 days,Rise by 18.420000%,13.42
2007-03-31,3.63,2008-01-31,3.03,Sell,217 days,Fall by 10.470000%,16.53
2007-06-30,3.37,2008-01-31,3.03,Sell,152 days,Fall by 10.090000%,10.09
2008-06-30,2.35,2008-07-31,2.8,Sell,22 days,Fall by -23.400000%,-19.15
2010-02-28,3.4,2014-02-28,4.01,Buy,1043 days,Rise by -11.180000%,17.94
2010-06-30,3.12,2011-09-30,2.53,Sell,326 days,Fall by 11.540000%,18.91
2010-10-31,3.24,2013-10-31,3.68,Buy,782 days,Rise by -11.110000%,13.58
2011-05-31,2.88,2011-10-31,2.32,Sell,108 days,Fall by 19.440000%,19.44
2011-06-30,2.76,2011-11-30,2.4,Sell,108 days,Fall by 13.040000%,13.04
2011-08-31,2.23,2012-03-31,2.24,Sell,152 days,Fall by 4.480000%,-0.45
2013-04-30,2.65,2013-09-30,3.62,Buy,108 days,Rise by 158.490000%,36.6
2013-05-31,3.12,2013-09-30,3.62,Buy,85 days,Rise by 119.550000%,16.03
2013-06-30,3.45,2014-02-28,4.01,Buy,173 days,Rise by 98.550000%,16.23
2018-12-31,13.0,2019-02-28,14.7,Sell,42 days,Fall by -125.000000%,-13.08
2019-11-30,22.15,2020-07-31,36.0,Buy,173 days,Rise by 66.370000%,62.53
2019-12-31,22.2,2020-07-31,36.0,Buy,152 days,Rise by 65.990000%,62.16
2022-02-28,27.51,2022-07-31,21.2,Sell,109 days,Fall by 22.940000%,22.94
2024-04-30,28.47,2024-09-30,34.75,Buy,108 days,Rise by 34.880000%,22.06
