Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-04-22,19.91,2012-06-03,15.96,Sell,29 days,Fall by 15.970000%,19.84,
2013-10-06,23.02,2013-12-15,20.24,Sell,49 days,Fall by 12.080000%,12.08,
2013-11-24,21.46,2013-12-29,22.02,Sell,24 days,Fall by 0.510000%,-2.61,
2014-03-30,22.33,2014-05-04,22.94,Buy,24 days,Rise by 16.300000%,2.73,
2014-05-25,24.52,2014-07-27,25.97,Buy,44 days,Rise by 5.910000%,5.91,
2015-06-14,28.54,2015-09-20,25.54,Sell,69 days,Fall by 10.580000%,10.51,
2016-01-10,24.78,2016-02-14,25.11,Sell,24 days,Fall by -7.060000%,-1.33,
2016-01-24,23.37,2016-02-14,25.11,Sell,14 days,Fall by -13.520000%,-7.45,
2016-07-10,29.26,2016-08-14,30.87,Buy,24 days,Rise by 8.780000%,5.5,
2016-07-24,30.71,2017-03-05,34.29,Buy,159 days,Rise by 11.760000%,11.66,
2016-11-27,30.09,2017-02-12,31.51,Sell,54 days,Fall by -7.740000%,-4.72,
2017-01-08,30.23,2017-02-19,33.74,Sell,29 days,Fall by -7.240000%,-11.61,
2017-07-09,30.9,2017-09-24,33.37,Sell,54 days,Fall by -31.810000%,-7.99,
2017-11-26,36.49,2017-12-24,38.55,Buy,19 days,Rise by 24.340000%,5.65,
2018-12-23,41.85,2019-01-20,45.03,Sell,19 days,Fall by -24.320000%,-7.6,
2019-08-25,46.61,2019-12-15,45.3,Sell,79 days,Fall by 0.110000%,2.81,
2019-10-13,46.56,2019-12-15,45.3,Sell,44 days,Fall by 5.840000%,2.71,
2019-11-24,44.85,2019-12-22,47.45,Sell,19 days,Fall by 10.970000%,-5.8,
2020-01-12,47.13,2020-03-15,37.64,Sell,44 days,Fall by 15.280000%,20.14,
2020-02-23,46.3,2020-03-22,35.6,Sell,19 days,Fall by 11.020000%,23.11,
2020-03-01,39.93,2020-03-29,38.82,Sell,19 days,Fall by 10.090000%,2.78,
2020-06-07,47.83,2021-03-14,48.82,Buy,199 days,Rise by -0.840000%,2.07,
2020-06-28,46.31,2021-03-14,48.82,Buy,184 days,Rise by -11.850000%,5.42,
2020-12-13,44.32,2021-02-21,45.68,Buy,49 days,Rise by 8.480000%,3.07,
2020-12-27,44.54,2021-02-28,44.87,Buy,44 days,Rise by 22.970000%,0.74,
2021-01-17,45.43,2021-04-04,51.98,Buy,54 days,Rise by 20.560000%,14.42,
2021-03-14,48.82,2021-04-18,52.8,Buy,24 days,Rise by 12.190000%,8.15,
2021-03-21,48.98,2021-04-25,51.91,Buy,24 days,Rise by 11.820000%,5.98,
2021-12-19,60.46,2023-03-19,50.19,Buy,324 days,Rise by -10.850000%,-16.99,
2022-10-09,40.27,2022-10-30,45.64,Sell,14 days,Fall by -16.170000%,-13.33,
2022-11-27,48.4,2023-04-16,50.54,Buy,99 days,Rise by 4.900000%,4.42,
2023-05-28,49.86,2023-07-16,50.38,Buy,34 days,Rise by 16.000000%,1.04,
2023-08-20,55.04,2023-09-17,56.04,Buy,19 days,Rise by -13.230000%,1.82,
2024-05-05,47.12,2024-08-18,49.46,Sell,74 days,Fall by 3.500000%,-4.97,
2024-05-26,46.42,2024-08-18,49.46,Sell,59 days,Fall by 2.050000%,-6.55,
2024-06-16,45.68,2024-08-18,49.46,Sell,44 days,Fall by 0.460000%,-8.27,
2024-06-30,47.51,2024-09-15,49.8,Buy,54 days,Rise by 26.060000%,4.82,
2024-08-11,45.47,2024-08-18,49.46,Sell,4 days,Fall by -19.950000%,-8.78,
2024-08-25,50.74,2024-10-20,56.76,Buy,39 days,Rise by 18.030000%,11.86,
2025-06-29,68.65,2025-06-29,68.65,Buy,0 days,Rise by 6.500000%,0.0,
