Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-05-13,42.42,2012-08-26,47.57,Sell,74 days,Fall by 1.650000%,-12.14,
2012-08-26,47.57,2012-10-07,53.65,Buy,29 days,Rise by -11.880000%,12.78,
2012-09-02,47.94,2012-10-07,53.65,Buy,24 days,Rise by -12.560000%,11.91,
2013-04-21,28.59,2013-07-14,24.37,Sell,59 days,Fall by 12.910000%,14.76,
2014-01-19,23.33,2014-03-09,26.18,Buy,34 days,Rise by 18.860000%,12.22,
2014-01-26,23.67,2014-03-09,26.18,Buy,29 days,Rise by 17.150000%,10.6,
2014-05-25,23.31,2014-06-22,25.82,Sell,19 days,Fall by 11.500000%,-10.77,
2014-06-22,25.82,2016-06-05,25.33,Buy,509 days,Rise by -12.240000%,-1.9,
2014-10-12,20.77,2014-11-23,19.88,Sell,29 days,Fall by 11.600000%,4.29,
2014-11-02,17.21,2014-11-23,19.88,Sell,14 days,Fall by -5.980000%,-15.51,
2015-01-18,22.16,2016-05-22,24.05,Buy,349 days,Rise by -16.160000%,8.53,
2015-07-12,16.75,2015-08-16,14.49,Sell,24 days,Fall by 14.930000%,13.49,
2015-07-19,15.42,2015-08-23,15.39,Sell,24 days,Fall by 13.160000%,0.19,
2016-02-14,18.84,2016-04-10,21.44,Buy,39 days,Rise by 37.100000%,13.8,
2016-02-21,18.38,2016-03-27,19.46,Buy,24 days,Rise by 40.530000%,5.88,
2016-03-06,19.71,2016-05-08,25.13,Buy,44 days,Rise by 31.050000%,27.5,
2016-10-09,23.0,2016-12-11,20.67,Sell,44 days,Fall by 10.390000%,10.13,
2017-07-09,21.21,2017-09-03,24.78,Sell,39 days,Fall by -5.750000%,-16.83,
2017-07-30,22.91,2017-09-17,24.13,Buy,34 days,Rise by 6.290000%,5.33,
2018-07-08,22.61,2019-03-24,22.78,Buy,184 days,Rise by -16.190000%,0.75,
2018-07-22,21.78,2018-08-26,18.95,Sell,24 days,Fall by 17.910000%,12.99,
2018-12-16,20.12,2019-01-20,20.31,Buy,24 days,Rise by 14.610000%,0.94,
2018-12-23,20.44,2019-02-24,23.06,Buy,44 days,Rise by 12.820000%,12.82,
2019-02-10,22.34,2019-07-14,26.21,Buy,109 days,Rise by 33.660000%,17.32,
2019-02-24,23.06,2019-07-14,26.21,Buy,99 days,Rise by -12.010000%,13.66,
2019-04-28,21.3,2019-05-26,20.57,Sell,19 days,Fall by -25.070000%,3.43,
2019-06-09,22.89,2019-07-14,26.21,Buy,24 days,Rise by 30.450000%,14.5,
2019-06-30,25.56,2019-08-11,29.36,Buy,29 days,Rise by 16.820000%,14.87,
2019-08-11,29.36,2020-05-17,36.57,Buy,199 days,Rise by -10.660000%,24.56,
2020-04-26,33.93,2020-07-19,39.31,Buy,59 days,Rise by 26.550000%,15.86,
2020-11-01,37.49,2021-02-07,34.61,Sell,69 days,Fall by 12.670000%,7.68,
2021-04-25,36.06,2021-06-06,38.68,Buy,29 days,Rise by -14.450000%,7.27,
2021-06-27,34.36,2021-09-05,33.28,Sell,49 days,Fall by 10.220000%,3.14,
2021-10-24,32.99,2022-03-20,37.22,Buy,104 days,Rise by -11.190000%,12.82,
2022-07-10,27.06,2022-09-11,25.1,Sell,44 days,Fall by 12.080000%,7.24,
2022-10-30,24.72,2022-12-11,29.07,Buy,29 days,Rise by 32.080000%,17.6,
2023-03-26,31.55,2023-04-30,33.58,Buy,24 days,Rise by 1.300000%,6.43,
2023-08-06,29.56,2023-12-03,31.81,Sell,84 days,Fall by 9.030000%,-7.61,
2023-08-13,29.46,2023-12-03,31.81,Sell,79 days,Fall by 8.720000%,-7.98,
2023-12-03,31.81,2024-05-05,33.44,Buy,109 days,Rise by -12.950000%,5.12,
2024-02-18,26.86,2024-03-31,31.62,Sell,29 days,Fall by -24.390000%,-17.72,
2024-11-17,35.51,2025-02-02,38.96,Sell,54 days,Fall by -102.930000%,-9.72,
2025-09-07,66.34,2025-10-05,77.08,Buy,19 days,Rise by 8.620000%,16.19,
2025-09-21,72.36,2025-09-21,72.36,Buy,0 days,Rise by -0.410000%,0.0,
