Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2008-10-31,20.95,2008-11-30,26.57,Sell,20 days,Fall by -196.900000%,-26.83
2010-10-31,57.3,2012-01-31,56.46,Buy,325 days,Rise by 8.550000%,-1.47
2010-12-31,61.47,2012-01-31,56.46,Buy,281 days,Rise by -11.190000%,-8.15
2011-06-30,54.59,2012-02-29,55.4,Sell,173 days,Fall by 5.790000%,-1.48
2012-05-31,43.78,2012-09-30,53.69,Sell,86 days,Fall by 14.570000%,-22.64
2014-10-31,17.21,2015-01-31,22.29,Sell,65 days,Fall by 20.100000%,-29.52
2015-07-31,13.75,2016-02-29,19.38,Sell,150 days,Fall by 0.220000%,-40.95
2018-08-31,18.55,2019-01-31,22.69,Sell,108 days,Fall by -24.200000%,-22.32
2018-10-31,18.93,2019-03-31,22.42,Buy,107 days,Rise by 57.740000%,18.44
2019-07-31,26.5,2020-08-31,42.27,Buy,282 days,Rise by -13.060000%,59.51
2020-03-31,23.04,2020-04-30,32.26,Sell,21 days,Fall by -35.110000%,-40.02
2021-02-28,31.13,2021-05-31,39.42,Sell,64 days,Fall by 5.330000%,-26.63
2021-09-30,29.47,2022-03-31,38.35,Sell,129 days,Fall by 10.860000%,-30.13
2022-01-31,30.23,2022-03-31,38.35,Sell,42 days,Fall by 13.100000%,-26.86
2022-03-31,38.35,2023-09-30,26.91,Buy,391 days,Rise by -37.940000%,-29.83
2022-07-31,26.27,2022-11-30,29.05,Sell,86 days,Fall by -2.440000%,-10.58
2022-08-31,23.8,2022-11-30,29.05,Sell,64 days,Fall by -13.070000%,-22.06
2023-04-30,33.58,2024-10-31,40.34,Buy,392 days,Rise by -19.860000%,20.13
2024-04-30,33.13,2024-10-31,40.34,Buy,131 days,Rise by 21.760000%,21.76
2024-05-31,35.3,2025-05-31,50.65,Buy,260 days,Rise by 14.280000%,43.48
2024-08-31,38.62,2025-06-30,52.06,Buy,214 days,Rise by 86.590000%,34.8
2025-05-31,50.65,2025-05-31,50.65,Buy,0 days,Rise by 42.270000%,0.0
2025-09-30,76.4,2025-09-30,76.4,Buy,0 days,Rise by -5.680000%,0.0
