Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-12-02,37.32,2013-01-13,39.52,Buy,29 days,Rise by 29.800000%,5.89,
2013-03-10,41.88,2013-05-05,47.12,Buy,39 days,Rise by 15.660000%,12.51,
2013-04-21,45.36,2013-10-06,46.96,Buy,119 days,Rise by 5.380000%,3.53,
2014-01-19,48.2,2014-12-07,47.0,Buy,229 days,Rise by -10.370000%,-2.49,
2014-06-01,46.32,2014-06-29,47.92,Buy,19 days,Rise by 4.150000%,3.45,
2014-07-27,48.52,2015-04-12,51.76,Buy,184 days,Rise by -0.580000%,6.68,
2014-10-12,44.08,2014-11-02,48.24,Sell,14 days,Fall by -1.000000%,-9.44,
2014-10-19,43.76,2014-11-02,48.24,Sell,9 days,Fall by -1.740000%,-10.24,
2015-03-01,49.4,2015-04-12,51.76,Buy,29 days,Rise by 7.770000%,4.78,
2015-03-22,51.24,2015-06-07,51.84,Buy,54 days,Rise by -10.300000%,1.17,
2016-11-20,49.39,2017-03-19,51.83,Sell,84 days,Fall by -2.470000%,-4.94,
2016-12-25,49.76,2017-03-19,51.83,Sell,59 days,Fall by -1.710000%,-4.16,
2017-01-15,50.89,2017-05-21,53.05,Buy,89 days,Rise by 1.930000%,4.24,
2017-04-16,50.61,2017-06-04,54.9,Sell,34 days,Fall by -4.680000%,-8.48,
2017-04-30,51.86,2017-05-28,53.18,Buy,19 days,Rise by 6.320000%,2.55,
2017-11-05,59.19,2018-01-07,62.04,Buy,44 days,Rise by 9.260000%,4.82,
2018-01-14,63.46,2020-01-12,59.52,Buy,519 days,Rise by -3.440000%,-6.21,
2018-07-01,57.91,2018-09-30,60.23,Sell,64 days,Fall by 2.140000%,-4.01,
2018-09-30,60.23,2020-01-12,59.52,Buy,334 days,Rise by -10.210000%,-1.18,
2018-10-14,56.73,2018-11-18,54.7,Sell,24 days,Fall by 12.460000%,3.58,
2018-11-25,54.08,2019-01-13,52.84,Sell,34 days,Fall by 2.510000%,2.29,
2018-12-23,49.66,2019-01-13,52.84,Sell,14 days,Fall by -6.160000%,-6.4,
2019-01-27,53.92,2019-04-28,55.4,Buy,64 days,Rise by 3.780000%,2.74,
2019-04-28,55.4,2019-10-13,57.15,Buy,119 days,Rise by 0.090000%,3.16,
2019-05-05,55.96,2019-11-03,59.26,Buy,129 days,Rise by -0.910000%,5.9,
2019-09-15,56.87,2019-11-17,59.79,Buy,44 days,Rise by 6.790000%,5.13,
2019-11-03,59.26,2020-11-01,58.24,Buy,259 days,Rise by -10.630000%,-1.72,
2019-11-17,59.79,2020-11-01,58.24,Buy,249 days,Rise by -11.420000%,-2.59,
2020-03-08,52.6,2020-03-29,50.18,Sell,14 days,Fall by -3.290000%,4.6,
2021-09-05,71.81,2023-03-05,57.38,Buy,389 days,Rise by -12.620000%,-20.09,
2021-10-10,67.86,2022-02-13,63.96,Sell,89 days,Fall by 1.330000%,5.75,
2022-01-30,62.75,2022-03-20,62.27,Sell,34 days,Fall by 10.250000%,0.76,
2023-01-22,57.85,2023-05-14,60.2,Buy,79 days,Rise by 9.080000%,4.06,
2023-03-19,55.71,2023-05-07,59.53,Sell,34 days,Fall by -6.480000%,-6.86,
2023-06-18,63.1,2024-02-04,66.51,Buy,164 days,Rise by 13.820000%,5.4,
2023-10-01,60.29,2023-11-05,62.0,Sell,24 days,Fall by -10.280000%,-2.84,
2024-08-04,64.65,2024-08-18,69.37,Sell,9 days,Fall by -4.010000%,-7.3,
2025-03-16,70.35,2025-05-25,73.03,Buy,49 days,Rise by 18.620000%,3.81,
2025-05-25,73.03,2025-08-24,80.02,Buy,64 days,Rise by 14.270000%,9.57,
2025-09-14,80.76,2025-09-14,80.76,Buy,0 days,Rise by 3.330000%,0.0,
