Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-06-08,16.9825,2008-07-20,14.55,2006-08-13-2008-03-30,9.44-17.65,Buy,29 days,-14.32%,Rise by 16.48%,-14.32%
2008-08-17,15.5725,2008-09-07,14.705,2006-08-13-2008-03-30,9.44-17.65,Sell,14 days,5.57%,Fall by 18.75%,-8.75%
2008-11-02,14.4075,2008-11-09,12.3525,2008-03-30-2008-07-13,14.805-16.275,Sell,4 days,14.26%,Fall by 12.1%,5.51%
2009-07-12,12.825,2009-07-12,12.825,2007-12-09-2009-03-15,11.21-16.2125,Sell,0 days,-0.0%,Fall by 0%,5.51%
2009-09-13,13.7475,2009-10-04,15.505,2008-03-30-2009-03-15,11.21-16.275,Sell,14 days,-12.78%,Fall by 0.52%,-7.27%
2011-02-20,22.205,2011-04-10,19.3475,2009-03-15-2010-12-26,9.56-23.1225,Buy,34 days,-12.87%,Rise by 20.48%,-20.14%
2011-03-20,19.3975,2011-05-15,21.565,2009-03-15-2010-12-26,9.56-23.1225,Sell,39 days,-11.17%,Fall by 8.9%,-31.32%
2011-08-14,21.06,2011-08-21,19.645,2010-12-26-2011-03-27,19.4875-21.3575,Sell,4 days,6.72%,Fall by -23.48%,-24.6%
2012-07-15,23.4925,2019-04-14,86.24,2011-03-27-2012-05-06,17.3575-28.7025,Buy,1759 days,267.1%,Rise by -10.55%,242.5%
2012-07-22,23.27,2012-12-23,26.275,2009-03-15-2012-05-06,9.56-28.7025,Sell,109 days,-12.91%,Fall by -15.26%,229.58%
2014-02-23,38.24,2014-04-13,35.625,2012-07-01-2013-12-15,21.275-40.13,Buy,34 days,-6.84%,Rise by 10.11%,222.75%
2015-09-13,55.91,2015-09-27,62.5,2014-11-30-2015-02-15,46.55-48.55,Sell,9 days,-11.79%,Fall by 2.51%,210.96%
2016-01-31,62.01,2019-11-17,93.04,2012-07-01-2015-12-27,21.275-68.195,Buy,989 days,50.04%,Rise by 12.35%,261.0%
