Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1976-06-30,0.0179,1976-09-30,0.0202,1974-12-31-1976-06-30,0.0048-0.0226,Sell,66 days,-12.85%,Fall by -46.53%,-12.85%,
1984-03-31,0.3464,1984-06-30,0.4297,1974-12-31-1983-09-30,0.0048-0.4857,Sell,64 days,-24.05%,Fall by -103.63%,-36.9%,
1987-12-31,1.0833,1988-06-30,1.276,1974-12-31-1987-09-30,0.0048-1.7865,Sell,130 days,-17.79%,Fall by -77.96%,-54.68%,
1993-06-30,4.375,1993-09-30,4.1042,1987-12-31-1993-03-31,0.8333-5.6875,Sell,66 days,6.19%,Fall by 13.71%,-48.5%,
1994-03-31,4.3125,1994-03-31,4.3125,1987-12-31-1993-03-31,0.8333-5.6875,Buy,0 days,0.0%,Rise by 0%,-48.5%,
2000-03-31,18.8333,2000-09-30,16.0417,1996-03-31-1999-12-31,3.1823-23.4167,Sell,130 days,14.82%,Fall by -4.96%,-33.67%,
2000-09-30,16.0417,2000-12-31,17.7083,1987-12-31-1999-12-31,0.8333-23.4167,Sell,64 days,-10.39%,Fall by 2.06%,-44.06%,
2001-03-31,16.8333,2001-06-30,16.2667,1993-03-31-1996-03-31,4.125-4.875,Sell,64 days,3.37%,Fall by -0.9%,-40.7%,
2003-03-31,17.3433,2016-03-31,22.83,1987-12-31-1999-12-31,0.8333-23.4167,Buy,3393 days,31.64%,Rise by 25.05%,-9.06%,
2005-09-30,14.6067,2006-03-31,15.7467,2000-12-31-2002-03-31,13.8125-21.3133,Sell,130 days,-7.8%,Fall by 2.24%,-16.86%,
2007-09-30,14.55,2008-03-31,17.56,2005-09-30-2006-12-31,14.1033-17.3833,Sell,130 days,-20.69%,Fall by 8.05%,-37.55%,
2009-09-30,16.3633,2012-06-30,23.24,2005-09-30-2006-12-31,14.1033-17.3833,Buy,717 days,42.03%,Rise by 7.33%,4.47%,
2010-06-30,16.0233,2010-09-30,17.84,2007-09-30-2008-09-30,14.03-21.2833,Sell,66 days,-11.34%,Fall by 3.03%,-6.86%,
2011-03-31,17.35,2014-09-30,25.49,2005-09-30-2008-09-30,14.1033-21.2833,Buy,913 days,46.92%,Rise by -15.21%,40.05%,
2011-09-30,17.3,2011-12-31,19.92,2005-09-30-2008-09-30,14.1033-21.2833,Sell,65 days,-15.14%,Fall by -27.9%,24.91%,
2015-09-30,21.6133,2015-12-31,20.4333,1996-03-31-2015-03-31,3.1823-30.3233,Sell,66 days,5.46%,Fall by -45.14%,30.37%,
2015-12-31,20.4333,2016-03-31,22.83,2007-09-30-2015-03-31,14.03-30.3233,Sell,65 days,-11.73%,Fall by -25.05%,18.64%,
2016-06-30,24.34,2016-06-30,24.34,2002-03-31-2007-09-30,16.42-18.4367,Sell,0 days,-0.0%,Fall by 0%,18.64%,
2018-03-31,29.6567,2018-06-30,28.55,2015-12-31-2018-03-31,18.7667-36.66,Sell,64 days,3.73%,Fall by -63.35%,22.37%,
2018-06-30,28.55,2019-03-31,32.51,2007-09-30-2018-03-31,14.03-36.66,Sell,194 days,-13.87%,Fall by -44.59%,8.5%,
2021-03-31,45.2767,2022-06-30,40.5267,2015-12-31-2020-12-31,18.7667-51.22,Sell,326 days,10.49%,Fall by -99.25%,18.99%,
2022-03-31,49.64,2022-06-30,40.5267,2015-03-31-2015-12-31,22.65-26.8467,Sell,65 days,18.36%,Fall by -99.25%,37.35%,
2022-06-30,40.5267,2022-12-31,47.2633,2007-09-30-2020-12-31,14.03-51.22,Sell,131 days,-16.62%,Fall by -85.75%,20.73%,
2022-12-31,47.2633,2022-12-31,47.2633,2015-12-31-2020-12-31,18.7667-51.22,Buy,0 days,0.0%,Rise by 0%,20.73%,
