Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-02-28,30.35,2014-07-31,31.03,Buy,892 days,Rise by -11.990000%,2.24
2011-08-31,23.02,2012-01-31,24.24,Sell,108 days,Fall by 5.260000%,-5.28
2012-10-31,25.1,2013-03-31,26.33,Buy,107 days,Rise by 13.180000%,4.88
2013-01-31,27.1,2013-11-30,30.99,Buy,216 days,Rise by 22.360000%,14.35
2016-02-29,29.08,2016-09-30,29.42,Sell,153 days,Fall by -14.770000%,-1.15
2018-03-31,32.85,2019-02-28,32.12,Sell,237 days,Fall by 10.590000%,2.24
2018-11-30,30.9,2019-03-31,32.71,Sell,85 days,Fall by 12.050000%,-5.84
2019-08-31,33.22,2020-05-31,29.95,Sell,194 days,Fall by 18.180000%,9.84
2019-11-30,36.02,2021-07-31,40.34,Buy,434 days,Rise by -20.860000%,11.98
2020-03-31,27.18,2020-06-30,31.9,Sell,64 days,Fall by -5.940000%,-17.38
2022-02-28,39.03,2022-10-31,36.87,Sell,174 days,Fall by 13.350000%,5.55
2022-09-30,33.83,2022-11-30,40.45,Sell,42 days,Fall by -26.160000%,-19.59
2024-03-31,53.68,2025-08-31,59.41,Buy,369 days,Rise by 0.540000%,10.67
2025-01-31,57.37,2025-01-31,57.37,Buy,0 days,Rise by 9.690000%,0.0
2025-02-28,59.36,2025-02-28,59.36,Buy,0 days,Rise by 6.010000%,0.0
2025-10-31,62.93,2025-10-31,62.93,Buy,0 days,Rise by 0.000000%,0.0
