Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-08-31,42.11,2008-09-07,39.17,2007-11-04-2008-03-23,44.5-67.7833,Sell,4 days,6.98%,Fall by 44.73%,6.98%
2009-02-15,26.81,2009-02-22,25.14,2007-11-04-2008-11-02,25.72-67.7833,Sell,4 days,6.23%,Fall by -57.16%,13.21%
2009-07-19,39.34,2009-09-20,43.36,2007-01-07-2008-11-02,25.72-35.1133,Sell,44 days,-10.22%,Fall by 11.53%,2.99%
2010-01-10,44.0,2010-12-12,43.43,2008-11-02-2009-11-22,19.35-46.66,Buy,239 days,-1.3%,Rise by 6.77%,1.7%
2010-01-24,39.07,2010-02-07,37.57,2008-11-02-2009-11-22,19.35-46.66,Sell,9 days,3.84%,Fall by -1.7%,5.54%
2010-05-16,38.88,2010-05-23,38.21,2009-11-22-2010-02-07,40.16-44.25,Sell,4 days,1.72%,Fall by -11.46%,7.26%
2010-08-01,41.24,2010-08-29,39.97,2009-11-22-2010-05-09,41.28-44.25,Sell,19 days,3.08%,Fall by -6.55%,10.34%
2011-01-16,44.55,2011-01-16,44.55,2010-05-09-2010-11-14,36.24-47.99,Buy,0 days,0.0%,Rise by 0%,10.34%
2011-05-29,44.18,2011-06-12,42.32,2010-11-14-2011-02-13,42.68-45.68,Sell,9 days,4.21%,Fall by 13.26%,14.55%
2011-08-14,36.71,2011-08-28,36.96,2010-05-09-2010-11-14,36.24-47.99,Sell,9 days,-0.68%,Fall by 0.78%,13.87%
2012-04-08,37.0,2012-04-29,37.87,2011-04-24-2011-10-09,31.8-44.52,Sell,14 days,-2.35%,Fall by 14.1%,11.52%
2012-04-29,37.87,2014-10-05,38.08,2011-10-09-2012-03-04,28.61-40.74,Buy,634 days,0.55%,Rise by 10.24%,12.07%
2012-06-24,32.53,2012-07-15,32.58,2011-10-09-2012-03-04,28.61-40.74,Sell,14 days,-0.15%,Fall by -9.39%,11.92%
2013-02-10,39.85,2013-02-24,38.54,2012-03-04-2012-07-01,33.75-39.3,Sell,9 days,3.29%,Fall by 11.83%,15.2%
