Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Spread,Actual Rise/Fall wrt Entry,Return,Cum-Return
2003-12-14,0.6488,2007-07-08,0.7828,Buy,929 Days,34.21,Rise by 8.65%,20.65%,20.65%
2004-03-28,0.6498,2004-04-25,0.6255,Sell,19 Days,-11.11,Fall by 7.25%,3.74%,24.39%
2004-05-16,0.6027,2004-07-04,0.647,Sell,34 Days,-10.53,Fall by -5.34%,-7.35%,17.04%
2005-03-27,0.7127,2005-07-03,0.684,Sell,69 Days,-18.71,Fall by 1.26%,4.03%,21.07%
2005-05-29,0.7135,2008-10-12,0.5971,Buy,879 Days,20.72,Rise by -0.77%,-16.31%,4.76%
2005-08-21,0.6938,2005-12-25,0.6727,Sell,89 Days,-11.11,Fall by 0.88%,3.04%,7.8%
2006-01-08,0.691,2006-02-19,0.6677,Sell,29 Days,-10.87,Fall by 11.75%,3.37%,11.17%
2006-04-23,0.6339,2006-06-25,0.6084,Sell,44 Days,-7.1,Fall by 4.02%,4.02%,15.19%
2008-03-30,0.7959,2008-09-07,0.671,Buy,114 Days,8.0,Rise by -4.11%,-15.69%,-0.5%
2009-03-22,0.5639,2009-08-16,0.6768,Buy,104 Days,6.79,Rise by 14.49%,20.02%,19.52%
2011-03-20,0.7226,2011-04-10,0.7774,Sell,14 Days,-11.63,Fall by -13.89%,-7.58%,11.94%
2012-04-15,0.8313,2012-05-06,0.801,Sell,14 Days,-13.42,Fall by 9.35%,3.64%,15.58%
2013-05-12,0.8397,2015-06-07,0.7128,Buy,539 Days,13.36,Rise by -4.0%,-15.11%,0.47%
2013-08-25,0.7843,2013-09-22,0.8389,Sell,19 Days,-13.9,Fall by -5.39%,-6.96%,-6.49%
2015-08-02,0.6608,2015-09-06,0.6393,Sell,24 Days,-19.6,Fall by 4.51%,3.25%,-3.24%
2016-01-17,0.649,2016-04-03,0.6921,Sell,54 Days,-27.63,Fall by -4.05%,-6.64%,-9.88%
2016-11-20,0.7021,2020-03-22,0.5685,Buy,869 Days,20.08,Rise by 3.77%,-19.03%,-28.91%
2018-04-15,0.7379,2018-04-29,0.7065,Sell,9 Days,-16.67,Fall by 6.69%,4.26%,-24.65%
2021-01-24,0.7216,2022-07-17,0.613,Buy,384 Days,8.07,Rise by 2.08%,-15.05%,-39.7%
2021-10-03,0.6897,2022-01-30,0.6584,Sell,84 Days,-12.57,Fall by 1.46%,4.54%,-35.17%
2023-06-11,0.6094,2023-06-11,0.6094,Buy,0 Days,20.25,Rise by 0%,0.0%,-35.17%
2025-01-19,0.5608,2025-04-27,0.5988,Sell,69 Days,-15.14,Fall by -0.34%,-6.78%,-41.94%
2025-07-06,0.608,2025-07-06,0.608,Buy,0 Days,11.9,Rise by 0%,0.0%,-41.94%
