Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-04-30,0.575,1998-06-30,0.5175,1996-10-31-1998-01-31,0.3125-0.8,Sell,43 days,10.0%,Fall by 15.46%,10.0%,
1999-04-30,0.55,2003-01-31,0.65,1996-10-31-1998-01-31,0.3125-0.8,Buy,980 days,18.18%,Rise by 36.54%,28.18%,
2000-02-29,0.555,2000-04-30,0.51,1999-03-31-1999-09-30,0.425-0.7375,Sell,43 days,8.11%,Fall by -5.39%,36.29%,
2000-06-30,0.525,2001-01-31,0.575,1999-03-31-1999-09-30,0.425-0.7375,Buy,153 days,9.52%,Rise by 2.17%,45.81%,
2000-10-31,0.575,2001-02-28,0.6,1999-03-31-2000-09-30,0.425-0.7875,Sell,86 days,-4.35%,Fall by 12.5%,41.47%,
2000-12-31,0.575,2001-02-28,0.6,2000-04-30-2000-09-30,0.5-0.7875,Sell,42 days,-4.35%,Fall by 12.5%,37.12%,
2001-02-28,0.6,2015-05-31,44.73,1999-03-31-2000-09-30,0.425-0.7875,Buy,3717 days,7355.0%,Rise by 17.39%,7392.12%,
2001-08-31,0.5625,2004-04-30,1.05,2000-04-30-2000-09-30,0.5-0.7875,Buy,695 days,86.67%,Rise by 53.57%,7478.78%,
2003-03-31,0.75,2003-08-31,0.8875,2000-09-30-2002-02-28,0.525-0.7475,Sell,109 days,-18.33%,Fall by -12.68%,7460.45%,
2004-06-30,1.0,2004-07-31,1.1,2002-02-28-2004-01-31,0.4375-1.1625,Sell,22 days,-10.0%,Fall by -684.09%,7450.45%,
2004-07-31,1.1,2005-06-30,2.25,2000-04-30-2004-01-31,0.5-1.1625,Buy,238 days,104.55%,Rise by 123.33%,7555.0%,
2007-08-31,10.475,2007-11-30,10.1325,2002-02-28-2007-06-30,0.4375-12.2475,Sell,65 days,3.27%,Fall by 21.07%,7558.27%,
2008-03-31,8.75,2016-06-30,48.11,2002-02-28-2007-06-30,0.4375-12.2475,Buy,2153 days,449.83%,Rise by -16.86%,8008.1%,
2010-05-31,6.6125,2010-12-31,8.3225,2009-03-31-2010-04-30,3.125-7.475,Sell,154 days,-25.86%,Fall by -185.67%,7982.24%,
2011-05-31,8.625,2011-08-31,9.495,2009-03-31-2011-03-31,3.125-10.685,Sell,66 days,-10.09%,Fall by -174.46%,7972.15%,
2014-09-30,29.34,2014-10-31,32.73,2007-06-30-2009-03-31,4.75-9.875,Sell,23 days,-11.55%,Fall by -29.33%,7960.59%,
2017-01-31,40.0,2017-05-31,44.7,2009-03-31-2015-12-31,3.125-54.0,Sell,86 days,-11.75%,Fall by -1.81%,7948.84%,
2018-06-30,47.89,2018-07-31,43.45,2015-12-31-2017-01-31,43.87-49.28,Sell,21 days,9.27%,Fall by 8.84%,7958.12%,
2018-10-31,42.16,2018-11-30,40.14,2017-01-31-2018-01-31,37.17-52.22,Sell,22 days,4.79%,Fall by 9.02%,7962.91%,
2019-08-31,39.19,2019-10-31,36.52,2018-12-31-2019-07-31,37.4-48.28,Sell,43 days,6.81%,Fall by 16.05%,7969.72%,
2021-06-30,44.63,2021-08-31,43.14,2020-03-31-2021-05-31,23.34-54.09,Sell,44 days,3.34%,Fall by 12.91%,7973.06%,
2021-08-31,43.14,2021-09-30,42.65,2018-12-31-2021-05-31,37.4-54.09,Sell,22 days,1.14%,Fall by 11.91%,7974.19%,
2021-09-30,42.65,2021-09-30,42.65,2020-03-31-2021-05-31,23.34-54.09,Buy,0 days,0.0%,Rise by 0%,7974.19%,
2021-10-31,44.43,2021-11-30,40.02,2018-01-31-2018-12-31,40.3-47.6,Sell,21 days,9.93%,Fall by 11.29%,7984.12%,
2021-11-30,40.02,2022-03-31,37.57,2009-03-31-2021-05-31,3.125-54.09,Sell,87 days,6.12%,Fall by -147.01%,7990.24%,
2022-02-28,39.75,2025-01-31,70.13,2018-12-31-2019-07-31,37.4-48.28,Buy,764 days,76.43%,Rise by 13.52%,8066.67%,
2024-11-30,71.54,2025-02-28,69.18,2022-06-30-2024-07-31,30.54-98.0,Sell,64 days,3.3%,Fall by -15.08%,8069.97%,
2024-12-31,71.19,2025-03-31,68.24,2021-05-31-2022-06-30,36.59-45.8,Sell,64 days,4.14%,Fall by -16.66%,8074.11%,
2025-01-31,70.13,2025-04-30,67.6,2018-12-31-2024-07-31,37.4-98.0,Sell,63 days,3.61%,Fall by -17.77%,8077.72%,
2025-06-30,78.49,2025-06-30,78.49,2009-03-31-2024-07-31,3.125-98.0,Buy,0 days,0.0%,Rise by 0%,8077.72%,
2025-10-31,79.61,2025-10-31,79.61,2022-06-30-2024-07-31,30.54-98.0,Buy,0 days,0.0%,Rise by 0%,8077.72%,
