Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2006-10-31,271.77,2007-04-30,316.5,Buy,128 days,Rise by -19.630000%,16.46
2007-10-31,259.5,2008-05-31,259.79,Sell,152 days,Fall by 21.920000%,-0.11
2007-11-30,253.05,2008-05-31,259.79,Sell,130 days,Fall by 15.210000%,-2.66
2008-02-29,219.35,2008-05-31,259.79,Sell,65 days,Fall by 24.140000%,-18.44
2008-08-31,203.05,2009-01-31,127.9,Sell,109 days,Fall by 37.010000%,37.01
2008-10-31,134.38,2009-04-30,155.52,Sell,128 days,Fall by -333.730000%,-15.74
2010-10-31,526.45,2011-04-30,582.83,Buy,129 days,Rise by 12.440000%,10.71
2010-11-30,538.0,2012-08-31,671.88,Buy,457 days,Rise by 10.060000%,24.88
2011-08-31,521.2,2012-06-30,638.72,Sell,217 days,Fall by -118.320000%,-22.55
2013-02-28,758.5,2013-11-30,1002.18,Buy,196 days,Rise by 50.020000%,32.13
2013-08-31,1016.6,2014-09-30,1368.3,Buy,280 days,Rise by 11.930000%,34.6
2015-11-30,1186.78,2017-01-31,1114.9,Sell,305 days,Fall by 6.060000%,6.06
2018-01-31,1556.18,2018-08-31,2078.4,Buy,151 days,Rise by 40.320000%,33.56
2018-07-31,1940.2,2019-06-30,2227.2,Buy,238 days,Rise by 16.500000%,14.79
2020-10-31,2664.85,2021-04-30,3035.65,Buy,128 days,Rise by 19.250000%,13.91
2022-05-31,3364.35,2023-06-30,3302.25,Sell,282 days,Fall by -9.110000%,1.85
2023-04-30,3219.25,2024-02-29,4095.1,Sell,217 days,Fall by -14.030000%,-27.21
2023-12-31,3793.4,2024-10-31,3968.45,Buy,217 days,Rise by 20.040000%,4.61
2024-08-31,4553.75,2024-08-31,4553.75,Buy,0 days,Rise by -23.510000%,0.0
