Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-08-31,1.99,2004-12-31,1.76,Sell,87 days,Fall by 17.560000%,11.62
2006-04-30,4.23,2008-08-31,4.41,Buy,609 days,Rise by -23.140000%,4.05
2007-07-31,2.46,2007-10-31,3.78,Sell,65 days,Fall by -33.380000%,-53.63
2008-11-30,3.28,2008-12-31,4.27,Sell,21 days,Fall by -1078.400000%,-30.07
2009-01-31,5.16,2009-07-31,6.28,Buy,128 days,Rise by 207.550000%,21.58
2009-11-30,8.38,2010-05-31,15.88,Buy,129 days,Rise by 89.580000%,89.58
2010-05-31,15.88,2010-12-31,25.1,Buy,153 days,Rise by 143.630000%,58.07
2015-05-31,89.15,2015-12-31,114.38,Buy,152 days,Rise by 38.340000%,28.3
2015-07-31,114.31,2017-04-30,152.2,Buy,455 days,Rise by -19.660000%,33.15
2017-02-28,142.13,2017-08-31,174.71,Buy,131 days,Rise by 27.810000%,22.92
2017-04-30,152.2,2017-11-30,187.58,Buy,152 days,Rise by 29.060000%,23.25
2018-02-28,291.38,2018-08-31,367.68,Buy,131 days,Rise by 27.170000%,26.19
2019-02-28,358.1,2020-08-31,529.56,Buy,391 days,Rise by -17.970000%,47.88
2020-03-31,375.5,2020-08-31,529.56,Buy,108 days,Rise by 41.030000%,41.03
2020-05-31,419.73,2020-10-31,475.74,Buy,109 days,Rise by 28.830000%,13.34
2022-02-28,394.52,2022-07-31,224.9,Sell,109 days,Fall by 42.990000%,42.99
2023-06-30,440.49,2024-03-31,607.33,Buy,195 days,Rise by 204.010000%,37.88
2024-01-31,564.11,2024-09-30,709.27,Buy,172 days,Rise by 137.390000%,25.73
2025-01-31,976.76,2025-08-31,1208.25,Buy,150 days,Rise by 37.100000%,23.7
2025-05-31,1207.23,2025-05-31,1207.23,Buy,0 days,Rise by -7.320000%,0.0
