Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-02-05,25.88,2012-03-11,27.5,Buy,24 days,Rise by 8.030000%,6.26,
2012-08-12,23.62,2013-01-06,26.44,Sell,104 days,Fall by 3.540000%,-11.92,
2012-12-02,24.37,2013-01-20,26.64,Buy,34 days,Rise by 13.970000%,9.34,
2013-05-12,32.38,2013-10-06,36.07,Buy,104 days,Rise by 2.390000%,11.4,
2014-04-13,35.62,2014-09-28,44.75,Sell,119 days,Fall by -28.830000%,-25.61,
2014-05-04,36.49,2014-09-28,44.75,Sell,104 days,Fall by -25.760000%,-22.62,
2015-09-20,57.52,2015-10-25,65.26,Buy,24 days,Rise by 16.760000%,13.46,
2015-09-27,62.5,2015-11-08,65.89,Buy,29 days,Rise by 7.460000%,5.42,
2015-10-04,62.6,2015-12-20,64.26,Buy,54 days,Rise by 7.280000%,2.64,
2015-11-29,67.17,2017-09-03,53.36,Buy,459 days,Rise by -14.300000%,-20.55,
2016-01-03,62.5,2016-05-01,58.94,Sell,84 days,Fall by 10.100000%,5.7,
2016-06-05,53.45,2016-10-30,52.02,Sell,104 days,Fall by 6.530000%,2.68,
2016-08-28,59.0,2017-09-03,53.36,Buy,264 days,Rise by -12.510000%,-9.56,
2017-02-19,56.75,2017-07-30,58.67,Buy,114 days,Rise by 5.640000%,3.38,
2017-11-26,59.32,2017-12-31,62.55,Buy,24 days,Rise by 15.140000%,5.45,
2018-05-20,71.32,2018-07-29,76.89,Buy,49 days,Rise by 19.950000%,7.81,
2018-08-12,80.73,2019-03-03,87.16,Buy,144 days,Rise by -10.730000%,7.96,
2018-10-21,74.21,2019-02-17,85.38,Sell,84 days,Fall by -3.950000%,-15.05,
2019-10-06,93.07,2020-01-05,101.92,Buy,64 days,Rise by 12.310000%,9.51,
2019-12-15,97.77,2020-01-12,100.9,Buy,19 days,Rise by -22.700000%,3.2,
2020-03-08,88.36,2020-03-29,83.23,Sell,14 days,Fall by -60.730000%,5.81,
2020-03-15,75.58,2020-03-29,83.23,Sell,9 days,Fall by -78.330000%,-10.12,
2020-08-23,109.75,2020-09-20,114.66,Buy,19 days,Rise by 19.340000%,4.47,
2021-01-31,133.59,2021-06-27,154.35,Sell,104 days,Fall by 2.550000%,-15.54,
2021-03-07,133.35,2021-06-27,154.35,Sell,79 days,Fall by 2.370000%,-15.75,
2021-07-04,159.74,2021-08-22,167.79,Buy,34 days,Rise by 11.120000%,5.04,
2021-10-03,147.06,2021-11-07,177.51,Sell,24 days,Fall by 10.800000%,-20.71,
2022-01-16,148.18,2022-03-06,131.18,Sell,34 days,Fall by 11.470000%,11.47,
2023-12-10,115.91,2023-12-10,115.91,Buy,0 days,Rise by -11.350000%,0.0,
2024-03-17,99.64,2024-04-21,94.53,Sell,24 days,Fall by 24.360000%,5.13,
2024-03-31,93.98,2024-07-28,72.56,Sell,84 days,Fall by 19.800000%,22.79,
2024-05-12,90.94,2024-07-28,72.56,Sell,54 days,Fall by 17.120000%,20.21,
2024-07-07,75.43,2024-08-25,84.05,Sell,34 days,Fall by -0.600000%,-11.43,
2024-09-29,89.44,2024-09-29,89.44,Buy,0 days,Rise by -14.290000%,0.0,
2024-11-24,77.4,2024-11-24,77.4,Buy,0 days,Rise by -11.270000%,0.0,
2025-01-12,71.2,2025-03-02,79.43,Sell,34 days,Fall by 11.110000%,-11.56,
2025-03-02,79.43,2025-03-02,79.43,Buy,0 days,Rise by -29.800000%,0.0,
2025-04-06,57.25,2025-05-18,63.11,Sell,29 days,Fall by -12.820000%,-10.24,
2025-07-06,76.39,2025-07-06,76.39,Buy,0 days,Rise by 2.610000%,0.0,
2025-08-24,78.38,2025-08-24,78.38,Buy,0 days,Rise by -17.590000%,0.0,
