Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-11-12,18.895,2006-11-26,18.155,2006-05-07-2006-08-06,17.245-18.5,Sell,9 days,3.92%,Fall by 17.71%,3.92%,
2007-05-20,14.475,2007-06-03,14.565,2006-08-06-2006-11-19,14.36-20.005,Sell,9 days,-0.62%,Fall by 10.06%,3.29%,
2007-09-16,13.82,2007-09-30,13.1,2006-11-19-2007-07-01,13.41-18.36,Sell,9 days,5.21%,Fall by 11.56%,8.5%,
2011-02-20,17.0,2011-08-28,18.695,2006-08-06-2006-11-19,14.36-20.005,Buy,134 days,9.97%,Rise by 18.59%,18.48%,
2012-05-20,25.765,2012-07-29,23.735,2006-08-06-2012-04-22,14.36-31.0,Sell,49 days,7.88%,Fall by 3.75%,26.35%,
2012-05-27,27.28,2012-05-27,27.28,2006-05-07-2008-11-23,4.545-18.5,Sell,0 days,-0.0%,Fall by 0%,26.35%,
2012-07-29,23.735,2012-08-05,21.955,2008-11-23-2012-04-22,3.53-31.0,Sell,4 days,7.5%,Fall by -4.05%,33.85%,
2012-10-21,22.845,2012-11-04,25.42,2012-04-22-2012-08-05,23.865-29.09,Sell,9 days,-11.27%,Fall by -6.55%,22.58%,
2012-11-11,25.48,2013-12-29,39.285,2006-08-06-2012-04-22,14.36-31.0,Buy,294 days,54.18%,Rise by -2.37%,76.76%,
2013-09-08,35.785,2013-10-20,39.655,2006-11-19-2008-11-23,4.545-18.36,Sell,29 days,-10.81%,Fall by 3.73%,65.95%,
2014-02-02,35.56,2014-02-23,36.28,2012-08-05-2013-11-10,21.52-41.25,Sell,14 days,-2.02%,Fall by 5.28%,63.92%,
2014-02-23,36.28,2014-02-23,36.28,2006-08-06-2013-11-10,14.36-41.25,Buy,0 days,0.0%,Rise by 0%,63.92%,
2014-05-04,35.3,2015-04-12,48.17,2012-08-05-2013-11-10,21.52-41.25,Buy,244 days,36.46%,Rise by 20.26%,100.38%,
