Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-09-30,15.475,1998-12-31,19.1375,1995-03-31-1998-06-30,6.47-23.05,Sell,66 days,-23.67%,Fall by 20.44%,-23.67%,
2004-12-31,32.125,2004-12-31,32.125,2000-03-31-2003-12-31,13.625-32.95,Buy,0 days,0.0%,Rise by 0%,-23.67%,
2007-12-31,50.74,2008-03-31,47.95,2000-03-31-2007-06-30,13.625-61.08,Sell,65 days,5.5%,Fall by 24.71%,-18.17%,
2008-03-31,47.95,2008-06-30,45.83,1995-03-31-2007-06-30,6.47-61.08,Sell,65 days,4.42%,Fall by 19.75%,-13.75%,
2010-06-30,50.7,2011-03-31,59.99,2009-03-31-2010-06-30,25.52-62.89,Sell,196 days,-18.32%,Fall by 13.35%,-32.07%,
2011-03-31,59.99,2018-12-31,93.44,2000-03-31-2007-06-30,13.625-61.08,Buy,2022 days,55.76%,Rise by 15.01%,23.69%,
2011-09-30,48.06,2012-03-31,57.81,1995-03-31-2010-06-30,6.47-62.89,Sell,130 days,-20.29%,Fall by -31.95%,3.4%,
2012-06-30,52.16,2012-12-31,59.88,2000-03-31-2010-06-30,13.625-62.89,Sell,130 days,-14.8%,Fall by -27.32%,-11.4%,
2015-03-31,76.24,2015-09-30,73.79,2011-12-31-2014-12-31,43.3-83.87,Sell,131 days,3.21%,Fall by -39.11%,-8.19%,
2015-09-30,73.79,2016-09-30,81.26,2009-03-31-2014-12-31,25.52-83.87,Sell,262 days,-10.12%,Fall by -14.99%,-18.31%,
2016-09-30,81.26,2016-09-30,81.26,1995-03-31-2014-12-31,6.47-83.87,Buy,0 days,0.0%,Rise by 0%,-18.31%,
2018-12-31,93.44,2019-06-30,104.07,2011-12-31-2018-03-31,43.3-108.52,Sell,129 days,-11.38%,Fall by 16.24%,-29.69%,
2019-06-30,104.07,2019-06-30,104.07,2016-03-31-2018-03-31,64.52-108.52,Buy,0 days,0.0%,Rise by 0%,-29.69%,
2020-03-31,87.17,2020-09-30,93.49,2018-12-31-2019-12-31,90.1-109.68,Sell,131 days,-7.25%,Fall by -36.16%,-36.94%,
2020-09-30,93.49,2023-12-31,134.0,2000-03-31-2018-03-31,13.625-108.52,Buy,847 days,43.33%,Rise by 53.34%,6.4%,
2022-06-30,124.64,2023-06-30,126.52,2016-03-31-2022-03-31,64.52-149.6,Sell,261 days,-1.51%,Fall by -62.12%,4.89%,
2022-09-30,124.37,2023-09-30,118.7,2011-12-31-2022-03-31,43.3-149.6,Sell,260 days,4.56%,Fall by -73.1%,9.45%,
2023-06-30,126.52,2023-06-30,126.52,2016-03-31-2022-03-31,64.52-149.6,Buy,0 days,0.0%,Rise by 0%,9.45%,
2023-09-30,118.7,2023-12-31,134.0,2009-03-31-2022-03-31,25.52-149.6,Sell,64 days,-12.89%,Fall by -53.34%,-3.44%,
2024-06-30,145.65,2024-06-30,145.65,2011-12-31-2022-03-31,43.3-149.6,Buy,0 days,0.0%,Rise by 0%,-3.44%,
