Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-15,59147.0,2012-02-19,66204.0,Buy,24 days,Rise by 14.600000%,11.93,
2012-05-06,60821.0,2012-06-10,54430.0,Sell,24 days,Fall by 10.630000%,10.51,
2012-08-05,57255.0,2012-10-07,58572.0,Buy,44 days,Rise by 9.200000%,2.3,
2013-04-14,54963.0,2013-06-30,47457.0,Sell,54 days,Fall by 10.250000%,13.66,
2013-06-23,47056.0,2013-07-28,49422.0,Sell,24 days,Fall by 4.440000%,-5.03,
2014-03-02,47094.0,2014-03-23,47381.0,Sell,14 days,Fall by -8.800000%,-0.61,
2014-05-11,53100.0,2014-08-03,55903.0,Buy,59 days,Rise by 15.420000%,5.28,
2014-06-15,54807.0,2014-08-17,56964.0,Buy,44 days,Rise by 11.830000%,3.94,
2014-07-27,57821.0,2016-05-29,49051.0,Buy,479 days,Rise by -10.170000%,-15.17,
2014-10-05,54540.0,2014-11-02,54629.0,Sell,19 days,Fall by 11.990000%,-0.16,
2014-12-14,48002.0,2015-02-15,50636.0,Sell,44 days,Fall by 2.280000%,-5.49,
2015-04-12,54214.0,2016-05-29,49051.0,Buy,294 days,Rise by -10.400000%,-9.52,
2015-08-23,45720.0,2015-10-11,49338.0,Sell,34 days,Fall by 11.170000%,-7.91,
2015-09-13,46401.0,2015-10-11,49338.0,Sell,19 days,Fall by 12.480000%,-6.33,
2015-12-06,45361.0,2016-01-17,38569.0,Sell,29 days,Fall by 16.160000%,14.97,
2015-12-13,45263.0,2016-01-17,38569.0,Sell,24 days,Fall by 10.730000%,14.79,
2016-01-24,38031.0,2016-01-31,40406.0,Sell,4 days,Fall by -28.980000%,-6.24,
2016-03-13,49639.0,2016-05-08,51718.0,Buy,39 days,Rise by 8.610000%,4.19,
2016-07-10,53141.0,2016-08-07,57661.0,Buy,19 days,Rise by 12.180000%,8.51,
2016-08-14,58298.0,2016-10-30,64308.0,Buy,54 days,Rise by 10.310000%,10.31,
2016-10-16,61767.0,2017-02-12,66125.0,Buy,84 days,Rise by 9.680000%,7.06,
2016-10-30,64308.0,2017-08-13,67359.0,Buy,204 days,Rise by 5.350000%,4.74,
2016-12-25,57937.0,2017-01-08,61665.0,Sell,9 days,Fall by -8.440000%,-6.43,
2017-01-15,63652.0,2017-02-19,67748.0,Buy,24 days,Rise by 7.180000%,6.43,
2018-05-27,78898.0,2018-06-24,70641.0,Sell,19 days,Fall by 4.400000%,10.47,
2018-06-03,77240.0,2018-07-08,75010.0,Sell,24 days,Fall by 2.340000%,2.89,
2018-06-10,72942.0,2018-07-08,75010.0,Sell,19 days,Fall by -3.410000%,-2.84,
2018-08-19,76029.0,2018-09-23,79444.0,Sell,24 days,Fall by -22.160000%,-4.49,
2018-10-14,82921.0,2018-12-02,89504.0,Buy,34 days,Rise by 7.940000%,7.94,
2019-02-03,97861.0,2019-07-21,103452.0,Buy,119 days,Rise by 6.360000%,5.71,
2019-05-12,94258.0,2019-06-02,97030.0,Sell,14 days,Fall by -3.620000%,-2.94,
2019-12-15,112565.0,2020-01-19,118478.0,Buy,24 days,Rise by -12.940000%,5.25,
2019-12-29,116534.0,2021-02-07,119925.0,Buy,289 days,Rise by -10.610000%,2.91,
2020-03-08,97997.0,2020-03-29,73429.0,Sell,14 days,Fall by 23.130000%,25.07,
2020-03-15,82678.0,2020-03-29,73429.0,Sell,9 days,Fall by -13.640000%,11.19,
2020-03-22,67069.0,2020-03-29,73429.0,Sell,4 days,Fall by -40.080000%,-9.48,
2020-11-22,106517.0,2020-12-27,117857.0,Buy,24 days,Rise by 17.420000%,10.65,
2021-05-02,118894.0,2021-05-30,125561.0,Sell,19 days,Fall by 6.270000%,-5.61,
2021-08-01,121801.0,2021-09-12,114286.0,Sell,29 days,Fall by 8.510000%,6.17,
2022-01-23,108942.0,2022-02-27,113142.0,Buy,24 days,Rise by 11.590000%,3.86,
2022-05-01,107876.0,2022-05-29,111942.0,Sell,19 days,Fall by 10.500000%,-3.77,
2022-05-08,105135.0,2022-05-29,111942.0,Sell,14 days,Fall by 8.160000%,-6.47,
2023-01-22,112301.0,2023-07-09,118898.0,Buy,119 days,Rise by -12.000000%,5.87,
2023-05-21,110745.0,2023-07-02,118087.0,Buy,29 days,Rise by 8.550000%,6.63,
2023-08-20,115409.0,2023-11-12,120636.0,Sell,59 days,Fall by 1.950000%,-4.53,
2023-12-24,132753.0,2024-09-15,134882.0,Buy,189 days,Rise by -3.200000%,1.6,
2024-03-17,126742.0,2024-06-23,121341.0,Sell,69 days,Fall by 5.590000%,4.26,
2024-08-25,135608.0,2025-06-29,136866.0,Buy,219 days,Rise by -11.310000%,0.93,
2024-11-10,127830.0,2025-01-12,118856.0,Sell,44 days,Fall by 7.270000%,7.02,
2024-12-22,122102.0,2025-02-02,126135.0,Sell,29 days,Fall by -8.460000%,-3.3,
2024-12-29,120269.0,2025-02-02,126135.0,Sell,24 days,Fall by -10.120000%,-4.88,
2025-03-23,132345.0,2025-05-25,137824.0,Buy,44 days,Rise by 5.170000%,4.14,
2025-04-20,129650.0,2025-05-25,137824.0,Buy,24 days,Rise by 9.120000%,6.3,
2025-07-20,133382.0,2025-08-31,141422.0,Sell,29 days,Fall by -12.110000%,-6.03,
2025-08-17,136341.0,2025-09-21,145865.0,Buy,24 days,Rise by 9.680000%,6.99,
2025-10-26,146172.0,2025-10-26,146172.0,Buy,0 days,Rise by 2.300000%,0.0,
