Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2009-08-31,4.74,2011-04-30,4.38,Buy,434 days,Rise by -16.230000%,-7.59,
2011-08-31,3.75,2012-03-31,4.25,Sell,152 days,Fall by 7.930000%,-13.26,
2013-05-31,3.94,2013-10-31,5.16,Buy,108 days,Rise by 54.340000%,30.94,
2017-03-31,8.68,2017-08-31,10.48,Sell,108 days,Fall by -42.310000%,-20.77,
2017-07-31,10.01,2017-12-31,14.8,Buy,109 days,Rise by 85.270000%,47.84,
2017-08-31,10.48,2018-01-31,16.0,Buy,108 days,Rise by 76.960000%,52.61,
2019-08-31,11.8,2020-05-31,10.59,Sell,194 days,Fall by 13.140000%,10.28,
2020-02-29,12.78,2021-03-31,18.26,Buy,281 days,Rise by 3.760000%,42.94,
2020-04-30,10.25,2020-07-31,12.4,Sell,65 days,Fall by -50.880000%,-20.98,
2020-12-31,15.23,2021-05-31,16.82,Buy,106 days,Rise by 30.370000%,10.41,
2024-10-31,38.15,2025-03-31,41.4,Buy,106 days,Rise by 84.450000%,8.53,
