Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2002-09-30,2.8616,2002-09-30,2.8616,2001-01-31-2002-02-28,2.23-2.9956,Buy,0 days,0.0%,Rise by 0%,0.0%,
2008-01-31,9.6376,2008-02-29,9.1782,2001-03-31-2007-05-31,2.1055-12.8438,Sell,21 days,4.77%,Fall by 33.47%,4.77%,
2011-08-31,7.4459,2011-10-31,6.3645,2009-03-31-2011-04-30,4.7949-9.1208,Sell,43 days,14.52%,Fall by 10.23%,19.29%,
2012-05-31,5.7137,2012-05-31,5.7137,2009-03-31-2011-04-30,4.7949-9.1208,Buy,0 days,0.0%,Rise by 0%,19.29%,
2018-01-31,7.4746,2018-01-31,7.4746,2001-01-31-2007-05-31,2.23-12.8438,Buy,0 days,0.0%,Rise by 0%,19.29%,
2020-03-31,3.5,2020-05-31,3.51,2019-08-31-2020-01-31,4.28-5.7,Sell,43 days,-0.29%,Fall by -43.59%,19.0%,
2020-06-30,3.7,2020-07-31,3.38,2017-02-28-2019-08-31,4.94-5.7137,Sell,23 days,8.65%,Fall by -49.11%,27.65%,
2021-11-30,6.75,2022-01-31,6.45,2020-03-31-2021-06-30,3.05-7.99,Sell,44 days,4.44%,Fall by 21.86%,32.1%,
2022-01-31,6.45,2022-04-30,6.19,2019-08-31-2021-06-30,4.28-7.99,Sell,64 days,4.03%,Fall by 21.81%,36.13%,
2022-06-30,5.04,2022-08-31,5.6,2017-02-28-2020-03-31,5.31-5.7137,Sell,44 days,-11.11%,Fall by 15.18%,25.02%,
2022-08-31,5.6,2022-08-31,5.6,2019-08-31-2021-06-30,4.28-7.99,Buy,0 days,0.0%,Rise by 0%,25.02%,
2023-05-31,5.02,2023-05-31,5.02,2020-03-31-2021-06-30,3.05-7.99,Buy,0 days,0.0%,Rise by 0%,25.02%,
2023-08-31,4.83,2023-10-31,4.32,2020-03-31-2023-08-31,3.05-5.64,Sell,43 days,10.56%,Fall by 11.81%,35.58%,
2023-10-31,4.32,2023-12-31,4.78,2023-03-31-2023-08-31,4.2-5.64,Sell,43 days,-10.65%,Fall by 34.94%,24.93%,
2024-04-30,3.81,2024-04-30,3.81,2020-03-31-2023-08-31,3.05-5.64,Buy,0 days,0.0%,Rise by 0%,24.93%,
