Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-03-11,32.6,2007-03-11,32.6,2006-04-09-2006-12-03,28.98-29.42,Sell,0 days,-0.0%,Fall by 0%,0.0%,
2007-03-18,32.94,2012-08-12,44.95,2005-11-13-2006-09-17,26.87-36.14,Buy,1409 days,36.46%,Rise by 8.7%,36.46%,
2007-12-23,39.65,2008-01-06,37.27,2007-05-27-2007-08-05,37.12-37.17,Sell,9 days,6.0%,Fall by 4.08%,42.46%,
2008-02-10,39.56,2008-02-17,39.72,2006-12-03-2007-11-18,27.09-42.6,Sell,4 days,-0.4%,Fall by 9.99%,42.06%,
2008-02-17,39.72,2008-06-29,39.77,2006-12-03-2007-11-18,27.09-42.6,Buy,94 days,0.13%,Rise by -12.04%,42.18%,
2008-07-13,38.64,2008-07-20,37.36,2007-11-18-2008-02-03,40.03-41.31,Sell,4 days,3.31%,Fall by 14.53%,45.5%,
2008-07-20,37.36,2008-08-03,35.75,2005-11-13-2008-06-08,26.87-44.29,Sell,9 days,4.31%,Fall by 10.69%,49.81%,
2008-08-17,38.59,2012-08-12,44.95,2008-02-03-2008-06-08,34.91-44.29,Buy,1039 days,16.48%,Rise by 8.7%,66.29%,
2008-08-24,37.63,2008-09-07,35.86,2006-12-03-2008-06-08,27.09-44.29,Sell,9 days,4.7%,Fall by 22.56%,70.99%,
2008-09-21,36.11,2008-09-28,34.98,2008-02-03-2008-06-08,34.91-44.29,Sell,4 days,3.13%,Fall by 16.21%,74.12%,
2008-10-12,30.88,2008-10-19,26.91,2005-11-13-2006-09-17,26.87-36.14,Sell,4 days,12.86%,Fall by 4.53%,86.98%,
2009-02-15,27.47,2009-02-15,27.47,2006-04-09-2008-11-23,29.84-29.42,Sell,0 days,-0.0%,Fall by 0%,86.98%,
2009-06-14,30.35,2009-07-26,34.38,2007-05-27-2008-11-23,29.84-37.17,Sell,29 days,-13.28%,Fall by 13.35%,73.7%,
2009-11-08,29.79,2009-11-22,31.64,2008-11-23-2009-10-25,23.19-38.27,Sell,9 days,-6.21%,Fall by 1.8%,67.49%,
2010-02-21,34.31,2012-08-12,44.95,2008-11-23-2009-10-25,23.19-38.27,Buy,644 days,31.01%,Rise by 8.7%,98.5%,
2010-06-27,30.6,2010-07-04,29.08,2009-11-08-2010-05-02,27.38-37.82,Sell,4 days,4.97%,Fall by 5.4%,103.47%,
2010-11-14,30.24,2010-11-14,30.24,2009-10-25-2010-09-05,29.02-36.93,Sell,0 days,-0.0%,Fall by 0%,103.47%,
2011-02-20,33.06,2011-05-08,37.02,2008-06-08-2008-11-23,29.84-42.33,Sell,54 days,-11.98%,Fall by 1.62%,91.49%,
2011-07-17,36.82,2011-12-04,38.29,2010-09-05-2011-05-29,26.84-39.5,Buy,99 days,3.99%,Rise by 19.2%,95.48%,
2011-08-21,32.37,2011-08-28,34.34,2008-11-23-2011-05-29,23.19-39.5,Sell,4 days,-6.09%,Fall by -26.47%,89.39%,
2011-12-18,37.55,2012-01-08,41.46,2011-05-29-2011-08-14,33.7-37.81,Sell,14 days,-10.41%,Fall by -4.75%,78.98%,
2014-05-04,73.86,2014-07-13,76.9,2013-07-28-2013-10-06,57.93-61.14,Sell,49 days,-4.12%,Fall by -30.55%,74.87%,
2015-09-13,101.52,2015-09-13,101.52,2011-08-14-2015-08-02,31.3-113.65,Buy,0 days,0.0%,Rise by 0%,74.87%,
2015-11-15,91.81,2016-02-07,93.1,2011-08-14-2015-08-02,31.3-113.65,Sell,59 days,-1.41%,Fall by -0.47%,73.46%,
2015-12-13,93.24,2015-12-13,93.24,2008-11-23-2015-08-02,23.19-113.65,Buy,0 days,0.0%,Rise by 0%,73.46%,
2016-02-07,93.1,2016-02-07,93.1,2005-11-13-2015-08-02,26.87-113.65,Buy,0 days,0.0%,Rise by 0%,73.46%,
2016-07-10,96.74,2022-03-06,105.19,2015-08-30-2016-05-15,81.37-106.67,Buy,1474 days,8.73%,Rise by -11.43%,82.2%,
2016-09-18,90.12,2016-10-09,86.4,2010-09-05-2015-08-02,26.84-113.65,Sell,14 days,4.13%,Fall by 14.28%,86.32%,
2016-11-06,82.31,2016-11-13,75.09,2015-08-30-2016-05-15,81.37-106.67,Sell,4 days,8.77%,Fall by -0.49%,95.1%,
2017-02-19,79.69,2017-02-19,79.69,2008-02-03-2015-08-02,34.91-113.65,Buy,0 days,0.0%,Rise by 0%,95.1%,
2017-06-11,79.71,2017-06-18,77.06,2016-05-15-2016-11-13,83.84-103.47,Sell,4 days,3.32%,Fall by 2.22%,98.42%,
2017-10-29,68.99,2017-11-26,70.55,2015-08-02-2016-11-13,83.84-108.76,Sell,19 days,-2.26%,Fall by 13.73%,96.16%,
2018-03-11,69.27,2018-03-18,65.65,2015-08-02-2017-11-12,71.51-108.76,Sell,4 days,5.23%,Fall by -6.81%,101.38%,
2018-07-29,66.67,2018-08-19,73.68,2015-08-02-2018-04-01,63.4-108.76,Sell,14 days,-10.51%,Fall by 4.83%,90.87%,
2018-12-23,63.7,2019-01-13,65.81,2017-09-24-2018-04-01,63.4-78.62,Sell,14 days,-3.31%,Fall by 11.67%,87.56%,
2019-03-03,58.13,2019-03-10,52.93,2018-04-01-2018-11-18,60.14-82.15,Sell,4 days,8.95%,Fall by 1.06%,96.5%,
2019-12-29,74.4,2021-06-20,82.4,2018-04-01-2018-11-18,60.14-82.15,Buy,384 days,10.75%,Rise by 6.15%,107.26%,
2020-01-05,73.57,2020-02-02,67.82,2018-11-18-2019-05-19,54.45-77.85,Sell,19 days,7.82%,Fall by 19.35%,115.07%,
2020-02-23,71.51,2021-06-27,84.08,2019-05-19-2019-12-01,51.72-77.03,Buy,349 days,17.58%,Rise by 4.03%,132.65%,
2020-05-03,59.7,2020-06-07,68.35,2019-05-19-2019-12-01,51.72-77.03,Sell,24 days,-14.49%,Fall by 11.87%,118.16%,
2020-07-19,65.36,2020-07-26,63.34,2019-12-01-2020-03-29,59.78-74.43,Sell,4 days,3.09%,Fall by 9.5%,121.25%,
2021-02-21,70.42,2021-02-28,68.13,2020-06-14-2020-11-01,59.98-62.71,Sell,4 days,3.25%,Fall by -19.26%,124.5%,
2021-07-04,82.43,2021-10-24,87.52,2015-08-02-2019-05-19,54.45-108.76,Sell,79 days,-6.17%,Fall by -1.3%,118.33%,
2021-08-08,81.25,2021-10-24,87.52,2020-03-29-2021-05-30,52.04-90.61,Sell,54 days,-7.72%,Fall by -1.3%,110.61%,
2021-08-22,84.85,2021-08-22,84.85,2018-04-01-2021-05-30,60.14-90.61,Buy,0 days,0.0%,Rise by 0%,110.61%,
2021-10-24,87.52,2022-03-06,105.19,2020-03-29-2021-05-30,52.04-90.61,Buy,94 days,20.19%,Rise by -11.43%,130.8%,
2022-03-20,107.3,2022-04-03,101.09,2021-05-30-2021-08-08,84.17-85.27,Sell,9 days,5.79%,Fall by 12.3%,136.59%,
2022-04-24,101.68,2022-05-22,94.93,2020-03-29-2022-02-13,52.04-111.25,Buy,19 days,-6.64%,Rise by 12.07%,129.95%,
2022-05-01,96.13,2022-06-05,94.9,2018-04-01-2022-02-13,60.14-111.25,Sell,24 days,1.28%,Fall by 7.01%,131.23%,
2022-05-22,94.93,2022-06-19,88.66,2020-03-29-2022-02-13,52.04-111.25,Sell,19 days,6.6%,Fall by 0.46%,137.83%,
2022-06-05,94.9,2022-06-05,94.9,2016-11-13-2022-02-13,69.3-111.25,Buy,0 days,0.0%,Rise by 0%,137.83%,
2022-09-04,99.44,2022-10-02,95.37,2016-11-13-2022-02-13,69.3-111.25,Sell,19 days,4.09%,Fall by 10.07%,141.93%,
2022-09-25,98.35,2022-10-02,95.37,2022-02-13-2022-06-19,92.89-104.08,Sell,4 days,3.03%,Fall by 10.07%,144.96%,
2023-01-08,91.6,2023-01-22,87.0,2015-08-30-2022-02-13,81.37-111.25,Sell,9 days,5.02%,Fall by 11.38%,149.98%,
2023-03-05,81.81,2023-03-12,77.1,2018-04-01-2021-05-30,60.14-90.61,Sell,4 days,5.76%,Fall by 11.05%,155.74%,
2023-05-07,70.68,2023-05-28,67.64,2016-11-13-2021-05-30,69.3-90.61,Sell,14 days,4.3%,Fall by 2.91%,160.04%,
2023-09-10,65.84,2023-09-10,65.84,2022-02-13-2023-06-04,70.34-104.08,Sell,0 days,-0.0%,Fall by 0%,160.04%,
2024-02-18,77.1,2024-02-18,77.1,2021-05-30-2023-08-20,74.77-85.27,Sell,0 days,-0.0%,Fall by 0%,160.04%,
2024-05-05,55.9,2024-05-05,55.9,2022-08-21-2023-11-05,70.91-102.73,Sell,0 days,-0.0%,Fall by 0%,160.04%,
2024-09-08,57.75,2024-09-29,61.38,2024-01-14-2024-06-02,59.62-75.75,Sell,14 days,-6.29%,Fall by 13.34%,153.75%,
2024-11-24,58.01,2024-11-24,58.01,2020-06-14-2024-06-02,59.62-62.71,Sell,0 days,-0.0%,Fall by 0%,153.75%,
2025-06-08,63.58,2025-06-08,63.58,2012-07-22-2024-12-29,45.69-44.59,Sell,0 days,-0.0%,Fall by 0%,153.75%,
2025-08-10,65.54,2025-08-31,73.15,2015-08-02-2024-12-29,45.69-108.76,Sell,14 days,-11.61%,Fall by -6.84%,142.14%,
