Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-08-12,12.14,2012-09-16,13.22,Buy,24 days,Rise by 33.670000%,8.97
2013-05-12,15.64,2013-07-28,16.77,Buy,54 days,Rise by 8.100000%,7.22
2013-11-17,17.16,2014-01-19,17.81,Buy,44 days,Rise by 4.260000%,3.79
2014-02-02,17.11,2014-03-09,18.17,Sell,24 days,Fall by -1.050000%,-6.22
2014-03-09,18.17,2014-07-06,18.72,Buy,84 days,Rise by 3.000000%,3.0
2014-10-19,18.13,2014-11-02,19.37,Sell,9 days,Fall by -3.090000%,-6.81
2014-12-07,20.16,2015-08-23,19.2,Buy,184 days,Rise by -0.440000%,-4.75
2016-06-26,17.94,2016-07-17,19.11,Sell,14 days,Fall by -6.980000%,-6.52
2017-09-10,24.1,2017-10-01,25.86,Sell,14 days,Fall by -14.850000%,-7.3
2018-01-21,29.54,2019-09-01,26.92,Buy,419 days,Rise by -4.330000%,-8.87
2018-05-27,27.85,2018-07-15,26.98,Sell,34 days,Fall by 9.300000%,3.12
2018-06-24,27.07,2018-08-26,28.24,Sell,44 days,Fall by 6.690000%,-4.32
2018-12-16,24.24,2019-01-06,24.26,Sell,14 days,Fall by -4.540000%,-0.08
2018-12-23,22.79,2019-01-06,24.26,Sell,9 days,Fall by -11.190000%,-6.45
2019-04-21,27.34,2019-07-28,28.69,Buy,69 days,Rise by 4.940000%,4.94
2019-07-07,28.16,2019-11-17,29.75,Buy,94 days,Rise by 10.690000%,5.65
2019-11-03,29.12,2019-12-01,30.15,Buy,19 days,Rise by 7.040000%,3.54
2019-12-15,30.71,2021-02-14,31.52,Buy,304 days,Rise by 1.500000%,2.64
2020-03-08,25.55,2020-03-29,21.01,Sell,14 days,Fall by 14.910000%,17.77
2021-09-19,37.58,2021-10-24,40.62,Sell,24 days,Fall by -1.200000%,-8.09
2021-10-24,40.62,2023-01-01,34.2,Buy,309 days,Rise by 1.350000%,-15.81
2021-11-28,38.77,2022-01-09,41.17,Sell,29 days,Fall by 6.110000%,-6.19
2021-12-05,38.03,2022-01-09,41.17,Sell,24 days,Fall by 4.290000%,-8.26
2022-01-23,38.2,2022-03-20,39.0,Sell,39 days,Fall by 4.710000%,-2.09
2022-02-20,39.22,2022-03-20,39.0,Sell,19 days,Fall by 12.010000%,0.56
2022-05-22,32.92,2022-05-29,35.57,Sell,4 days,Fall by 7.780000%,-8.05
2022-06-19,30.93,2022-07-31,33.71,Sell,29 days,Fall by 1.840000%,-8.99
2022-09-25,31.05,2022-10-30,34.19,Sell,24 days,Fall by -8.530000%,-10.11
2023-01-15,36.12,2024-01-07,37.75,Buy,254 days,Rise by -14.230000%,4.51
2023-06-11,33.15,2023-07-30,35.2,Buy,34 days,Rise by 27.060000%,6.18
2023-10-01,33.17,2023-11-05,33.78,Sell,24 days,Fall by -20.770000%,-1.84
2023-11-26,35.38,2023-12-31,37.6,Buy,24 days,Rise by 19.050000%,6.27
2024-06-16,40.65,2024-07-28,43.41,Sell,29 days,Fall by -16.410000%,-6.79
2024-10-13,46.51,2024-12-08,50.4,Buy,39 days,Rise by 10.380000%,8.36
2024-10-20,47.62,2024-12-08,50.4,Buy,34 days,Rise by 9.580000%,5.84
2024-11-17,49.87,2025-02-16,51.8,Buy,64 days,Rise by 4.630000%,3.87
2025-04-06,44.2,2025-04-27,48.02,Sell,14 days,Fall by -18.480000%,-8.64
