Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-02-18,27.52,2007-03-04,25.3,2006-05-07-2006-08-06,18.36-20.91,Sell,9 days,8.07%,Fall by -0.87%,8.07%
2007-03-04,25.3,2007-03-25,26.19,2006-08-06-2007-01-14,17.1-28.99,Sell,14 days,-3.52%,Fall by 2.56%,4.55%
2007-03-25,26.19,2007-11-04,32.51,2006-08-06-2007-01-14,17.1-28.99,Buy,159 days,24.13%,Rise by -12.03%,28.68%
2007-12-02,28.02,2008-01-06,26.12,2006-08-06-2007-11-11,17.1-34.24,Sell,24 days,6.78%,Fall by 10.49%,35.46%
2008-07-13,21.82,2008-07-13,21.82,2007-01-14-2008-02-10,25.05-28.21,Sell,0 days,-0.0%,Fall by 0%,35.46%
2008-08-03,21.99,2025-09-21,68.21,2006-08-06-2007-11-11,17.1-34.24,Buy,4469 days,210.19%,Rise by 7.18%,245.65%
2009-02-15,16.1,2009-02-15,16.1,2006-05-07-2008-11-23,16.81-20.91,Sell,0 days,-0.0%,Fall by 0%,245.65%
2009-11-29,23.38,2009-11-29,23.38,2008-06-08-2009-03-15,15.69-26.21,Sell,0 days,-0.0%,Fall by 0%,245.65%
2010-05-09,24.71,2010-05-23,23.46,2009-03-15-2010-05-02,13.61-27.74,Sell,9 days,5.06%,Fall by 11.3%,250.71%
2010-06-06,22.96,2010-06-27,22.18,2009-10-25-2010-01-31,23.26-23.83,Sell,14 days,3.4%,Fall by 7.03%,254.1%
2010-07-18,22.75,2018-04-08,40.73,2009-03-15-2010-05-02,13.61-27.74,Buy,2014 days,79.03%,Rise by 19.45%,333.14%
2010-12-19,19.55,2010-12-19,19.55,2009-10-25-2010-09-05,21.13-23.83,Sell,0 days,-0.0%,Fall by 0%,333.14%
2011-12-25,18.47,2011-12-25,18.47,2006-05-07-2011-08-14,16.24-20.91,Sell,0 days,-0.0%,Fall by 0%,333.14%
2012-03-18,20.03,2012-03-18,20.03,2008-06-08-2011-08-14,16.24-26.21,Sell,0 days,-0.0%,Fall by 0%,333.14%
2012-05-13,16.51,2012-05-13,16.51,2007-11-11-2011-08-14,16.24-28.15,Sell,0 days,-0.0%,Fall by 0%,333.14%
2012-06-03,15.96,2012-06-24,17.13,2011-08-14-2012-04-08,13.3-21.3,Sell,14 days,-7.33%,Fall by 1.81%,325.81%
2012-07-29,15.69,2012-08-12,17.54,2007-01-14-2008-11-23,16.81-28.21,Sell,9 days,-11.79%,Fall by 4.1%,314.01%
2012-08-12,17.54,2025-03-16,60.5,2011-08-14-2012-04-08,13.3-21.3,Buy,3284 days,244.93%,Rise by 14.66%,558.94%
2013-04-21,20.46,2013-05-05,20.83,2012-04-08-2012-07-29,16.15-20.07,Sell,9 days,-1.81%,Fall by -11.91%,557.13%
2013-09-29,23.33,2013-10-27,22.46,2012-07-29-2013-08-11,14.96-26.49,Sell,19 days,3.73%,Fall by 9.88%,560.86%
2013-10-20,22.96,2013-11-17,21.54,2011-08-14-2013-08-11,13.3-26.49,Sell,19 days,6.18%,Fall by 0.88%,567.05%
2013-11-10,23.51,2016-10-02,31.72,2012-07-29-2013-08-11,14.96-26.49,Buy,754 days,34.92%,Rise by 8.2%,601.97%
2013-12-29,22.02,2015-03-29,27.13,2011-08-14-2013-08-11,13.3-26.49,Buy,324 days,23.21%,Rise by 8.92%,625.17%
2015-04-12,28.04,2015-06-28,28.28,2014-07-27-2014-10-19,23.45-25.55,Sell,54 days,-0.86%,Fall by 9.76%,624.32%
2015-06-28,28.28,2015-09-06,25.52,2013-12-15-2015-03-08,20.22-30.31,Buy,49 days,-9.76%,Rise by 15.01%,614.56%
2015-07-26,28.4,2016-11-06,30.19,2012-07-29-2015-03-08,14.96-30.31,Buy,334 days,6.3%,Rise by 13.68%,620.86%
2015-09-06,25.52,2015-10-18,28.25,2011-08-14-2015-03-08,13.3-30.31,Sell,29 days,-10.7%,Fall by 12.28%,610.16%
2015-09-20,25.54,2015-10-18,28.25,2012-07-29-2015-03-08,14.96-30.31,Sell,19 days,-10.61%,Fall by 12.28%,599.55%
2016-01-03,27.16,2016-01-10,24.78,2013-12-15-2015-03-08,20.22-30.31,Sell,4 days,8.76%,Fall by -7.06%,608.32%
2016-05-08,26.53,2016-05-08,26.53,2015-03-08-2016-02-14,25.36-28.8,Sell,0 days,-0.0%,Fall by 0%,608.32%
2016-10-09,31.47,2016-10-16,30.18,2015-11-01-2016-02-14,25.36-28.58,Sell,4 days,4.1%,Fall by 3.08%,612.41%
2016-10-30,30.59,2017-03-26,34.08,2016-02-14-2016-09-04,22.46-31.95,Buy,104 days,11.41%,Rise by -10.89%,623.82%
2017-05-21,31.21,2017-07-23,31.84,2013-12-15-2017-05-14,20.22-34.6,Sell,44 days,-2.02%,Fall by -27.92%,621.81%
2017-06-18,31.63,2017-07-23,31.84,2016-09-04-2016-12-04,30.1-31.25,Sell,24 days,-0.66%,Fall by -27.92%,621.14%
2017-07-23,31.84,2018-11-04,45.48,2013-12-15-2017-05-14,20.22-34.6,Buy,334 days,42.84%,Rise by 24.01%,663.98%
2017-09-03,32.3,2025-03-30,60.86,2016-02-14-2017-05-14,22.46-34.6,Buy,1974 days,88.42%,Rise by 13.98%,752.4%
2018-04-22,44.09,2018-07-08,42.71,2017-05-14-2017-08-27,31.8-33.14,Sell,54 days,3.13%,Fall by -3.61%,755.53%
2019-05-26,54.37,2019-05-26,54.37,2018-05-13-2018-12-30,43.53-45.19,Sell,0 days,-0.0%,Fall by 0%,755.53%
2019-08-18,46.96,2019-11-17,45.09,2017-08-27-2019-07-21,30.36-58.26,Sell,64 days,3.98%,Fall by 11.44%,759.51%
2019-10-27,46.9,2022-01-23,56.68,2016-02-14-2019-07-21,22.46-58.26,Buy,584 days,20.85%,Rise by -13.59%,780.37%
2019-12-22,47.45,2025-03-16,60.5,2017-08-27-2019-07-21,30.36-58.26,Buy,1364 days,27.5%,Rise by 14.66%,807.87%
2020-07-12,46.66,2020-07-12,46.66,2019-07-21-2020-03-22,39.32-56.9,Sell,0 days,-0.0%,Fall by 0%,807.87%
2020-09-20,39.81,2020-09-27,38.45,2018-05-13-2020-03-22,39.32-45.19,Sell,4 days,3.42%,Fall by -54.54%,811.29%
2020-10-11,39.85,2021-03-07,46.25,2020-03-22-2020-08-16,32.4-48.45,Buy,104 days,16.06%,Rise by 18.42%,827.35%
2020-11-15,41.4,2025-09-07,66.9,2011-08-14-2019-07-21,13.3-58.26,Buy,1254 days,61.59%,Rise by 9.28%,888.94%
2021-07-18,53.7,2021-09-05,59.42,2020-08-16-2020-11-01,38.43-42.27,Sell,34 days,-10.65%,Fall by 10.38%,878.29%
2022-01-30,55.61,2022-02-13,53.9,2020-03-22-2022-01-02,32.4-64.29,Sell,9 days,3.07%,Fall by 20.33%,881.36%
2022-02-13,53.9,2022-02-13,53.9,2016-02-14-2022-01-02,22.46-64.29,Buy,0 days,0.0%,Rise by 0%,881.36%
