Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-10-23,6.13,2012-01-08,5.71,Sell,54 days,Fall by 6.860000%,6.86
2017-09-17,7.68,2017-11-19,6.68,Sell,44 days,Fall by 10.470000%,12.97
2017-12-24,7.35,2020-02-23,5.52,Buy,564 days,Rise by -15.360000%,-24.9
2018-06-10,6.88,2020-02-23,5.52,Buy,444 days,Rise by 3.340000%,-19.77
2019-06-23,5.43,2020-02-23,5.52,Buy,174 days,Rise by -13.080000%,1.66
2019-11-17,5.3,2020-12-20,5.6,Buy,284 days,Rise by 6.420000%,5.66
2020-01-26,5.64,2020-12-27,5.71,Buy,239 days,Rise by -25.000000%,1.24
2020-11-22,5.42,2020-12-27,5.71,Buy,24 days,Rise by 21.220000%,5.35
2022-05-22,5.75,2022-06-26,5.08,Sell,24 days,Fall by 10.430000%,11.65
2023-02-05,5.5,2025-06-15,3.2,Buy,614 days,Rise by -22.550000%,-41.82
2023-03-26,4.26,2023-05-21,5.03,Sell,39 days,Fall by -7.510000%,-18.08
2023-07-09,5.48,2025-06-15,3.2,Buy,504 days,Rise by -10.950000%,-41.61
2023-10-01,4.7,2025-06-15,3.2,Buy,444 days,Rise by 3.190000%,-31.91
2023-12-10,4.68,2025-06-15,3.2,Buy,394 days,Rise by -11.110000%,-31.62
2024-11-17,3.1,2025-03-16,3.21,Buy,84 days,Rise by -10.320000%,3.55
2024-12-01,3.11,2025-03-16,3.21,Buy,74 days,Rise by 9.000000%,3.22
2025-01-26,2.9,2025-03-16,3.21,Buy,34 days,Rise by 16.210000%,10.69
2025-02-23,3.34,2025-02-23,3.34,Buy,0 days,Rise by 0.900000%,0.0
2025-03-02,3.39,2025-03-02,3.39,Buy,0 days,Rise by -0.590000%,0.0
2025-09-07,3.22,2025-09-07,3.22,Buy,0 days,Rise by 1.240000%,0.0
2025-10-05,3.48,2025-10-05,3.48,Buy,0 days,Rise by -6.320000%,0.0
