Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-07-31,120.56,2006-04-30,113.82,Buy,716 days,Rise by -10.920000%,-5.59
2003-10-31,110.0,2004-06-30,108.87,Sell,172 days,Fall by 5.260000%,1.03
2005-06-30,110.86,2006-01-31,117.31,Buy,152 days,Rise by 7.990000%,5.82
2006-05-31,112.53,2007-06-30,123.16,Sell,282 days,Fall by 11.270000%,-9.45
2007-01-31,120.74,2009-02-28,97.62,Buy,542 days,Rise by 2.000000%,-19.15
2007-05-31,121.75,2009-02-28,97.62,Buy,456 days,Rise by -12.730000%,-19.82
2007-06-30,123.16,2009-02-28,97.62,Buy,434 days,Rise by -13.730000%,-20.74
2007-09-30,114.74,2008-03-31,99.85,Sell,129 days,Fall by 12.980000%,12.98
2008-02-29,103.77,2009-02-28,97.62,Sell,260 days,Fall by 12.640000%,5.93
2009-01-31,89.9,2009-03-31,98.97,Sell,40 days,Fall by 4.060000%,-10.09
2010-04-30,93.83,2012-07-31,78.1,Buy,586 days,Rise by -10.730000%,-16.76
2010-07-31,86.44,2010-12-31,81.48,Sell,108 days,Fall by 5.740000%,5.74
2012-03-31,82.27,2013-04-30,97.86,Buy,280 days,Rise by 22.880000%,18.95
2012-12-31,85.96,2013-04-30,97.86,Buy,85 days,Rise by 17.610000%,13.85
2013-01-31,91.02,2013-05-31,101.1,Buy,85 days,Rise by 15.290000%,11.07
2014-12-31,119.46,2017-04-30,111.23,Buy,607 days,Rise by 3.860000%,-6.89
2018-02-28,107.43,2019-03-31,110.64,Sell,282 days,Fall by -1.450000%,-2.99
2020-02-29,109.66,2022-01-31,115.26,Buy,499 days,Rise by 0.590000%,5.11
2021-03-31,110.3,2022-01-31,115.26,Buy,217 days,Rise by 34.000000%,4.49
2021-06-30,110.54,2022-01-31,115.26,Buy,152 days,Rise by 33.720000%,4.28
2021-09-30,111.94,2022-02-28,115.58,Buy,106 days,Rise by 32.050000%,3.26
2021-10-31,113.62,2022-05-31,127.78,Buy,150 days,Rise by 30.100000%,12.47
2024-09-30,142.78,2024-12-31,157.0,Sell,65 days,Fall by 0.340000%,-9.95
