Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-09-23,78.2,2012-11-18,81.12,Sell,39 days,Fall by -22.120000%,-3.73,
2012-10-28,80.24,2012-12-16,83.67,Buy,34 days,Rise by 27.640000%,4.28,
2013-01-06,87.74,2013-02-10,93.63,Buy,24 days,Rise by 16.720000%,6.72,
2013-11-24,101.32,2013-12-29,104.88,Buy,24 days,Rise by 2.540000%,3.51,
2014-06-29,101.64,2014-09-07,105.58,Sell,49 days,Fall by -14.260000%,-3.88,
2014-08-24,103.85,2014-09-28,108.61,Buy,24 days,Rise by 15.910000%,4.58,
2015-04-12,120.55,2015-06-21,123.0,Buy,49 days,Rise by 3.180000%,2.03,
2015-08-30,121.0,2016-01-24,117.92,Sell,104 days,Fall by 1.610000%,2.54,
2016-10-16,103.72,2016-12-11,114.08,Buy,39 days,Rise by 14.000000%,9.98,
2017-08-13,109.11,2017-10-08,112.77,Sell,39 days,Fall by -1.970000%,-3.36,
2017-10-08,112.77,2018-11-04,112.72,Buy,279 days,Rise by -1.730000%,-0.05,
2017-11-05,114.02,2018-11-04,112.72,Buy,259 days,Rise by -2.800000%,-1.14,
2017-11-19,113.03,2018-02-11,108.53,Sell,59 days,Fall by 6.120000%,3.98,
2018-01-21,111.03,2018-02-25,106.81,Sell,24 days,Fall by 5.460000%,3.79,
2018-01-28,109.7,2018-03-11,106.41,Sell,29 days,Fall by 4.320000%,3.01,
2018-02-18,106.11,2018-04-29,109.3,Sell,49 days,Fall by -4.130000%,-3.01,
2018-06-03,108.75,2018-09-30,113.36,Sell,84 days,Fall by -1.610000%,-4.24,
2018-08-26,111.37,2018-10-14,112.08,Buy,34 days,Rise by 2.320000%,0.64,
2018-09-23,112.5,2020-02-02,108.88,Buy,354 days,Rise by 1.300000%,-3.22,
2018-11-11,113.95,2020-02-02,108.88,Buy,319 days,Rise by -1.930000%,-4.45,
2018-12-30,110.86,2019-01-27,109.6,Sell,19 days,Fall by 3.230000%,1.13,
2019-02-24,110.71,2019-04-28,111.54,Buy,44 days,Rise by 1.160000%,0.75,
2019-08-11,105.87,2020-02-23,111.95,Sell,139 days,Fall by 1.190000%,-5.74,
2019-10-27,108.61,2021-05-02,108.9,Buy,394 days,Rise by 1.440000%,0.27,
2020-01-19,110.18,2021-05-02,108.9,Buy,334 days,Rise by -0.930000%,-1.15,
2020-02-16,109.76,2021-05-02,108.9,Buy,314 days,Rise by -0.550000%,-0.78,
2021-07-04,111.57,2021-11-07,113.84,Buy,89 days,Rise by 3.130000%,2.03,
2021-07-18,109.78,2021-11-14,114.04,Sell,84 days,Fall by -2.960000%,-3.89,
2021-10-03,111.46,2021-11-07,113.84,Buy,24 days,Rise by 3.240000%,2.13,
2021-12-19,113.66,2022-02-27,115.57,Buy,49 days,Rise by 15.090000%,1.68,
2022-03-27,122.35,2022-05-08,130.33,Buy,29 days,Rise by 13.590000%,6.53,
2023-12-17,142.28,2024-01-21,148.13,Sell,24 days,Fall by 0.550000%,-4.11,
2023-12-31,141.43,2024-01-21,148.13,Sell,14 days,Fall by -0.050000%,-4.74,
2024-04-21,154.61,2024-07-07,161.36,Buy,54 days,Rise by 4.360000%,4.36,
2024-08-04,149.2,2024-09-15,141.5,Sell,29 days,Fall by 4.870000%,5.16,
2024-12-29,157.75,2024-12-29,157.75,Buy,0 days,Rise by -10.030000%,0.0,
2025-07-13,146.29,2025-09-14,147.22,Buy,44 days,Rise by 5.230000%,0.64,
