Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2003-04-30,38.37,2003-08-31,36.915,2000-12-31-2002-07-31,38.445-53.3125,Sell,87 days,3.79%,Fall by 7.18%,3.79%,
2004-01-31,40.465,2007-09-30,40.025,2002-07-31-2003-06-30,29.35-42.995,Buy,954 days,-1.09%,Rise by -12.88%,2.7%,
2004-10-31,35.06,2004-12-31,36.345,2002-07-31-2003-06-30,29.35-42.995,Sell,44 days,-3.67%,Fall by 8.98%,-0.96%,
2005-09-30,35.13,2005-10-31,33.62,2003-06-30-2004-10-31,36.525-38.09,Sell,21 days,4.3%,Fall by -2.74%,3.34%,
2007-10-31,40.96,2007-12-31,39.595,2003-06-30-2005-12-31,35.825-38.09,Sell,43 days,3.33%,Fall by 10.42%,6.67%,
2008-03-31,34.87,2008-06-30,33.735,2002-07-31-2007-05-31,29.35-43.2,Sell,65 days,3.25%,Fall by 13.68%,9.93%,
2008-06-30,33.735,2008-10-31,30.125,2005-12-31-2007-05-31,33.0-43.2,Sell,89 days,10.7%,Fall by 1.61%,20.63%,
2010-06-30,29.79,2010-07-31,30.005,2007-05-31-2009-03-31,29.375-41.6,Sell,22 days,-0.72%,Fall by -8.73%,19.9%,
2010-07-31,30.005,2010-07-31,30.005,2009-03-31-2010-01-31,24.64-35.09,Buy,0 days,0.0%,Rise by 0%,19.9%,
2011-10-31,34.065,2015-11-30,64.72,2010-05-31-2011-05-31,26.945-36.355,Buy,1065 days,89.99%,Rise by -10.01%,109.89%,
2015-08-31,68.03,2015-09-30,62.97,2011-08-31-2015-07-31,30.28-74.97,Sell,22 days,7.44%,Fall by 8.83%,117.33%,
2015-09-30,62.97,2015-10-31,64.88,2010-05-31-2015-07-31,26.945-74.97,Sell,22 days,-3.03%,Fall by 11.37%,114.3%,
2015-12-31,65.31,2016-01-31,60.23,2000-12-31-2009-03-31,29.375-53.3125,Sell,21 days,7.78%,Fall by 13.98%,122.08%,
2016-04-30,58.24,2016-04-30,58.24,2009-03-31-2015-07-31,24.64-74.97,Buy,0 days,0.0%,Rise by 0%,122.08%,
2016-08-31,58.87,2022-07-31,76.9,2005-12-31-2015-07-31,33.0-74.97,Buy,1542 days,30.63%,Rise by 1.87%,152.7%,
2017-02-28,55.61,2017-02-28,55.61,2010-05-31-2015-07-31,26.945-74.97,Buy,0 days,0.0%,Rise by 0%,152.7%,
2017-10-31,55.24,2017-10-31,55.24,2011-08-31-2015-07-31,30.28-74.97,Buy,0 days,0.0%,Rise by 0%,152.7%,
2019-02-28,60.7,2019-02-28,60.7,2002-07-31-2015-07-31,29.35-74.97,Buy,0 days,0.0%,Rise by 0%,152.7%,
2020-03-31,54.39,2020-04-30,60.56,2018-12-31-2020-02-29,52.39-68.02,Sell,22 days,-11.34%,Fall by 2.72%,141.36%,
2020-12-31,66.47,2024-03-31,90.7,2018-12-31-2020-02-29,52.39-68.02,Buy,846 days,36.45%,Rise by 9.63%,177.81%,
2022-06-30,76.84,2022-08-31,70.74,2020-03-31-2022-04-30,46.9-84.27,Sell,44 days,7.94%,Fall by -6.94%,185.75%,
2022-09-30,67.24,2022-11-30,77.03,2018-10-31-2020-03-31,63.19-58.31,Sell,43 days,-14.56%,Fall by 1.79%,171.19%,
2022-11-30,77.03,2022-11-30,77.03,2020-03-31-2022-04-30,46.9-84.27,Buy,0 days,0.0%,Rise by 0%,171.19%,
2023-12-31,81.37,2023-12-31,81.37,2015-08-31-2022-04-30,45.23-84.27,Buy,0 days,0.0%,Rise by 0%,171.19%,
2024-11-30,90.14,2024-12-31,86.28,2018-12-31-2024-09-30,52.39-99.51,Sell,21 days,4.28%,Fall by 3.88%,175.47%,
2025-03-31,91.13,2025-03-31,91.13,2022-09-30-2024-09-30,66.59-99.51,Buy,0 days,0.0%,Rise by 0%,175.47%,
2025-04-30,89.46,2025-07-31,82.93,2016-12-31-2024-09-30,50.35-99.51,Sell,66 days,7.3%,Fall by -11.59%,182.77%,
2025-05-31,87.99,2025-06-30,87.96,2020-03-31-2024-09-30,46.9-99.51,Sell,20 days,0.03%,Fall by -5.21%,182.81%,
2025-06-30,87.96,2025-06-30,87.96,2020-03-31-2024-09-30,46.9-99.51,Buy,0 days,0.0%,Rise by 0%,182.81%,
