Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-05-13,26.46,2012-08-12,30.64,Sell,64 days,Fall by 2.190000%,-15.8
2012-08-05,27.62,2012-09-02,34.6,Buy,19 days,Rise by 44.970000%,25.27
2013-03-10,30.84,2013-05-05,24.56,Sell,39 days,Fall by 23.380000%,20.36
2014-02-23,25.84,2016-04-17,17.05,Buy,559 days,Rise by -13.820000%,-34.02
2014-05-04,22.58,2014-07-20,26.64,Buy,54 days,Rise by 20.680000%,17.98
2014-06-01,20.54,2014-06-22,24.85,Sell,14 days,Fall by 15.430000%,-20.98
2014-06-22,24.85,2014-07-20,26.64,Buy,19 days,Rise by -13.920000%,7.2
2014-06-29,25.89,2016-04-17,17.05,Buy,469 days,Rise by -11.090000%,-34.14
2015-01-11,21.7,2015-02-15,22.76,Buy,24 days,Rise by -13.410000%,4.88
2015-07-19,13.69,2015-09-20,12.4,Sell,44 days,Fall by 16.730000%,9.42
2016-01-24,10.58,2016-02-07,14.12,Sell,9 days,Fall by -113.420000%,-33.46
2016-02-21,15.55,2016-04-03,16.41,Buy,29 days,Rise by 34.730000%,5.53
2016-04-17,17.05,2016-05-22,19.13,Buy,24 days,Rise by 78.710000%,12.2
2016-07-03,24.78,2016-08-07,28.81,Buy,24 days,Rise by -27.680000%,16.26
2016-07-10,25.79,2016-10-02,27.03,Buy,59 days,Rise by -12.450000%,4.81
2016-10-16,22.86,2016-12-11,18.56,Sell,39 days,Fall by 18.240000%,18.81
2017-05-21,21.08,2018-02-25,19.55,Buy,199 days,Rise by -10.010000%,-7.26
2017-07-09,18.97,2017-12-24,22.03,Sell,119 days,Fall by -0.260000%,-16.13
2017-08-13,19.04,2017-12-24,22.03,Sell,94 days,Fall by 0.110000%,-15.7
2017-09-03,20.96,2018-06-03,21.91,Buy,194 days,Rise by 5.730000%,4.53
2017-09-24,19.23,2017-12-24,22.03,Sell,64 days,Fall by 1.090000%,-14.56
2017-11-26,21.24,2018-06-10,22.17,Buy,139 days,Rise by 4.330000%,4.38
2018-02-11,19.02,2018-05-13,21.86,Sell,64 days,Fall by 16.250000%,-14.93
2018-08-26,18.13,2018-09-30,17.5,Sell,24 days,Fall by 10.200000%,3.47
2019-11-03,27.93,2020-02-23,32.91,Buy,79 days,Rise by 17.830000%,17.83
2020-05-03,41.1,2020-07-26,53.62,Buy,59 days,Rise by 32.190000%,30.46
2021-06-27,44.03,2021-10-17,41.01,Sell,79 days,Fall by 10.770000%,6.86
2021-09-19,41.22,2021-11-14,44.59,Sell,39 days,Fall by 3.320000%,-8.18
2021-09-26,39.29,2021-11-14,44.59,Sell,34 days,Fall by -1.430000%,-13.49
2022-02-20,43.5,2022-04-03,48.87,Buy,29 days,Rise by 17.910000%,12.34
2022-02-27,43.96,2022-04-03,48.87,Buy,24 days,Rise by 16.670000%,11.17
2022-03-06,46.73,2023-02-26,40.47,Buy,254 days,Rise by -15.130000%,-13.4
2022-03-13,48.1,2023-02-26,40.47,Buy,249 days,Rise by -17.550000%,-15.86
2022-06-26,38.2,2022-07-31,34.3,Sell,24 days,Fall by 10.760000%,10.21
2022-07-10,35.19,2022-08-14,34.09,Sell,24 days,Fall by 10.030000%,3.13
2022-11-13,37.99,2023-01-01,39.08,Buy,34 days,Rise by 20.190000%,2.87
2023-04-16,50.89,2024-01-21,46.19,Buy,199 days,Rise by -10.870000%,-9.24
2023-07-30,44.01,2023-11-19,45.73,Sell,79 days,Fall by 9.750000%,-3.91
2023-10-08,39.72,2023-11-19,45.73,Sell,29 days,Fall by -0.350000%,-15.13
2023-10-29,43.53,2023-12-17,48.79,Buy,34 days,Rise by 14.540000%,12.08
2024-02-25,39.86,2024-03-31,47.13,Sell,24 days,Fall by -31.510000%,-18.24
2024-04-14,51.8,2024-06-02,55.11,Buy,34 days,Rise by 15.910000%,6.39
2024-12-22,57.11,2025-02-09,66.19,Sell,34 days,Fall by -69.010000%,-15.9
2025-04-20,84.01,2025-06-22,89.18,Buy,44 days,Rise by 9.150000%,6.15
2025-06-08,88.7,2025-08-17,94.34,Buy,49 days,Rise by 8.820000%,6.36
2025-09-21,107.65,2025-09-21,107.65,Buy,0 days,Rise by -10.340000%,0.0
