Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2004-07-31,0.13,2004-11-30,0.16,Sell,85 days,Fall by -176.110000%,-24.05,
2004-12-31,0.2,2005-09-30,0.29,Buy,194 days,Rise by 148.090000%,45.54,
2005-09-30,0.29,2006-03-31,0.48,Buy,129 days,Rise by 70.460000%,67.03,
2005-12-31,0.3,2006-04-30,0.49,Buy,84 days,Rise by 102.430000%,59.83,
2007-08-31,0.85,2010-05-31,0.33,Buy,715 days,Rise by -27.900000%,-61.48,
2007-09-30,0.91,2010-05-31,0.33,Buy,694 days,Rise by -40.980000%,-63.74,
2008-02-29,0.53,2008-05-31,0.62,Sell,65 days,Fall by 46.510000%,-15.49,
2008-03-31,0.49,2008-05-31,0.62,Sell,44 days,Fall by 36.120000%,-24.82,
2008-07-31,0.29,2009-01-31,0.2,Sell,131 days,Fall by 29.480000%,30.49,
2009-04-30,0.29,2009-11-30,0.33,Buy,151 days,Rise by 30.940000%,13.76,
2010-06-30,0.26,2010-09-30,0.29,Sell,65 days,Fall by -22.520000%,-14.38,
2012-11-30,0.3,2013-08-31,0.37,Sell,195 days,Fall by -46.170000%,-23.22,
2013-12-31,0.4,2014-06-30,0.46,Buy,128 days,Rise by 18.600000%,15.73,
2014-11-30,0.52,2015-12-31,0.82,Buy,282 days,Rise by 5.880000%,57.19,
2015-11-30,0.79,2016-07-31,1.43,Buy,174 days,Rise by 244.200000%,80.01,
2016-03-31,0.89,2016-09-30,1.71,Buy,130 days,Rise by 206.440000%,92.32,
2020-06-30,9.5,2020-11-30,13.4,Buy,108 days,Rise by 244.040000%,41.1,
2020-09-30,13.53,2021-09-30,20.72,Buy,260 days,Rise by 141.500000%,53.11,
2022-09-30,12.14,2022-11-30,16.92,Sell,42 days,Fall by -792.820000%,-39.41,
2024-02-29,79.11,2024-08-31,119.37,Buy,131 days,Rise by 74.750000%,50.89,
2024-03-31,90.36,2024-09-30,121.44,Buy,129 days,Rise by 53.010000%,34.4,
