Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-03-09,1.31,2020-06-16,1.26,Buy,70 days,Rise by -11.270000%,-3.52
2020-04-09,1.24,2020-04-15,1.26,Buy,3 days,Rise by 1.520000%,1.88
2020-05-05,1.24,2020-05-14,1.22,Sell,6 days,Fall by 1.080000%,1.64
2020-05-29,1.23,2020-06-04,1.26,Buy,3 days,Rise by 6.630000%,2.06
2020-09-14,1.28,2020-10-01,1.29,Sell,12 days,Fall by -0.910000%,-0.87
2020-10-16,1.29,2020-10-22,1.31,Sell,3 days,Fall by -0.170000%,-1.78
2021-02-04,1.36,2021-02-15,1.39,Sell,6 days,Fall by -1.280000%,-1.63
2021-03-25,1.37,2021-04-06,1.39,Sell,7 days,Fall by -0.170000%,-1.64
2021-04-21,1.39,2021-05-13,1.41,Buy,15 days,Rise by 2.070000%,0.9
2022-02-18,1.36,2022-11-21,1.19,Buy,195 days,Rise by -2.590000%,-12.72
2022-08-17,1.21,2022-11-21,1.19,Buy,67 days,Rise by -10.750000%,-1.75
2022-10-25,1.13,2022-10-31,1.16,Buy,3 days,Rise by 9.820000%,2.55
2022-10-27,1.16,2022-11-16,1.19,Buy,13 days,Rise by 6.710000%,2.08
2023-03-14,1.22,2023-03-24,1.23,Buy,7 days,Rise by 2.910000%,0.91
2023-05-03,1.25,2023-05-25,1.24,Sell,15 days,Fall by 1.270000%,0.85
2023-05-12,1.25,2023-05-22,1.25,Sell,5 days,Fall by 1.520000%,0.38
2023-11-06,1.24,2023-11-20,1.25,Buy,9 days,Rise by 2.740000%,0.65
2025-04-08,1.27,2025-04-11,1.3,Sell,2 days,Fall by -3.480000%,-2.02
