Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2004-07-31,0.58,2004-12-31,1.15,Buy,108 days,Rise by 177.420000%,99.13,
2004-10-31,0.94,2005-03-31,1.49,Buy,107 days,Rise by 188.210000%,59.05,
2005-10-31,2.06,2006-03-31,2.24,Buy,108 days,Rise by 59.160000%,8.91,
2006-01-31,2.7,2007-02-28,3.02,Buy,280 days,Rise by -24.150000%,12.05,
2006-09-30,2.75,2007-04-30,3.56,Buy,149 days,Rise by 157.310000%,29.64,
2007-06-30,4.36,2007-12-31,7.07,Buy,129 days,Rise by 62.310000%,62.31,
2008-10-31,3.84,2009-03-31,3.75,Sell,106 days,Fall by -225.430000%,2.3,
2009-10-31,6.73,2010-03-31,8.39,Buy,106 days,Rise by 38.510000%,24.67,
2010-11-30,11.11,2011-03-31,12.45,Buy,86 days,Rise by 25.500000%,12.01,
2011-01-31,12.12,2011-11-30,13.65,Buy,216 days,Rise by 15.080000%,12.64,
2011-02-28,12.61,2011-12-31,14.46,Buy,219 days,Rise by 10.550000%,14.66,
2012-02-29,19.37,2012-09-30,23.82,Buy,152 days,Rise by 22.980000%,22.98,
2012-03-31,21.41,2014-09-30,25.19,Buy,650 days,Rise by 11.270000%,17.63,
2013-02-28,15.76,2013-08-31,17.4,Sell,131 days,Fall by -78.820000%,-10.38,
2014-05-31,22.61,2014-10-31,27.0,Buy,108 days,Rise by 31.520000%,19.43,
2016-09-30,28.26,2017-04-30,35.91,Buy,150 days,Rise by 35.130000%,27.07,
2017-03-31,35.92,2017-11-30,42.96,Buy,173 days,Rise by 19.620000%,19.62,
2020-01-31,77.38,2020-09-30,115.81,Buy,172 days,Rise by 66.770000%,49.67,
2020-07-31,106.26,2021-01-31,131.96,Buy,130 days,Rise by 24.870000%,24.19,
2022-05-31,148.84,2022-07-31,162.51,Sell,43 days,Fall by 12.700000%,-9.18,
2023-06-30,193.97,2024-10-31,225.91,Buy,348 days,Rise by -11.590000%,16.47,
2024-03-31,171.48,2024-06-30,210.62,Sell,64 days,Fall by -17.130000%,-22.82,
2024-04-30,170.33,2024-06-30,210.62,Sell,43 days,Fall by -17.920000%,-23.65,
2024-07-31,222.08,2024-07-31,222.08,Buy,0 days,Rise by 12.760000%,0.0,
2024-09-30,233.0,2024-09-30,233.0,Buy,0 days,Rise by -13.800000%,0.0,
