Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-11-12,33.5,2007-04-01,34.71,2006-03-12-2006-06-25,28.65-32.505,Sell,99 days,-3.61%,Fall by 2.97%,-3.61%,
2007-11-04,34.605,2007-11-04,34.605,2007-06-03-2007-08-19,35.0-36.075,Sell,0 days,-0.0%,Fall by 0%,-3.61%,
2007-12-16,36.25,2010-05-16,36.695,2006-06-25-2007-09-30,27.81-38.55,Buy,629 days,1.23%,Rise by 3.22%,-2.38%,
2008-04-13,31.53,2008-06-01,35.945,2006-06-25-2007-09-30,27.81-38.55,Sell,34 days,-14.0%,Fall by 18.58%,-16.39%,
2008-07-06,31.55,2008-07-06,31.55,2007-06-03-2008-03-23,32.23-36.075,Sell,0 days,-0.0%,Fall by 0%,-16.39%,
2008-10-26,28.4,2008-10-26,28.4,2006-03-12-2008-07-20,29.935-32.505,Sell,0 days,-0.0%,Fall by 0%,-16.39%,
2009-10-04,32.585,2009-10-04,32.585,2007-06-03-2009-02-22,18.43-36.075,Sell,0 days,-0.0%,Fall by 0%,-16.39%,
2010-05-23,35.75,2010-07-04,34.255,2008-06-01-2009-02-22,18.43-33.325,Sell,29 days,4.18%,Fall by -5.39%,-12.21%,
2010-06-06,35.01,2018-07-15,75.95,2006-06-25-2010-04-18,27.81-38.685,Buy,2114 days,116.94%,Rise by 4.87%,104.73%,
2010-06-27,35.655,2011-05-01,40.96,2009-02-22-2010-04-18,16.185-38.685,Buy,219 days,14.88%,Rise by -13.21%,119.61%,
2010-10-24,37.47,2010-11-14,36.34,2010-04-18-2010-07-11,35.84-36.985,Sell,14 days,3.02%,Fall by -7.75%,122.63%,
2011-05-08,41.055,2011-06-12,39.59,2010-09-19-2010-12-26,37.045-37.38,Sell,24 days,3.57%,Fall by 10.2%,126.2%,
2011-06-26,39.345,2018-07-22,76.01,2006-06-25-2011-04-03,27.81-43.41,Buy,1844 days,93.19%,Rise by 4.79%,219.38%,
2011-08-21,35.55,2011-11-27,34.09,2009-02-22-2011-04-03,16.185-43.41,Sell,69 days,4.11%,Fall by -12.76%,223.49%,
2012-01-29,38.575,2012-06-24,39.425,2006-06-25-2011-04-03,27.81-43.41,Sell,104 days,-2.2%,Fall by -0.06%,221.29%,
2012-05-06,40.58,2012-05-06,40.58,2010-09-19-2011-11-27,35.46-37.38,Sell,0 days,-0.0%,Fall by 0%,221.29%,
2012-06-24,39.425,2014-02-16,49.28,2009-02-22-2011-04-03,16.185-43.41,Buy,429 days,25.0%,Rise by 17.23%,246.28%,
2012-10-28,40.585,2012-10-28,40.585,2011-11-27-2012-04-01,34.065-42.925,Buy,0 days,0.0%,Rise by 0%,246.28%,
2012-11-25,40.7,2012-12-02,41.49,2012-04-01-2012-06-10,39.585-41.685,Sell,4 days,-1.94%,Fall by 2.95%,244.34%,
2014-11-02,55.47,2017-03-19,66.05,2011-11-27-2014-08-24,34.065-58.2,Buy,619 days,19.07%,Rise by -0.55%,263.42%,
2015-01-18,50.21,2015-02-15,55.5,2006-06-25-2014-08-24,27.81-58.2,Sell,19 days,-10.54%,Fall by 9.41%,252.88%,
2015-02-01,50.6,2015-03-29,53.18,2011-11-27-2014-08-24,34.065-58.2,Sell,39 days,-5.1%,Fall by 5.45%,247.78%,
2015-07-05,53.59,2015-07-26,51.86,2014-08-24-2015-01-18,52.82-56.79,Sell,14 days,3.23%,Fall by 4.65%,251.01%,
2015-09-13,51.82,2015-09-13,51.82,2009-02-22-2014-08-24,16.185-58.2,Buy,0 days,0.0%,Rise by 0%,251.01%,
2016-01-24,51.68,2016-02-07,52.4,2014-08-24-2015-08-30,52.96-56.79,Sell,9 days,-1.39%,Fall by -5.17%,249.62%,
2016-02-14,50.81,2016-02-28,52.21,2015-01-18-2015-05-31,49.67-56.48,Sell,9 days,-2.76%,Fall by -5.55%,246.86%,
2016-05-08,55.55,2016-05-29,57.67,2015-05-31-2015-08-30,52.96-54.15,Sell,14 days,-3.82%,Fall by -11.13%,243.05%,
2017-04-09,66.24,2018-04-15,69.9,2015-08-30-2017-02-26,47.75-71.31,Buy,264 days,5.53%,Rise by 10.16%,248.57%,
2017-06-04,64.84,2018-10-21,74.04,2011-11-27-2017-02-26,34.065-71.31,Buy,359 days,14.19%,Rise by -10.66%,262.76%,
2018-01-07,74.9,2018-02-11,70.81,2017-02-26-2017-05-21,64.01-69.0,Sell,24 days,5.46%,Fall by 1.29%,268.22%,
2018-11-11,73.24,2018-11-11,73.24,2017-05-21-2018-09-23,61.5-80.05,Buy,0 days,0.0%,Rise by 0%,268.22%,
2018-11-25,71.45,2018-12-23,66.15,2015-08-30-2018-09-23,47.75-80.05,Sell,19 days,7.42%,Fall by -9.63%,275.64%,
2018-12-23,66.15,2019-01-27,72.83,2011-11-27-2018-09-23,34.065-80.05,Sell,24 days,-10.1%,Fall by 0.43%,265.54%,
2019-01-13,68.86,2019-01-13,68.86,2009-02-22-2018-09-23,16.185-80.05,Buy,0 days,0.0%,Rise by 0%,265.54%,
2019-04-07,74.97,2019-04-14,74.47,2018-09-23-2018-12-30,68.15-78.75,Sell,4 days,0.67%,Fall by 0.77%,266.21%,
2019-09-15,75.21,2019-09-15,75.21,2018-12-30-2019-07-07,65.56-77.96,Buy,0 days,0.0%,Rise by 0%,266.21%,
2020-03-08,65.45,2020-03-15,61.11,2018-12-30-2019-07-07,65.56-77.96,Sell,4 days,6.63%,Fall by 10.16%,272.84%,
2020-04-05,55.79,2020-04-12,60.23,2017-05-21-2018-09-23,61.5-80.05,Sell,4 days,-7.96%,Fall by 1.59%,264.88%,
2020-04-12,60.23,2020-04-12,60.23,2009-02-22-2017-02-26,16.185-71.31,Buy,0 days,0.0%,Rise by 0%,264.88%,
2020-04-26,54.87,2020-06-07,65.01,2009-02-22-2018-09-23,16.185-80.05,Sell,29 days,-18.48%,Fall by 8.83%,246.4%,
2020-05-17,54.9,2020-06-07,65.01,2006-06-25-2017-02-26,27.81-71.31,Sell,14 days,-18.42%,Fall by 8.83%,227.98%,
2020-05-31,58.98,2020-05-31,58.98,2006-06-25-2018-09-23,27.81-80.05,Buy,0 days,0.0%,Rise by 0%,227.98%,
2020-07-19,61.68,2020-08-02,59.27,2019-12-01-2020-03-29,62.52-76.37,Sell,9 days,3.91%,Fall by 0.83%,231.89%,
2020-11-15,64.89,2020-11-15,64.89,2011-11-27-2018-09-23,34.065-80.05,Buy,0 days,0.0%,Rise by 0%,231.89%,
2021-08-08,84.78,2021-08-08,84.78,2020-03-29-2021-05-30,49.01-89.12,Buy,0 days,0.0%,Rise by 0%,231.89%,
2021-10-10,86.29,2021-10-10,86.29,2015-08-30-2021-05-30,47.75-89.12,Buy,0 days,0.0%,Rise by 0%,231.89%,
2022-03-20,101.79,2022-03-27,101.81,2021-05-30-2021-09-26,83.48-86.59,Sell,4 days,-0.02%,Fall by 10.01%,231.87%,
2022-03-27,101.81,2022-03-27,101.81,2020-03-29-2022-02-13,49.01-109.08,Buy,0 days,0.0%,Rise by 0%,231.87%,
2022-04-10,96.73,2022-04-24,93.23,2018-12-30-2022-02-13,65.56-109.08,Sell,9 days,3.62%,Fall by 10.18%,235.49%,
2022-04-17,93.99,2022-05-15,91.92,2017-05-21-2022-02-13,61.5-109.08,Sell,19 days,2.2%,Fall by 14.18%,237.69%,
2022-05-01,92.79,2022-06-19,86.44,2020-03-29-2022-02-13,49.01-109.08,Sell,34 days,6.84%,Fall by 4.86%,244.54%,
2022-05-15,91.92,2022-05-15,91.92,2021-09-26-2022-02-13,80.68-109.08,Buy,0 days,0.0%,Rise by 0%,244.54%,
2022-06-19,86.44,2022-06-26,83.74,2011-11-27-2022-02-13,34.065-109.08,Sell,4 days,3.12%,Fall by 1.79%,247.66%,
2022-06-26,83.74,2022-07-17,78.89,2009-02-22-2022-02-13,16.185-109.08,Sell,14 days,5.79%,Fall by -4.25%,253.45%,
2022-07-17,78.89,2022-07-31,83.18,2021-09-26-2022-02-13,80.68-109.08,Sell,9 days,-5.44%,Fall by 1.13%,248.01%,
2022-07-31,83.18,2023-01-01,87.67,2011-11-27-2021-05-30,34.065-89.12,Buy,109 days,5.4%,Rise by -11.14%,253.41%,
