Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1990-03-31,0.466,1990-06-30,0.571,1986-03-31-1990-03-31,0.0602-0.7006,Sell,64 days,-22.53%,Fall by 61.09%,-22.53%
1998-06-30,4.0938,1998-09-30,4.8542,1990-12-31-1997-09-30,0.1204-7.0208,Sell,66 days,-18.57%,Fall by -498.71%,-41.11%
2000-12-31,29.0625,2001-03-31,14.63,1998-03-31-2000-09-30,2.9583-46.4688,Sell,64 days,49.66%,Fall by 12.51%,8.55%
2002-03-31,12.8,2002-03-31,12.8,1990-12-31-2000-09-30,0.1204-46.4688,Buy,0 days,0.0%,Rise by 0%,8.55%
2004-06-30,11.93,2004-09-30,11.28,2002-06-30-2004-03-31,7.25-15.51,Sell,66 days,5.45%,Fall by -8.24%,14.0%
2009-09-30,20.84,2012-06-30,29.7,2002-06-30-2004-03-31,7.25-15.51,Buy,717 days,42.51%,Rise by 28.89%,56.52%
2011-09-30,28.74,2011-12-31,25.65,2004-09-30-2011-06-30,9.78-36.5,Sell,65 days,10.75%,Fall by -19.73%,67.27%
2012-03-31,29.16,2015-09-30,36.12,1998-03-31-2000-09-30,2.9583-46.4688,Buy,912 days,23.87%,Rise by 13.32%,91.14%
2018-03-31,45.75,2018-06-30,44.06,2016-03-31-2018-03-31,33.13-53.48,Sell,64 days,3.69%,Fall by -35.5%,94.83%
2019-06-30,56.97,2022-09-30,61.07,2004-09-30-2018-03-31,9.78-53.48,Buy,849 days,7.2%,Rise by 95.01%,102.03%
2019-12-31,52.98,2020-03-31,48.33,2016-03-31-2019-09-30,33.13-60.5,Sell,65 days,8.78%,Fall by -44.57%,110.8%
2020-03-31,48.33,2020-06-30,55.27,2018-12-31-2019-09-30,42.4-60.5,Sell,65 days,-14.36%,Fall by -10.49%,96.44%
2020-09-30,59.7,2022-09-30,61.07,2002-06-30-2019-09-30,7.25-60.5,Buy,522 days,2.29%,Rise by 95.01%,98.74%
2021-12-31,87.21,2022-03-31,82.73,2020-03-31-2021-12-31,39.71-106.34,Sell,64 days,5.14%,Fall by -70.68%,103.88%
2022-03-31,82.73,2022-06-30,69.87,2002-06-30-2021-12-31,7.25-106.34,Sell,65 days,15.54%,Fall by -143.88%,119.42%
2022-06-30,69.87,2022-09-30,61.07,2016-03-31-2021-12-31,33.13-106.34,Sell,66 days,12.59%,Fall by -172.87%,132.02%
2025-11-03,262.61,2025-11-03,262.61,2022-09-30-2025-09-30,60.78-345.72,Sell,0 days,-0.0%,Fall by 0%,132.02%
