Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1990-03-31,0.466,1990-04-30,0.392,1986-03-31-1990-03-31,0.0602-0.7006,Sell,20 days,15.88%,Fall by 59.06%,15.88%
1992-08-31,0.4321,1992-09-30,0.4938,1990-10-31-1992-02-29,0.1204-0.5216,Sell,22 days,-14.28%,Fall by -370.66%,1.6%
1997-10-31,5.9635,1997-11-30,5.5521,1990-10-31-1997-08-31,0.1204-7.0208,Sell,20 days,6.9%,Fall by 22.33%,8.5%
1999-02-28,9.3125,1999-03-31,6.5938,1998-01-31-1999-02-28,2.9583-10.2917,Sell,22 days,29.19%,Fall by -301.89%,37.69%
1999-05-31,6.2031,1999-06-30,9.2812,1990-10-31-1999-02-28,0.1204-10.2917,Sell,22 days,-49.62%,Fall by -185.52%,-11.93%
1999-06-30,9.2812,2000-05-31,35.9375,1986-03-31-1997-08-31,0.0602-7.0208,Buy,240 days,287.21%,Rise by -26.26%,275.28%
2000-10-31,33.0,2000-11-30,26.5,1990-10-31-2000-09-30,0.1204-46.4688,Sell,22 days,19.7%,Fall by 39.02%,294.98%
2000-11-30,26.5,2001-02-28,19.0,1998-01-31-2000-09-30,2.9583-46.4688,Sell,64 days,28.3%,Fall by 35.74%,323.28%
2001-11-30,14.03,2020-03-31,48.33,1990-10-31-2000-09-30,0.1204-46.4688,Buy,4782 days,244.48%,Rise by 23.53%,567.75%
2004-02-29,12.87,2004-03-31,12.0,2002-06-30-2004-01-31,7.25-15.51,Sell,22 days,6.76%,Fall by 16.92%,574.51%
2005-04-30,11.56,2005-05-31,12.8,2004-08-31-2004-12-31,9.78-14.87,Sell,21 days,-10.73%,Fall by 4.61%,563.79%
2006-08-31,15.66,2007-07-31,19.12,2004-08-31-2004-12-31,9.78-14.87,Buy,238 days,22.09%,Rise by 18.1%,585.88%
2006-12-31,17.14,2007-02-28,16.43,2004-08-31-2006-11-30,9.78-19.75,Sell,42 days,4.14%,Fall by -14.42%,590.02%
2007-02-28,16.43,2007-03-31,18.13,2002-06-30-2006-11-30,7.25-19.75,Sell,22 days,-10.35%,Fall by -3.7%,579.68%
2007-05-31,19.38,2008-12-31,17.73,2004-08-31-2006-11-30,9.78-19.75,Buy,414 days,-8.51%,Rise by 24.82%,571.16%
2008-09-30,20.31,2008-10-31,18.29,2008-02-29-2008-08-31,18.18-23.62,Sell,23 days,9.95%,Fall by -17.33%,581.11%
2008-11-30,16.09,2010-04-30,25.87,2002-06-30-2006-11-30,7.25-19.75,Buy,369 days,60.78%,Rise by 39.0%,641.89%
2009-01-31,16.83,2009-02-28,15.54,2004-08-31-2008-08-31,9.78-23.62,Sell,19 days,7.66%,Fall by -38.1%,649.56%
2009-05-31,19.59,2010-04-30,25.87,2002-06-30-2004-01-31,7.25-15.51,Buy,239 days,32.06%,Rise by 39.0%,681.61%
2009-12-31,24.53,2011-08-31,28.07,2004-08-31-2008-08-31,9.78-23.62,Buy,434 days,14.43%,Rise by 12.75%,696.05%
2010-09-30,26.85,2011-08-31,28.07,2008-02-29-2008-08-31,18.18-23.62,Buy,239 days,4.54%,Rise by 12.75%,700.59%
2011-05-31,34.22,2014-09-30,38.28,1998-01-31-2000-09-30,2.9583-46.4688,Buy,870 days,11.86%,Rise by 6.87%,712.45%
2011-06-30,32.91,2011-07-31,30.58,2008-02-29-2011-05-31,18.18-36.5,Sell,21 days,7.08%,Fall by 16.12%,719.53%
2011-07-31,30.58,2011-08-31,28.07,2009-03-31-2011-05-31,13.8-36.5,Sell,22 days,8.21%,Fall by -9.41%,727.74%
2011-08-31,28.07,2011-10-31,32.77,2004-08-31-2011-05-31,9.78-36.5,Sell,43 days,-16.74%,Fall by 11.02%,711.0%
2011-10-31,32.77,2011-11-30,31.35,2006-11-30-2009-03-31,18.68-17.67,Sell,22 days,4.33%,Fall by 15.57%,715.33%
2011-11-30,31.35,2011-12-31,25.65,2002-06-30-2011-05-31,7.25-36.5,Sell,22 days,18.18%,Fall by -19.73%,733.51%
2012-07-31,30.2,2019-10-31,54.49,2009-03-31-2011-05-31,13.8-36.5,Buy,1892 days,80.43%,Rise by -11.3%,813.94%
2013-01-31,35.51,2013-06-30,30.71,2008-02-29-2011-05-31,18.18-36.5,Buy,106 days,-13.52%,Rise by 36.83%,800.43%
2015-05-31,43.49,2018-06-30,44.06,2011-08-31-2014-12-31,24.72-46.71,Buy,804 days,1.31%,Rise by 29.3%,801.74%
2015-06-30,40.3,2015-08-31,37.09,2011-08-31-2014-12-31,24.72-46.71,Sell,44 days,7.97%,Fall by -3.59%,809.7%
2015-07-31,39.94,2015-08-31,37.09,2008-02-29-2014-12-31,18.18-46.71,Sell,21 days,7.14%,Fall by -3.59%,816.84%
2015-08-31,37.09,2016-03-31,40.91,2009-03-31-2014-12-31,13.8-46.71,Sell,153 days,-10.3%,Fall by 6.09%,806.54%
2015-10-31,38.84,2018-06-30,44.06,2008-02-29-2014-12-31,18.18-46.71,Buy,694 days,13.44%,Rise by 29.3%,819.98%
2016-03-31,40.91,2017-02-28,42.59,2011-08-31-2013-03-31,24.72-36.43,Buy,238 days,4.11%,Rise by 19.51%,824.08%
2016-08-31,41.22,2016-08-31,41.22,2000-09-30-2002-06-30,9.92-37.375,Sell,0 days,-0.0%,Fall by 0%,824.08%
2018-02-28,50.67,2018-03-31,45.75,2014-12-31-2016-01-31,36.31-39.92,Sell,22 days,9.71%,Fall by 1.31%,833.79%
2018-03-31,45.75,2018-06-30,44.06,2016-01-31-2018-03-31,33.13-53.48,Sell,64 days,3.69%,Fall by -2.47%,837.49%
2018-06-30,44.06,2018-08-31,48.58,2009-03-31-2018-03-31,13.8-53.48,Sell,44 days,-10.26%,Fall by 0.51%,827.23%
2018-08-31,48.58,2020-05-31,53.77,2011-08-31-2018-03-31,24.72-53.48,Buy,455 days,10.68%,Rise by 20.31%,837.91%
2019-02-28,52.13,2020-03-31,48.33,2016-01-31-2018-03-31,33.13-53.48,Buy,283 days,-7.29%,Rise by 23.53%,830.62%
2019-12-31,52.98,2020-02-29,49.46,2016-01-31-2019-07-31,33.13-60.5,Sell,43 days,6.64%,Fall by -57.38%,837.27%
2020-02-29,49.46,2020-05-31,53.77,2018-12-31-2019-07-31,42.4-60.5,Sell,64 days,-8.71%,Fall by -29.94%,828.55%
2020-03-31,48.33,2020-05-31,53.77,2011-08-31-2019-07-31,24.72-60.5,Sell,43 days,-11.26%,Fall by -29.94%,817.3%
2020-05-31,53.77,2022-03-31,82.73,2016-01-31-2019-07-31,33.13-60.5,Buy,478 days,53.86%,Rise by -10.37%,871.16%
2021-12-31,87.21,2022-01-31,81.16,2020-03-31-2021-12-31,39.71-106.34,Sell,21 days,6.94%,Fall by 13.91%,878.09%
2022-01-31,81.16,2022-02-28,75.97,2011-08-31-2021-12-31,24.72-106.34,Sell,20 days,6.39%,Fall by 19.61%,884.49%
2022-04-30,73.4,2022-06-30,69.87,2016-01-31-2021-12-31,33.13-106.34,Sell,43 days,4.81%,Fall by -47.99%,889.3%
2022-05-31,71.92,2022-08-31,74.15,2018-03-31-2020-03-31,51.84-44.51,Sell,66 days,-3.1%,Fall by -39.45%,886.2%
2022-08-31,74.15,2025-04-30,140.72,2020-03-31-2021-12-31,39.71-106.34,Buy,695 days,89.78%,Rise by 86.62%,975.97%
2022-11-30,83.03,2025-05-31,165.53,2016-01-31-2021-12-31,33.13-106.34,Buy,652 days,99.36%,Rise by 58.65%,1075.34%
2023-05-31,105.94,2024-04-30,113.75,2002-06-30-2021-12-31,7.25-106.34,Buy,239 days,7.37%,Rise by 62.5%,1082.71%
2023-09-30,105.92,2024-03-31,125.61,2020-03-31-2023-06-30,39.71-127.54,Sell,129 days,-18.59%,Fall by -11.3%,1064.12%
2023-10-31,103.4,2023-11-30,116.21,2016-01-31-2023-06-30,33.13-127.54,Sell,22 days,-12.39%,Fall by -20.31%,1051.73%
2023-12-31,105.43,2024-02-29,111.68,2022-09-30-2023-06-30,60.78-127.54,Sell,43 days,-5.93%,Fall by -25.19%,1045.8%
2024-02-29,111.68,2024-02-29,111.68,2009-03-31-2023-06-30,13.8-127.54,Buy,0 days,0.0%,Rise by 0%,1045.8%
2025-05-31,165.53,2025-06-30,218.63,2023-06-30-2023-12-31,117.35-104.78,Sell,20 days,-32.08%,Fall by -20.12%,1013.72%
2025-10-31,262.61,2025-10-31,262.61,2022-09-30-2025-09-30,60.78-345.72,Sell,0 days,-0.0%,Fall by 0%,1013.72%
