Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-03-18,16.7,2010-12-05,28.81,2005-11-13-2006-11-26,12.38-19.75,Buy,969 days,72.51%,Rise by 16.9%,72.51%
2007-09-02,20.28,2007-10-14,22.44,2006-11-26-2007-03-04,17.04-19.22,Sell,29 days,-10.65%,Fall by 10.07%,61.86%
2008-03-02,18.8,2008-03-09,19.0,2005-11-13-2007-12-30,12.38-23.31,Sell,4 days,-1.06%,Fall by -9.11%,60.8%
2008-03-09,19.0,2010-02-14,23.41,2005-11-13-2007-12-30,12.38-23.31,Buy,504 days,23.21%,Rise by 13.11%,84.01%
2008-10-05,19.48,2008-10-12,16.68,2008-02-24-2008-08-10,18.18-23.62,Sell,4 days,14.37%,Fall by 3.54%,98.38%
2008-10-12,16.68,2008-11-30,16.09,2005-11-13-2008-08-10,12.38-23.62,Sell,34 days,3.54%,Fall by 10.07%,101.92%
2008-11-16,16.9,2008-11-23,16.38,2005-11-13-2006-11-26,12.38-19.75,Sell,4 days,3.08%,Fall by 11.66%,105.0%
2009-02-15,17.72,2009-02-22,16.56,2006-11-26-2008-09-21,21.0-19.22,Sell,4 days,6.55%,Fall by -22.83%,111.54%
2009-10-18,21.81,2009-10-18,21.81,2006-11-26-2009-03-15,15.7-19.22,Sell,0 days,-0.0%,Fall by 0%,111.54%
2010-02-28,24.65,2010-05-23,22.16,2008-02-24-2008-08-10,18.18-23.62,Buy,59 days,-10.1%,Rise by 10.56%,101.44%
2010-05-09,23.41,2010-05-23,22.16,2005-11-13-2010-04-18,12.38-26.63,Sell,9 days,5.34%,Fall by -1.58%,106.78%
2010-06-06,22.13,2011-01-09,31.03,2009-03-15-2010-04-18,13.8-26.63,Buy,154 days,40.22%,Rise by 15.89%,147.0%
2010-08-15,22.66,2010-09-12,25.05,2009-03-15-2010-04-18,13.8-26.63,Sell,19 days,-10.55%,Fall by -9.74%,136.45%
2011-06-12,31.18,2011-07-03,33.05,2010-04-18-2010-07-04,22.85-25.85,Sell,14 days,-6.0%,Fall by 25.02%,130.46%
2011-07-03,33.05,2017-04-09,44.29,2010-07-04-2011-05-08,21.24-36.5,Buy,1504 days,34.01%,Rise by 15.04%,164.46%
