Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-03-31,43.52,2011-09-30,32.48,Sell,130 days,Fall by 20.390000%,25.36,
2011-06-30,41.42,2011-11-30,31.58,Sell,108 days,Fall by 23.750000%,23.75,
2013-11-30,45.26,2015-02-28,56.11,Buy,324 days,Rise by 29.770000%,23.98,
2015-01-31,55.77,2015-12-31,59.94,Buy,237 days,Rise by 10.770000%,7.49,
2017-12-31,62.67,2018-05-31,57.66,Sell,107 days,Fall by -52.850000%,7.99,
2018-02-28,57.83,2018-10-31,70.08,Sell,174 days,Fall by -65.600000%,-21.18,
2018-09-30,67.41,2019-05-31,89.2,Buy,173 days,Rise by 40.930000%,32.32,
2019-04-30,85.97,2019-09-30,91.95,Buy,108 days,Rise by 28.510000%,6.96,
2021-08-31,153.08,2023-03-31,182.6,Buy,412 days,Rise by -13.060000%,19.28,
2023-12-31,193.73,2024-05-31,234.54,Buy,108 days,Rise by 21.070000%,21.07,
2025-07-31,278.08,2025-07-31,278.08,Buy,0 days,Rise by -22.740000%,0.0,
2025-09-30,216.1,2025-09-30,216.1,Sell,0 days,Fall by 0.580000%,0.0,
2025-10-31,214.84,2025-10-31,214.84,Sell,0 days,Fall by 0.000000%,0.0,
