Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-22,33.43,2013-02-17,35.23,Buy,279 days,Rise by 1.160000%,5.37,
2012-03-04,32.85,2013-02-03,35.29,Buy,239 days,Rise by 1.980000%,7.42,
2012-09-02,32.0,2013-01-27,35.41,Sell,104 days,Fall by 2.390000%,-10.65,
2013-01-27,35.41,2013-03-31,37.7,Buy,44 days,Rise by 17.470000%,6.46,
2013-03-17,37.61,2013-05-19,40.62,Buy,44 days,Rise by 10.610000%,8.0,
2013-05-26,41.6,2013-11-24,45.69,Buy,129 days,Rise by -0.300000%,9.84,
2014-06-01,42.99,2014-09-14,47.69,Sell,74 days,Fall by -6.380000%,-10.93,
2015-12-20,59.98,2016-03-06,55.92,Sell,54 days,Fall by 6.770000%,6.77,
2016-01-10,57.53,2016-05-22,61.91,Sell,94 days,Fall by 2.800000%,-7.61,
2016-12-25,68.0,2018-12-30,67.98,Buy,524 days,Rise by 4.340000%,-0.03,
2017-07-23,65.85,2017-09-24,64.78,Sell,44 days,Fall by 3.960000%,1.62,
2017-07-30,65.51,2018-01-21,62.43,Sell,124 days,Fall by 2.060000%,4.71,
2017-08-27,65.3,2018-01-21,62.43,Sell,104 days,Fall by 1.730000%,4.4,
2017-09-03,64.41,2018-01-21,62.43,Sell,99 days,Fall by 0.370000%,3.07,
2017-11-05,65.07,2018-01-21,62.43,Sell,54 days,Fall by 12.810000%,4.06,
2017-11-12,64.54,2018-01-21,62.43,Sell,49 days,Fall by 12.100000%,3.28,
2018-09-09,67.42,2018-11-11,72.63,Buy,44 days,Rise by 9.400000%,7.72,
2018-11-18,73.68,2019-03-31,82.11,Buy,94 days,Rise by -10.200000%,11.44,
2019-01-20,70.11,2019-03-03,74.88,Buy,29 days,Rise by 31.530000%,6.8,
2019-05-12,89.2,2019-09-08,96.84,Buy,84 days,Rise by 7.960000%,8.57,
2019-05-19,90.78,2019-12-08,97.65,Buy,144 days,Rise by 6.090000%,7.57,
2019-07-21,91.77,2019-12-08,97.65,Buy,99 days,Rise by 5.530000%,6.42,
2020-01-19,107.05,2020-02-23,111.38,Buy,24 days,Rise by -13.120000%,4.04,
2020-02-09,112.23,2020-12-13,107.29,Buy,219 days,Rise by -19.450000%,-4.4,
2020-03-22,83.08,2020-04-05,97.39,Sell,9 days,Fall by -13.970000%,-17.22,
2021-07-11,131.16,2021-08-15,148.99,Buy,24 days,Rise by 19.050000%,13.59,
2021-08-15,148.99,2021-12-05,158.52,Buy,79 days,Rise by 8.730000%,6.39,
2022-01-16,142.95,2022-03-06,140.34,Sell,34 days,Fall by 11.650000%,1.82,
2022-06-26,139.35,2022-08-07,153.18,Buy,29 days,Rise by 12.010000%,9.93,
2022-11-27,161.51,2023-03-12,172.07,Buy,74 days,Rise by 15.560000%,6.54,
2023-03-26,181.31,2023-12-17,185.9,Buy,189 days,Rise by -1.350000%,2.53,
2023-10-29,163.51,2023-11-19,188.36,Sell,14 days,Fall by -26.240000%,-15.2,
2024-02-18,216.26,2024-06-02,234.54,Buy,74 days,Rise by 11.150000%,8.45,
2024-07-21,223.44,2024-12-08,241.65,Sell,99 days,Fall by -0.200000%,-8.15,
2025-03-02,258.63,2025-06-15,264.98,Buy,74 days,Rise by 5.420000%,2.46,
2025-05-04,254.64,2025-06-15,264.98,Buy,29 days,Rise by 12.770000%,4.06,
2025-08-17,236.67,2025-10-19,222.18,Sell,44 days,Fall by 9.220000%,6.12,
2025-09-21,224.0,2025-09-21,224.0,Sell,0 days,Fall by 4.090000%,0.0,
2025-09-28,218.79,2025-09-28,218.79,Sell,0 days,Fall by 1.810000%,0.0,
