Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1968-05-31,0.4743,1968-06-30,0.4475,1966-07-31-1968-05-31,0.2346-0.965,Sell,20 days,5.65%,Fall by -2.08%,5.65%
1969-05-31,0.5607,1969-09-30,0.286,1966-07-31-1968-05-31,0.2346-0.965,Buy,86 days,-48.99%,Rise by 29.86%,-43.34%
1969-06-30,0.251,1969-07-31,0.2366,1968-08-31-1969-06-30,0.4002-0.5844,Sell,23 days,5.74%,Fall by -13.06%,-37.6%
1973-04-30,1.466,1973-06-30,1.4105,1969-07-31-1972-12-31,0.214-1.9105,Sell,44 days,3.79%,Fall by 11.82%,-33.82%
1973-05-31,1.5679,1973-06-30,1.4105,1968-05-31-1969-07-31,0.2613-0.4136,Sell,21 days,10.04%,Fall by 11.82%,-23.78%
1973-08-31,1.6173,1983-07-31,2.2778,1966-07-31-1972-12-31,0.2346-1.9105,Buy,2585 days,40.84%,Rise by 28.05%,17.06%
1974-12-31,0.7253,1975-11-30,1.4321,1968-08-31-1969-06-30,0.4002-0.5844,Buy,238 days,97.45%,Rise by -21.12%,114.51%
1975-07-31,1.1975,1975-09-30,1.1481,1974-10-31-1975-05-31,0.5247-1.4938,Sell,43 days,4.13%,Fall by -19.89%,118.63%
1975-10-31,1.2994,1975-11-30,1.4321,1972-12-31-1973-11-30,1.7315-1.6265,Sell,20 days,-10.21%,Fall by 3.88%,108.42%
1976-05-31,1.3765,1976-10-31,1.3117,1974-10-31-1976-04-30,0.5247-1.6296,Sell,109 days,4.71%,Fall by 25.17%,113.13%
1976-08-31,1.3457,1977-07-31,1.1574,1974-10-31-1975-05-31,0.5247-1.4938,Buy,238 days,-13.99%,Rise by 9.87%,99.14%
1976-09-30,1.3611,1976-10-31,1.3117,1972-12-31-1974-10-31,0.8981-1.6265,Sell,21 days,3.63%,Fall by 25.17%,102.77%
