Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2001-05-31,33.03,2008-04-30,39.88,2000-02-29-2000-11-30,23.375-34.5469,Buy,1804 days,20.74%,Rise by -16.68%,20.74%,
2002-06-30,24.25,2002-07-31,20.68,2000-02-29-2000-11-30,23.375-34.5469,Sell,22 days,14.72%,Fall by 14.41%,35.46%,
2008-01-31,39.22,2008-02-29,37.61,2002-10-31-2007-12-31,14.9-44.66,Sell,21 days,4.11%,Fall by 11.65%,39.57%,
2008-02-29,37.61,2008-03-31,37.94,2000-02-29-2007-12-31,23.375-44.66,Sell,21 days,-0.88%,Fall by 12.41%,38.69%,
2008-05-31,41.31,2008-07-31,38.08,2000-11-30-2002-10-31,19.11-33.3438,Sell,43 days,7.82%,Fall by 23.77%,46.51%,
2010-07-31,30.37,2020-06-30,56.43,2002-10-31-2007-12-31,14.9-44.66,Buy,2586 days,85.81%,Rise by 11.36%,132.32%,
2011-01-31,31.72,2012-11-30,35.32,2009-03-31-2009-12-31,22.48-32.08,Buy,479 days,11.35%,Rise by 17.3%,143.66%,
2012-05-31,35.86,2013-01-31,36.58,2007-12-31-2009-03-31,26.39-42.31,Sell,175 days,-2.01%,Fall by -1.97%,141.66%,
2012-11-30,35.32,2013-03-31,39.1,2009-03-31-2012-08-31,22.48-38.54,Sell,85 days,-10.7%,Fall by 4.6%,130.95%,
2013-06-30,37.63,2014-03-31,41.46,2009-03-31-2013-04-30,22.48-41.44,Sell,195 days,-10.18%,Fall by 0.0%,120.78%,
2013-08-31,37.3,2014-07-31,41.25,2010-05-31-2012-08-31,25.76-38.54,Buy,238 days,10.59%,Rise by 17.14%,131.37%,
2013-09-30,37.37,2014-03-31,41.46,2010-05-31-2013-04-30,25.76-41.44,Sell,130 days,-10.94%,Fall by 0.0%,120.42%,
2014-03-31,41.46,2015-04-30,44.22,2010-05-31-2013-04-30,25.76-41.44,Buy,283 days,6.66%,Rise by 12.21%,127.08%,
2014-10-31,45.47,2015-09-30,43.29,2012-11-30-2013-04-30,33.85-41.44,Buy,238 days,-4.79%,Rise by 14.62%,122.28%,
2015-05-31,44.5,2020-05-31,59.69,2012-11-30-2015-01-31,33.85-49.78,Buy,1304 days,34.13%,Rise by 5.28%,156.42%,
2015-06-30,41.46,2016-02-29,46.3,2009-03-31-2015-01-31,22.48-49.78,Sell,174 days,-11.67%,Fall by -0.97%,144.75%,
2015-08-31,42.46,2015-11-30,42.82,2010-05-31-2015-01-31,25.76-49.78,Sell,65 days,-0.85%,Fall by -9.18%,143.9%,
2016-11-30,46.75,2017-02-28,51.77,2010-05-31-2016-07-31,25.76-53.02,Sell,64 days,-10.74%,Fall by 5.23%,133.16%,
2017-01-31,49.18,2018-03-31,50.53,2015-09-30-2016-07-31,40.8-53.02,Buy,303 days,2.75%,Rise by 10.01%,135.9%,
2018-01-31,51.04,2018-02-28,49.06,2012-11-30-2017-11-30,33.85-57.23,Sell,20 days,3.88%,Fall by -12.94%,139.78%,
