Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1981-08-31,7.6481,1981-09-30,7.3148,1980-03-31-1981-06-30,4.9259-9.3333,Sell,22 days,4.36%,Fall by 15.7%,4.36%
1982-09-30,8.0278,1983-07-31,10.5833,1980-03-31-1981-06-30,4.9259-9.3333,Buy,216 days,31.83%,Rise by 6.04%,36.19%
1983-06-30,10.5556,1983-09-30,9.1944,1980-03-31-1983-04-30,4.9259-12.5,Sell,66 days,12.9%,Fall by 12.54%,49.09%
1983-08-31,10.4722,1983-09-30,9.1944,1982-07-31-1983-04-30,5.8889-12.5,Sell,22 days,12.2%,Fall by 12.54%,61.29%
1983-09-30,9.1944,1983-11-30,10.4167,1981-06-30-1982-07-31,6.8611-8.2593,Sell,43 days,-13.29%,Fall by 22.8%,47.99%
1983-12-31,9.7778,1985-10-31,12.9583,1980-03-31-1983-04-30,4.9259-12.5,Buy,478 days,32.53%,Rise by 40.51%,80.52%
1985-11-30,13.8333,1986-07-31,14.625,1982-07-31-1983-04-30,5.8889-12.5,Buy,173 days,5.72%,Rise by -13.11%,86.25%
1986-07-31,14.625,1986-08-31,16.25,1982-07-31-1986-04-30,5.8889-18.75,Sell,21 days,-11.11%,Fall by 10.26%,75.13%
1986-09-30,14.4583,1987-02-28,15.5,1983-04-30-1984-06-30,9.0833-10.6389,Sell,108 days,-7.2%,Fall by 14.52%,67.93%
1986-11-30,14.8333,1998-10-31,37.875,1982-07-31-1986-04-30,5.8889-18.75,Buy,3109 days,155.34%,Rise by 52.26%,223.27%
1988-12-31,10.3333,1998-01-31,35.7292,1980-03-31-1986-04-30,4.9259-18.75,Buy,2369 days,245.77%,Rise by 41.11%,469.03%
1989-05-31,11.7917,1997-06-30,32.3542,1984-06-30-1986-04-30,7.8333-18.75,Buy,2108 days,174.38%,Rise by 55.83%,643.42%
1990-03-31,7.7917,1990-05-31,9.125,1983-04-30-1988-01-31,7.7083-10.6389,Sell,43 days,-17.11%,Fall by 63.01%,626.3%
1990-05-31,9.125,2015-11-30,66.68,1988-01-31-1989-10-31,6.6667-13.7083,Buy,6652 days,630.74%,Rise by 35.9%,1257.04%
1990-08-31,7.2083,1990-09-30,5.1667,1988-01-31-1989-10-31,6.6667-13.7083,Sell,20 days,28.32%,Fall by -36.29%,1285.37%
1992-12-31,12.875,1993-09-30,15.0,1981-06-30-1990-10-31,5.4583-8.2593,Sell,195 days,-16.5%,Fall by 17.22%,1268.86%
1993-11-30,12.8333,1994-02-28,12.4167,1990-10-31-1993-10-31,3.2083-15.4583,Sell,64 days,3.25%,Fall by -86.58%,1272.11%
