Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-01-20,39.59,2008-01-27,43.64,2007-05-13-2007-08-19,48.29-51.72,Sell,4 days,-10.23%,Fall by 16.27%,-10.23%
2008-06-08,40.09,2008-06-08,40.09,2006-05-07-2008-03-16,40.23-44.73,Sell,0 days,-0.0%,Fall by 0%,-10.23%
2008-11-09,37.75,2008-11-09,37.75,2006-05-07-2008-07-20,41.32-44.73,Sell,0 days,-0.0%,Fall by 0%,-10.23%
2009-06-14,35.13,2009-07-05,32.27,2007-05-13-2009-03-08,22.43-51.72,Sell,14 days,8.14%,Fall by -26.9%,-2.09%
2010-01-03,41.67,2015-01-25,56.68,2009-03-08-2009-10-18,14.96-47.47,Buy,1319 days,36.02%,Rise by 22.11%,33.93%
2010-01-31,38.94,2010-02-21,40.03,2009-03-08-2009-10-18,14.96-47.47,Sell,14 days,-2.8%,Fall by 10.49%,31.13%
2010-02-21,40.03,2010-03-28,45.02,2008-02-03-2009-03-08,22.43-43.4,Sell,24 days,-12.47%,Fall by 11.39%,18.67%
2010-05-09,40.76,2010-06-06,37.62,2009-03-08-2010-04-18,14.96-48.2,Sell,19 days,7.7%,Fall by 2.71%,26.37%
2010-05-23,40.05,2010-06-06,37.62,2009-10-18-2010-02-07,41.1-44.53,Sell,9 days,6.07%,Fall by 2.71%,32.44%
2010-07-18,39.0,2014-04-27,55.7,2009-03-08-2010-04-18,14.96-48.2,Buy,984 days,42.82%,Rise by 5.94%,75.26%
2010-09-12,39.76,2010-10-17,37.15,2010-04-18-2010-07-04,39.64-45.14,Sell,24 days,6.56%,Fall by -6.3%,81.82%
2011-06-26,39.49,2011-08-07,37.6,2009-03-08-2011-02-20,14.96-48.36,Sell,29 days,4.79%,Fall by 21.3%,86.61%
2011-07-17,39.98,2014-02-16,58.15,2010-07-04-2011-02-20,35.16-48.36,Buy,674 days,45.45%,Rise by 1.48%,132.06%
2011-08-14,35.91,2011-08-21,34.35,2010-07-04-2011-02-20,35.16-48.36,Sell,4 days,4.34%,Fall by 10.63%,136.4%
2011-08-28,36.21,2011-09-04,34.63,2008-05-04-2009-03-08,22.43-46.62,Sell,4 days,4.36%,Fall by 11.58%,140.76%
2011-10-23,33.42,2014-02-09,56.62,2009-03-08-2011-02-20,14.96-48.36,Buy,599 days,69.42%,Rise by 4.22%,210.18%
2012-05-06,41.75,2012-05-06,41.75,2009-10-18-2011-10-09,32.61-44.53,Sell,0 days,-0.0%,Fall by 0%,210.18%
2012-05-20,33.49,2012-06-03,31.93,2011-10-09-2012-04-01,27.85-46.49,Sell,9 days,4.66%,Fall by -23.8%,214.84%
2012-11-25,41.09,2012-12-02,41.08,2006-05-07-2009-03-08,22.43-44.73,Sell,4 days,0.02%,Fall by -14.97%,214.87%
2012-12-02,41.08,2013-04-14,49.01,2011-10-09-2012-04-01,27.85-46.49,Buy,94 days,19.3%,Rise by 11.39%,234.17%
2013-04-21,47.23,2013-05-05,47.57,2012-04-01-2012-06-10,33.83-45.27,Sell,9 days,-0.72%,Fall by -6.22%,233.45%
2014-05-18,53.31,2014-07-27,59.01,2010-07-04-2014-03-30,35.16-61.48,Sell,49 days,-10.69%,Fall by 4.76%,222.76%
2014-11-02,60.48,2015-01-25,56.68,2011-10-09-2014-03-30,27.85-61.48,Buy,59 days,-6.28%,Rise by 22.11%,216.48%
2015-09-13,62.56,2015-11-29,67.17,2009-03-08-2014-03-30,14.96-61.48,Buy,54 days,7.37%,Rise by -15.08%,223.84%
2015-09-27,61.47,2015-11-08,68.46,2010-07-04-2015-07-26,35.16-70.61,Sell,29 days,-11.37%,Fall by 13.94%,212.47%
2015-10-04,60.81,2015-11-08,68.46,2011-10-09-2015-07-26,27.85-70.61,Sell,24 days,-12.58%,Fall by 13.94%,199.89%
2015-10-18,62.43,2017-09-03,91.7,2014-05-18-2015-07-26,52.97-70.61,Buy,489 days,46.88%,Rise by 10.98%,246.78%
2015-12-13,64.07,2015-12-13,64.07,2014-03-30-2015-08-30,64.73-59.02,Sell,0 days,-0.0%,Fall by 0%,246.78%
2016-01-24,56.95,2016-04-24,63.97,2009-03-08-2015-07-26,14.96-70.61,Sell,64 days,-12.33%,Fall by 6.83%,234.45%
2016-02-07,57.75,2020-02-09,137.17,2011-10-09-2015-07-26,27.85-70.61,Buy,1044 days,137.52%,Rise by -33.56%,371.97%
2016-02-28,57.54,2017-02-05,87.18,2010-07-04-2015-07-26,35.16-70.61,Buy,244 days,51.51%,Rise by 7.65%,423.49%
2016-07-03,61.26,2016-07-17,64.18,2015-11-08-2016-02-14,57.57-64.39,Sell,9 days,-4.77%,Fall by -31.51%,418.72%
2017-09-17,91.62,2017-09-24,94.83,2017-03-05-2017-06-04,85.15-89.59,Sell,4 days,-3.5%,Fall by -12.84%,415.22%
2018-05-20,111.13,2018-10-28,103.42,2015-08-30-2018-03-04,50.07-119.33,Buy,114 days,-6.94%,Rise by 12.28%,408.28%
2018-09-16,113.5,2018-10-14,106.95,2018-03-04-2018-07-08,105.78-111.12,Sell,19 days,5.77%,Fall by 11.95%,414.05%
2018-11-11,111.29,2021-02-07,137.98,2018-07-08-2018-09-23,102.2-119.24,Buy,584 days,23.98%,Rise by 20.63%,438.03%
2018-12-16,100.29,2018-12-23,94.17,2018-07-08-2018-09-23,102.2-119.24,Sell,4 days,6.1%,Fall by -5.94%,444.13%
2018-12-23,94.17,2019-01-20,104.59,2011-10-09-2018-03-04,27.85-119.33,Sell,19 days,-11.07%,Fall by 4.62%,433.07%
2019-04-14,111.21,2019-04-14,111.21,2011-10-09-2018-03-04,27.85-119.33,Buy,0 days,0.0%,Rise by 0%,433.07%
2019-06-09,109.16,2019-06-09,109.16,2018-03-04-2018-12-30,98.32-111.12,Sell,0 days,-0.0%,Fall by 0%,433.07%
2020-02-09,137.17,2020-03-01,116.11,2019-05-05-2019-08-18,110.33-114.45,Sell,14 days,15.35%,Fall by 18.03%,448.42%
2020-03-01,116.11,2020-03-08,108.08,2015-08-30-2020-01-05,50.07-141.1,Sell,4 days,6.92%,Fall by 16.07%,455.34%
2020-03-08,108.08,2020-03-15,103.91,2018-12-30-2020-01-05,91.11-141.1,Sell,4 days,3.86%,Fall by 10.26%,459.2%
