Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1981-09-30,7.3148,1981-12-31,8.0741,1980-03-31-1981-06-30,4.9259-9.3333,Sell,66 days,-10.38%,Fall by -24.88%,-10.38%,
1983-03-31,10.6944,1987-03-31,14.5833,1980-03-31-1981-06-30,4.9259-9.3333,Buy,1043 days,36.36%,Rise by -51.14%,25.98%,
1983-06-30,10.5556,1983-09-30,9.1944,1980-03-31-1983-06-30,4.9259-12.5,Sell,66 days,12.9%,Fall by 12.99%,38.88%,
1984-06-30,8.0,1984-09-30,10.1667,1982-09-30-1983-06-30,5.8889-12.5,Sell,64 days,-27.08%,Fall by -9.84%,11.8%,
1984-12-31,11.5,2001-12-31,36.35,1980-03-31-1983-06-30,4.9259-12.5,Buy,4435 days,216.09%,Rise by -47.76%,227.88%,
1986-09-30,14.4583,1987-06-30,14.0,1984-06-30-1986-06-30,7.8333-18.75,Sell,195 days,3.17%,Fall by 49.11%,231.05%,
1987-06-30,14.0,1987-09-30,12.7083,1982-09-30-1986-06-30,5.8889-18.75,Sell,66 days,9.23%,Fall by 19.67%,240.28%,
1988-09-30,10.6667,1990-09-30,5.1667,1982-09-30-1983-06-30,5.8889-12.5,Buy,520 days,-51.56%,Rise by 149.19%,188.72%,
1990-09-30,5.1667,1990-12-31,3.5833,1988-03-31-1989-12-31,6.6667-13.7083,Sell,65 days,30.65%,Fall by -275.58%,219.36%,
1991-03-31,5.7917,1991-06-30,7.125,1983-06-30-1988-03-31,8.5417-10.0278,Sell,64 days,-23.02%,Fall by -110.53%,196.34%,
1993-12-31,13.375,1994-03-31,12.125,1990-12-31-1993-12-31,3.2083-15.4583,Sell,64 days,9.35%,Fall by -94.16%,205.69%,
1994-03-31,12.125,1994-09-30,11.6667,1988-03-31-1993-12-31,6.6667-15.4583,Sell,131 days,3.78%,Fall by -155.36%,209.47%,
1995-03-31,12.5833,1995-03-31,12.5833,1981-06-30-1990-12-31,5.4583-7.5741,Sell,0 days,-0.0%,Fall by 0%,209.47%,
1995-06-30,15.75,1995-06-30,15.75,1988-03-31-1993-12-31,6.6667-15.4583,Buy,0 days,0.0%,Rise by 0%,209.47%,
2000-06-30,46.0625,2001-06-30,44.47,1994-12-31-2000-03-31,11.2083-67.1667,Sell,260 days,3.46%,Fall by 19.83%,212.92%,
2000-12-31,45.4375,2001-09-30,34.15,1988-03-31-2000-03-31,6.6667-67.1667,Sell,194 days,24.84%,Fall by 44.39%,237.77%,
2001-06-30,44.47,2001-09-30,34.15,1983-06-30-1990-12-31,5.4583-10.0278,Sell,64 days,23.21%,Fall by 44.39%,260.97%,
2003-06-30,34.18,2006-03-31,41.64,1980-03-31-1986-06-30,4.9259-18.75,Buy,719 days,21.83%,Rise by 16.35%,282.8%,
2004-06-30,38.77,2005-03-31,34.6,2002-12-31-2004-03-31,15.26-43.84,Sell,196 days,10.76%,Fall by -40.03%,293.55%,
2006-06-30,42.0,2009-09-30,43.82,2002-12-31-2004-03-31,15.26-43.84,Buy,848 days,4.33%,Rise by -16.45%,297.89%,
2007-09-30,45.82,2007-12-31,43.65,2002-12-31-2007-06-30,15.26-53.25,Sell,65 days,4.74%,Fall by 27.77%,302.62%,
2008-06-30,34.31,2008-09-30,46.7,2005-12-31-2007-06-30,32.92-53.25,Sell,66 days,-36.11%,Fall by 26.96%,266.51%,
2009-09-30,43.82,2022-12-31,134.1,1984-06-30-2000-03-31,7.8333-67.1667,Buy,3457 days,206.02%,Rise by 82.92%,472.54%,
2011-03-31,46.1,2022-12-31,134.1,2005-12-31-2007-06-30,32.92-53.25,Buy,3066 days,190.89%,Rise by 82.92%,663.43%,
2011-06-30,40.94,2011-09-30,30.12,2009-03-31-2011-03-31,14.96-48.36,Sell,66 days,26.43%,Fall by -94.16%,689.85%,
2012-06-30,35.73,2020-12-31,127.07,1990-12-31-2000-03-31,3.2083-67.1667,Buy,2218 days,255.64%,Rise by 28.82%,945.49%,
2018-12-31,97.62,2019-06-30,111.8,2011-12-31-2018-03-31,27.85-119.33,Sell,129 days,-14.53%,Fall by 19.47%,930.97%,
2019-06-30,111.8,2019-06-30,111.8,2004-03-31-2009-03-31,31.64-36.3,Sell,0 days,-0.0%,Fall by 0%,930.97%,
2020-03-31,90.03,2020-12-31,127.07,1990-12-31-2018-03-31,3.2083-119.33,Sell,197 days,-41.14%,Fall by 11.38%,889.83%,
2020-09-30,96.27,2020-09-30,96.27,2005-12-31-2018-03-31,32.92-119.33,Buy,0 days,0.0%,Rise by 0%,889.83%,
2022-03-31,136.32,2022-06-30,112.61,2011-12-31-2021-12-31,27.85-172.96,Sell,65 days,17.39%,Fall by -87.25%,907.22%,
2022-09-30,104.5,2022-12-31,134.1,2020-03-31-2021-12-31,76.91-172.96,Sell,65 days,-28.33%,Fall by -82.92%,878.89%,
2023-06-30,145.44,2023-06-30,145.44,2011-12-31-2021-12-31,27.85-172.96,Buy,0 days,0.0%,Rise by 0%,878.89%,
