Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-02-11,4.9665,2007-02-18,4.6969,2006-07-16-2006-11-26,4.523-4.6708,Sell,4 days,5.43%,Fall by 4.07%,5.43%,
2007-12-09,4.523,2007-12-09,4.523,2006-07-16-2007-08-19,4.1054-4.6708,Sell,0 days,-0.0%,Fall by 0%,5.43%,
2008-01-06,4.4795,2013-05-19,8.5153,2007-08-19-2007-11-04,3.9141-4.7839,Buy,1399 days,90.09%,Rise by 22.72%,95.52%,
2008-04-06,4.262,2008-04-13,4.1315,2007-11-04-2008-01-27,4.2185-4.523,Sell,4 days,3.06%,Fall by 11.58%,98.59%,
2008-06-29,3.7401,2008-07-20,3.8271,2007-08-19-2007-11-04,3.9141-4.7839,Sell,14 days,-2.33%,Fall by 6.82%,96.26%,
2008-10-05,3.7836,2008-10-05,3.7836,2006-07-16-2008-07-06,3.801-4.6708,Sell,0 days,-0.0%,Fall by 0%,96.26%,
2008-12-14,3.7053,2009-03-15,4.1315,2008-03-09-2008-07-06,3.801-4.436,Sell,64 days,-11.5%,Fall by -16.42%,84.76%,
2009-03-01,3.9837,2009-03-08,3.8184,2008-03-09-2008-11-30,3.6966-4.436,Sell,4 days,4.15%,Fall by -25.97%,88.91%,
2009-04-26,4.2185,2009-07-05,4.7839,2007-11-04-2008-11-30,3.6966-4.523,Sell,49 days,-13.4%,Fall by -0.55%,75.5%,
2009-08-09,4.6534,2009-09-06,5.1318,2008-08-31-2008-11-30,3.6966-4.2707,Sell,19 days,-10.28%,Fall by 6.27%,65.22%,
2009-11-08,5.2188,2010-12-26,6.3582,2008-01-27-2009-09-13,3.8967-5.3058,Buy,294 days,21.83%,Rise by 4.65%,87.06%,
2009-12-27,5.0448,2010-12-26,6.3582,2008-11-30-2009-09-13,3.3487-5.3058,Buy,259 days,26.03%,Rise by 4.65%,113.09%,
2010-10-24,6.193,2011-04-03,6.5757,2009-09-13-2009-12-13,4.9579-5.1318,Sell,114 days,-6.18%,Fall by 10.72%,106.91%,
2011-04-03,6.5757,2012-08-12,6.7061,2008-01-27-2010-12-05,3.8967-6.7844,Buy,354 days,1.98%,Rise by 11.03%,108.89%,
2011-06-19,6.1582,2012-08-12,6.7061,2005-11-13-2010-12-05,3.6966-6.7844,Buy,299 days,8.9%,Rise by 11.03%,117.79%,
