Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-01-21,17.73,2007-01-28,16.22,2006-03-05-2006-07-30,19.1-38.62,Sell,4 days,8.52%,Fall by 13.63%,8.52%
2007-08-26,12.13,2007-09-02,13.0,2006-09-24-2007-04-08,13.09-25.64,Sell,4 days,-7.17%,Fall by 17.08%,1.34%
2010-05-09,8.38,2010-06-06,8.11,2008-11-23-2010-04-18,1.62-10.24,Sell,19 days,3.22%,Fall by 19.98%,4.57%
2010-07-25,7.82,2017-04-30,13.3,2008-11-23-2010-04-18,1.62-10.24,Buy,1764 days,70.08%,Rise by -13.98%,74.64%
2011-03-13,8.65,2011-04-03,8.36,2010-08-29-2011-02-20,5.53-9.58,Sell,14 days,3.35%,Fall by 16.27%,78.0%
2011-03-27,8.88,2011-04-03,8.36,2010-04-18-2010-08-29,6.36-9.35,Sell,4 days,5.86%,Fall by 16.27%,83.85%
2011-04-03,8.36,2017-03-26,13.7,2010-08-29-2011-02-20,5.53-9.58,Buy,1559 days,63.88%,Rise by -17.81%,147.73%
2011-09-04,6.32,2011-09-04,6.32,2006-09-24-2008-11-23,2.69-25.64,Sell,0 days,-0.0%,Fall by 0%,147.73%
2012-05-06,7.18,2012-05-13,6.78,2011-10-09-2012-04-01,4.31-8.35,Sell,4 days,5.57%,Fall by 15.49%,153.3%
2013-07-21,4.03,2013-07-28,3.82,2012-11-18-2013-07-21,1.81-4.65,Sell,4 days,5.21%,Fall by 12.57%,158.51%
2013-09-15,3.83,2014-02-09,3.47,2012-11-18-2013-07-21,1.81-4.65,Buy,104 days,-9.4%,Rise by 18.73%,149.11%
2014-04-27,4.05,2014-08-10,4.12,2013-10-27-2014-01-19,3.04-4.6,Buy,74 days,1.73%,Rise by -12.62%,150.84%
2014-06-01,4.0,2014-07-20,3.83,2012-04-01-2012-11-18,2.35-7.93,Sell,34 days,4.25%,Fall by 11.23%,155.09%
2014-08-24,4.25,2014-08-24,4.25,2013-07-21-2013-10-27,3.56-3.85,Sell,0 days,-0.0%,Fall by 0%,155.09%
2014-10-12,2.72,2014-11-02,2.8,2013-10-27-2014-01-19,3.04-4.6,Sell,14 days,-2.94%,Fall by 14.64%,152.15%
2016-02-07,1.98,2016-02-14,1.83,2013-01-27-2015-01-25,2.5-2.43,Sell,4 days,7.58%,Fall by -432.79%,159.72%
2016-09-25,6.55,2016-11-20,8.71,2015-02-08-2015-08-02,1.99-2.65,Sell,39 days,-32.98%,Fall by -16.99%,126.75%
2017-03-05,13.03,2017-04-02,14.55,2010-08-29-2017-03-05,5.53-15.55,Sell,19 days,-11.67%,Fall by 21.58%,115.08%
2017-04-09,13.52,2017-04-09,13.52,2008-06-15-2015-08-02,1.99-6.92,Sell,0 days,-0.0%,Fall by 0%,115.08%
2017-04-16,12.31,2017-05-07,10.19,2013-10-27-2017-03-05,3.04-15.55,Sell,14 days,17.22%,Fall by -20.02%,132.3%
2017-04-30,13.3,2017-05-28,11.0,2015-08-02-2017-03-05,1.61-15.55,Buy,19 days,-17.29%,Rise by 29.27%,115.01%
2017-05-07,10.19,2017-05-14,11.26,2015-08-02-2017-03-05,1.61-15.55,Sell,4 days,-10.5%,Fall by -8.61%,104.51%
2017-08-13,12.23,2017-10-15,14.22,2015-08-02-2017-07-30,1.61-15.65,Sell,44 days,-16.27%,Fall by 24.54%,88.24%
2017-08-20,12.37,2017-09-10,12.25,2010-08-29-2017-07-30,5.53-15.65,Sell,14 days,0.97%,Fall by 12.41%,89.21%
2017-09-10,12.25,2017-09-10,12.25,2010-08-29-2017-07-30,5.53-15.65,Buy,0 days,0.0%,Rise by 0%,89.21%
2017-11-19,11.38,2017-12-03,10.73,2007-07-22-2008-11-23,2.69-15.02,Sell,9 days,5.71%,Fall by 10.44%,94.92%
2017-12-24,10.54,2018-10-28,17.63,2011-10-09-2017-03-05,4.31-15.55,Buy,219 days,67.27%,Rise by 39.02%,162.19%
2018-03-11,11.7,2018-03-25,10.63,2006-09-24-2008-01-13,6.44-25.64,Sell,9 days,9.15%,Fall by -65.85%,171.33%
2018-10-07,27.35,2018-10-14,26.34,2018-04-08-2018-09-16,9.04-34.14,Sell,4 days,3.69%,Fall by 19.13%,175.02%
2018-10-14,26.34,2018-10-21,23.66,2015-08-02-2018-09-16,1.61-34.14,Sell,4 days,10.17%,Fall by 17.75%,185.2%
2018-10-21,23.66,2018-10-21,23.66,2006-03-05-2015-08-02,1.99-38.62,Sell,0 days,-0.0%,Fall by 0%,185.2%
2018-11-18,20.66,2020-03-15,43.9,2010-08-29-2018-09-16,5.53-34.14,Buy,344 days,112.49%,Rise by 94.87%,297.69%
2019-01-13,20.27,2020-03-15,43.9,2011-10-09-2018-09-16,4.31-34.14,Buy,304 days,116.58%,Rise by 94.87%,414.26%
2019-05-26,26.44,2021-08-29,111.4,2015-08-02-2018-09-16,1.61-34.14,Buy,589 days,321.33%,Rise by 39.51%,735.59%
2019-08-25,29.54,2019-09-29,28.72,2018-04-08-2018-09-16,9.04-34.14,Buy,24 days,-2.78%,Rise by 92.58%,732.82%
2019-09-15,30.69,2019-09-15,30.69,2017-07-30-2018-04-08,10.2-13.68,Sell,0 days,-0.0%,Fall by 0%,732.82%
