Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
1987-03-31,0.19,1989-12-31,0.25,Buy,718 days,Rise by -44.290000%,30.59
1988-09-30,0.2,1990-03-31,0.24,Buy,390 days,Rise by 27.270000%,21.89
2006-09-30,3.73,2007-12-31,6.49,Buy,324 days,Rise by 85.830000%,74.07
2006-12-31,4.18,2008-03-31,6.92,Buy,324 days,Rise by 65.590000%,65.59
2011-03-31,12.52,2013-03-31,16.15,Buy,521 days,Rise by 30.330000%,28.96
2012-06-30,14.53,2013-12-31,18.48,Buy,390 days,Rise by 45.590000%,27.12
2014-06-30,23.1,2016-09-30,20.8,Buy,588 days,Rise by 25.740000%,-9.96
2015-06-30,27.38,2019-03-31,26.16,Buy,978 days,Rise by -24.050000%,-4.47
2016-12-31,17.93,2019-06-30,25.52,Sell,649 days,Fall by -42.330000%,-42.33
2020-03-31,30.1,2021-06-30,41.88,Buy,325 days,Rise by 86.050000%,39.15
2023-06-30,80.92,2024-09-30,119.07,Buy,325 days,Rise by 76.410000%,47.15
