Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1997-02-28,1.9956,1997-05-31,2.219,1995-01-31-1997-01-31,0.6581-2.4547,Sell,65 days,-11.19%,Fall by 12.97%,-11.19%
1998-01-31,1.7446,1998-05-31,1.6375,1995-01-31-1997-10-31,0.6581-2.7087,Sell,84 days,6.14%,Fall by 12.71%,-5.06%
1998-10-31,1.6528,2000-12-31,2.5404,1995-01-31-1997-10-31,0.6581-2.7087,Buy,564 days,53.7%,Rise by 25.3%,48.65%
2000-10-31,2.7547,2000-11-30,2.6016,1998-08-31-2000-09-30,1.1172-3.4403,Sell,22 days,5.56%,Fall by 8.8%,54.2%
2001-02-28,2.6506,2001-04-30,2.9297,1997-10-31-1998-08-31,1.4661-2.1456,Sell,43 days,-10.53%,Fall by 19.01%,43.68%
2002-10-31,2.6047,2002-11-30,2.5098,2001-11-30-2002-04-30,2.1976-3.3386,Sell,21 days,3.64%,Fall by -204.39%,47.32%
2003-01-31,2.9077,2024-07-31,49.02,2001-11-30-2002-04-30,2.1976-3.3386,Buy,5608 days,1585.87%,Rise by -16.67%,1633.19%
2006-05-31,14.2018,2006-09-30,12.4731,2002-11-30-2006-02-28,2.3751-18.0975,Sell,87 days,12.17%,Fall by -26.05%,1645.36%
2006-07-31,14.716,2006-08-31,14.2091,2000-09-30-2001-11-30,2.672-2.8648,Sell,23 days,3.44%,Fall by -10.65%,1648.8%
2007-11-30,15.8962,2007-12-31,17.7718,2006-10-31-2007-09-30,11.1386-19.5935,Sell,21 days,-11.8%,Fall by 16.2%,1637.01%
2008-01-31,15.7223,2008-02-29,18.0607,2002-11-30-2007-09-30,2.3751-19.5935,Sell,21 days,-14.87%,Fall by 17.54%,1622.13%
2008-03-31,17.2062,2008-10-31,14.8923,2006-10-31-2007-09-30,11.1386-19.5935,Buy,154 days,-13.45%,Rise by -19.58%,1608.68%
2008-07-31,19.5911,2008-08-31,22.1939,2008-01-31-2008-06-30,14.4172-27.2527,Sell,21 days,-13.29%,Fall by 51.58%,1595.4%
2009-01-31,10.7468,2011-07-31,18.8932,1998-08-31-2007-09-30,1.1172-19.5935,Buy,649 days,75.8%,Rise by 2.96%,1671.2%
2009-09-30,17.7032,2011-07-31,18.8932,2002-11-30-2007-09-30,2.3751-19.5935,Buy,477 days,6.72%,Rise by 2.96%,1677.92%
2010-03-31,18.406,2010-06-30,17.3017,2006-02-28-2008-11-30,15.6832-14.4368,Sell,65 days,6.0%,Fall by 12.91%,1683.92%
2010-05-31,18.2419,2010-06-30,17.3017,2008-11-30-2010-04-30,8.3717-19.6278,Sell,22 days,5.15%,Fall by 12.91%,1689.08%
2010-10-31,18.1832,2010-10-31,18.1832,2008-11-30-2010-04-30,8.3717-19.6278,Buy,0 days,0.0%,Rise by 0%,1689.08%
2011-05-31,20.6513,2011-06-30,19.7992,2008-11-30-2011-03-31,8.3717-24.7307,Sell,22 days,4.13%,Fall by 18.23%,1693.2%
2011-06-30,19.7992,2011-07-31,18.8932,2010-08-31-2011-03-31,15.6562-24.7307,Sell,21 days,4.58%,Fall by 14.31%,1697.78%
2011-08-31,18.1195,2011-09-30,15.0686,2007-09-30-2008-11-30,15.6832-17.4461,Sell,22 days,16.84%,Fall by 11.25%,1714.62%
2012-09-30,14.8531,2012-09-30,14.8531,1995-01-31-2007-09-30,0.6581-19.5935,Buy,0 days,0.0%,Rise by 0%,1714.62%
2013-02-28,15.4358,2013-04-30,14.4711,2010-04-30-2011-10-31,17.9138-18.4917,Sell,43 days,6.25%,Fall by -21.56%,1720.87%
2013-08-31,15.7395,2013-08-31,15.7395,1995-01-31-2008-06-30,0.6581-27.2527,Buy,0 days,0.0%,Rise by 0%,1720.87%
