Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2006-09-17,12.1082,2006-10-22,13.5431,2006-02-12-2006-06-18,13.6582-15.1787,Sell,24 days,-11.85%,Fall by 1.75%,-11.85%
2007-01-14,13.3056,2007-01-28,14.0059,2006-02-12-2006-10-08,12.5122-15.1787,Sell,9 days,-5.26%,Fall by -20.23%,-17.11%
2007-12-02,15.8962,2007-12-23,17.2772,2006-10-08-2007-09-23,11.1386-19.5935,Sell,14 days,-8.69%,Fall by 11.83%,-25.8%
2007-12-23,17.2772,2008-07-13,22.6494,2006-10-08-2007-09-23,11.1386-19.5935,Buy,144 days,31.09%,Rise by -12.91%,5.29%
2008-06-29,24.5984,2008-07-06,23.4574,2008-01-27-2008-06-08,14.4172-27.2527,Sell,4 days,4.64%,Fall by 13.02%,9.93%
2008-07-13,22.6494,2008-07-20,21.0578,2007-09-23-2008-01-27,16.2463-17.9726,Sell,4 days,7.03%,Fall by 25.67%,16.96%
2008-09-14,20.3918,2008-09-28,19.7258,2006-10-08-2008-06-08,11.1386-27.2527,Sell,9 days,3.27%,Fall by 40.42%,20.22%
2009-02-15,10.4187,2009-02-22,9.3683,2007-09-23-2008-11-23,11.8413-17.9726,Sell,4 days,10.08%,Fall by -44.54%,30.31%
2009-07-12,13.5406,2009-07-19,15.4138,2006-12-10-2008-11-23,11.8413-15.0906,Sell,4 days,-13.83%,Fall by -9.25%,16.47%
2009-07-26,15.6538,2023-12-24,43.24,2006-10-08-2008-06-08,11.1386-27.2527,Buy,3759 days,176.23%,Rise by 27.57%,192.7%
2009-11-08,17.189,2010-02-14,17.3555,2008-11-23-2009-10-25,8.3717-19.3438,Sell,69 days,-0.97%,Fall by 2.12%,191.73%
2009-12-27,18.2738,2024-05-05,51.05,2008-01-27-2008-06-08,14.4172-27.2527,Buy,3744 days,179.36%,Rise by -2.06%,371.09%
2010-02-14,17.3555,2010-05-30,17.9285,2008-11-23-2009-10-25,8.3717-19.3438,Buy,74 days,3.3%,Rise by 22.78%,374.39%
2010-05-23,16.9882,2010-07-25,17.9383,2008-11-23-2010-04-11,8.3717-19.6278,Sell,44 days,-5.59%,Fall by -10.37%,368.8%
2010-07-25,17.9383,2011-01-30,21.097,2008-11-23-2010-04-11,8.3717-19.6278,Buy,134 days,17.61%,Rise by -11.82%,386.41%
2011-01-30,21.097,2011-02-27,23.6778,2010-04-11-2010-08-29,16.9589-18.7831,Sell,19 days,-12.23%,Fall by 12.51%,374.18%
2011-05-08,20.715,2011-05-15,19.2997,2008-11-23-2011-03-13,8.3717-24.7307,Sell,4 days,6.83%,Fall by 10.56%,381.01%
2011-06-05,19.9559,2011-06-05,19.9559,2010-08-29-2011-03-13,15.6562-24.7307,Buy,0 days,0.0%,Rise by 0%,381.01%
2011-06-19,18.6043,2011-07-10,19.7649,2010-08-29-2011-03-13,15.6562-24.7307,Sell,14 days,-6.24%,Fall by 13.68%,374.77%
2011-07-10,19.7649,2014-07-27,23.8932,2008-11-23-2011-03-13,8.3717-24.7307,Buy,794 days,20.89%,Rise by -14.9%,395.66%
2011-12-25,18.4966,2011-12-25,18.4966,2009-10-25-2011-10-09,15.617-18.1219,Sell,0 days,-0.0%,Fall by 0%,395.66%
2012-03-11,17.3898,2012-03-25,16.4838,2008-06-08-2008-11-23,11.8413-23.3986,Sell,9 days,5.21%,Fall by 11.02%,400.87%
2012-04-08,15.5583,2012-04-29,16.3124,2011-10-09-2012-02-05,13.3448-20.1371,Sell,14 days,-4.85%,Fall by 17.02%,396.02%
2012-04-29,16.3124,2022-01-02,26.1753,2011-10-09-2012-02-05,13.3448-20.1371,Buy,2524 days,60.46%,Rise by 55.29%,456.48%
2012-10-21,15.1959,2012-10-28,14.5446,2012-02-05-2012-07-15,13.0656-19.1283,Sell,4 days,4.29%,Fall by 0.54%,460.77%
2013-06-30,14.5201,2013-07-14,16.2145,2011-03-13-2011-10-09,15.617-21.4985,Sell,9 days,-11.67%,Fall by -46.69%,449.1%
2014-08-10,22.5759,2014-08-24,22.669,2013-03-17-2013-06-30,14.7356-15.4946,Sell,9 days,-0.41%,Fall by 16.87%,448.69%
2014-08-24,22.669,2014-08-24,22.669,2012-07-15-2014-07-06,12.5269-24.2752,Buy,0 days,0.0%,Rise by 0%,448.69%
2014-11-30,18.5896,2014-12-14,16.2439,2011-10-09-2014-07-06,13.3448-24.2752,Sell,9 days,12.62%,Fall by 19.2%,461.31%
2014-12-07,18.1881,2014-12-14,16.2439,2012-07-15-2014-07-06,12.5269-24.2752,Sell,4 days,10.69%,Fall by 19.2%,472.0%
2015-03-15,17.8648,2015-04-12,19.907,2014-07-06-2014-12-21,18.0411-23.7316,Sell,19 days,-11.43%,Fall by 13.19%,460.56%
2015-12-13,14.1969,2015-12-13,14.1969,2009-10-25-2015-08-30,14.3438-18.1219,Sell,0 days,-0.0%,Fall by 0%,460.56%
2016-06-05,18.6827,2016-06-05,18.6827,2011-03-13-2016-01-24,13.1195-21.4985,Sell,0 days,-0.0%,Fall by 0%,460.56%
2017-01-08,21.1263,2017-01-08,21.1263,2013-03-17-2016-01-24,13.1195-15.4946,Sell,0 days,-0.0%,Fall by 0%,460.56%
2017-01-29,19.7356,2017-02-26,18.477,2016-01-24-2016-12-04,10.4163-22.8893,Sell,19 days,6.38%,Fall by 3.71%,466.94%
2017-02-26,18.477,2018-08-05,22.6592,2016-01-24-2016-12-04,10.4163-22.8893,Buy,374 days,22.63%,Rise by -10.68%,489.58%
2017-09-17,19.6082,2017-09-17,19.6082,2016-12-04-2017-07-09,18.5945-20.0049,Sell,0 days,-0.0%,Fall by 0%,489.58%
2018-02-25,19.9559,2023-11-26,44.64,2017-07-09-2017-11-12,17.5808-23.0166,Buy,1499 days,123.69%,Rise by 23.57%,613.27%
2018-03-04,19.4956,2018-03-25,18.8981,2016-01-24-2017-11-12,10.4163-23.0166,Sell,14 days,3.06%,Fall by -6.58%,616.33%
