Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-02-10,72.0975,2008-03-02,72.8375,2006-06-18-2008-01-20,30.76-91.25,Sell,14 days,-1.03%,Fall by 15.4%,-1.03%
2008-08-03,55.415,2010-11-14,115.745,2006-06-18-2008-01-20,30.76-91.25,Buy,594 days,108.87%,Rise by -11.46%,107.84%
2008-10-12,52.3875,2008-10-26,48.645,2008-05-11-2008-07-20,53.5-72.16,Sell,9 days,7.14%,Fall by 10.32%,114.99%
2009-02-15,47.2075,2009-02-22,43.325,2008-09-07-2008-11-30,46.8-62.0,Sell,4 days,8.22%,Fall by -88.23%,123.21%
2009-07-26,72.4975,2009-08-09,69.51,2008-09-07-2009-03-08,43.8475-62.0,Sell,9 days,4.12%,Fall by -13.17%,127.33%
2010-01-17,84.7075,2010-01-31,81.5525,2008-01-20-2008-07-20,53.5-77.78,Sell,9 days,3.72%,Fall by -11.99%,131.06%
2010-06-06,94.285,2010-06-06,94.285,2008-01-20-2009-03-08,43.8475-77.78,Sell,0 days,-0.0%,Fall by 0%,131.06%
2011-01-02,117.3175,2011-05-22,115.785,2009-03-08-2010-10-24,38.7-126.995,Buy,99 days,-1.31%,Rise by 10.51%,129.75%
2011-01-16,102.4775,2011-03-27,113.2525,2009-03-08-2010-10-24,38.7-126.995,Sell,49 days,-10.51%,Fall by 0.62%,119.24%
2011-06-05,117.8375,2011-08-28,109.7375,2010-10-24-2011-02-13,103.0-115.8325,Sell,59 days,6.87%,Fall by 5.39%,126.11%
2011-09-11,118.3125,2012-05-27,125.0,2009-03-08-2011-07-24,38.7-129.75,Buy,184 days,5.65%,Rise by 20.43%,131.76%
2011-11-27,107.725,2011-12-18,103.825,2009-03-08-2011-07-24,38.7-129.75,Sell,14 days,3.62%,Fall by -18.08%,135.38%
2011-12-11,110.9375,2012-05-27,125.0,2011-02-13-2011-07-24,99.07-129.75,Buy,119 days,12.68%,Rise by 20.43%,148.06%
2012-04-08,131.6375,2012-05-13,127.6375,2011-07-24-2011-12-25,111.625-123.625,Sell,24 days,3.04%,Fall by -31.94%,151.1%
2013-02-24,164.825,2018-08-12,528.6125,2011-12-25-2012-12-02,100.0625-176.375,Buy,1424 days,220.71%,Rise by 0.66%,371.81%
2013-03-03,155.625,2013-04-14,160.925,2011-12-25-2012-12-02,100.0625-176.375,Sell,29 days,-3.41%,Fall by 1.31%,368.4%
2013-06-23,158.8125,2013-08-11,152.625,2011-12-25-2013-06-02,100.0625-181.825,Sell,34 days,3.9%,Fall by -2.95%,372.3%
2013-09-01,148.5,2013-09-01,148.5,2009-03-08-2013-06-02,38.7-181.825,Sell,0 days,-0.0%,Fall by 0%,372.3%
2013-09-15,157.3,2025-01-12,828.375,2011-02-13-2013-06-02,99.07-181.825,Buy,2954 days,426.62%,Rise by 21.62%,798.92%
2013-10-20,169.15,2013-10-20,169.15,2009-03-08-2013-06-02,38.7-181.825,Buy,0 days,0.0%,Rise by 0%,798.92%
2013-10-27,168.1375,2013-11-17,160.55,2012-12-02-2013-03-31,157.7875-165.025,Sell,14 days,4.51%,Fall by 2.13%,803.43%
2013-12-01,165.325,2016-10-30,314.7625,2011-12-25-2013-06-02,100.0625-181.825,Buy,759 days,90.39%,Rise by 42.19%,893.82%
2014-01-19,166.25,2014-02-02,157.125,2013-06-02-2013-09-01,155.7-174.425,Sell,9 days,5.49%,Fall by -14.1%,899.31%
2015-09-27,262.85,2017-03-12,350.025,2013-09-01-2015-07-26,132.0-282.0,Buy,379 days,33.17%,Rise by 27.87%,932.48%
2016-02-28,240.25,2016-03-20,257.1,2013-09-01-2015-07-26,132.0-282.0,Sell,14 days,-7.01%,Fall by -14.96%,925.46%
2016-07-10,293.7125,2016-09-18,324.4625,2015-11-01-2016-03-06,256.225-272.6125,Sell,49 days,-10.47%,Fall by 8.9%,914.99%
2018-10-07,491.325,2019-10-20,614.5,2016-03-06-2018-07-22,232.0-555.0,Buy,269 days,25.07%,Rise by 5.51%,940.06%
2019-03-03,520.8375,2019-03-24,569.0375,2018-07-22-2018-11-04,491.2375-540.8125,Sell,14 days,-9.25%,Fall by 4.98%,930.81%
2020-02-23,608.55,2021-03-21,748.75,2018-11-04-2019-12-22,471.25-652.75,Buy,279 days,23.04%,Rise by 12.68%,953.85%
2020-03-15,534.9,2020-03-22,441.425,2018-11-04-2019-12-22,471.25-652.75,Sell,4 days,17.48%,Fall by -73.8%,971.32%
2020-03-22,441.425,2020-04-05,406.925,2011-12-25-2018-07-22,100.0625-555.0,Sell,9 days,7.82%,Fall by -90.69%,979.14%
2020-04-05,406.925,2020-04-05,406.925,2013-09-01-2019-12-22,132.0-652.75,Sell,0 days,-0.0%,Fall by 0%,979.14%
2020-04-12,462.525,2020-04-12,462.525,2011-12-25-2019-12-22,100.0625-652.75,Buy,0 days,0.0%,Rise by 0%,979.14%
2020-06-07,516.675,2021-04-04,743.375,2006-06-18-2019-12-22,30.76-652.75,Buy,214 days,43.88%,Rise by 13.5%,1023.02%
2020-08-23,542.825,2020-12-20,705.675,2016-03-06-2019-12-22,232.0-652.75,Buy,84 days,30.0%,Rise by 13.2%,1053.02%
2020-08-30,557.25,2020-09-13,539.325,2019-12-22-2020-03-29,494.325-624.1,Sell,9 days,3.22%,Fall by -28.57%,1056.23%
2021-11-28,744.95,2021-12-26,719.45,2018-11-04-2021-10-24,471.25-862.5,Sell,19 days,3.42%,Fall by 5.03%,1059.66%
2021-12-19,736.525,2024-07-28,809.075,2020-03-29-2021-10-24,369.375-862.5,Buy,679 days,9.85%,Rise by 8.31%,1069.51%
2021-12-26,719.45,2022-03-06,683.25,2020-03-29-2021-10-24,369.375-862.5,Sell,49 days,5.03%,Fall by 5.5%,1074.54%
