Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2002-09-30,35.775,2003-06-30,44.45,2001-09-30-2002-06-30,36.75-52.375,Sell,195 days,-24.25%,Fall by -49.36%,-24.25%
2008-03-31,68.29,2008-12-31,49.24,2001-09-30-2007-09-30,36.75-85.74,Sell,197 days,27.9%,Fall by -70.94%,3.65%
2008-06-30,69.05,2008-09-30,68.0,2002-12-31-2007-09-30,32.3-85.74,Sell,66 days,1.52%,Fall by 24.88%,5.17%
2008-09-30,68.0,2008-12-31,49.24,2001-09-30-2008-09-30,36.75-86.05,Sell,66 days,27.59%,Fall by -70.94%,32.76%
2008-12-31,49.24,2009-03-31,42.05,2002-12-31-2008-09-30,32.3-86.05,Sell,64 days,14.6%,Fall by -96.91%,47.36%
2009-12-31,62.44,2010-12-31,78.24,2000-06-30-2002-12-31,41.38-45.3125,Sell,261 days,-25.3%,Fall by 17.82%,22.05%
2011-09-30,64.3,2011-12-31,73.75,2009-03-31-2011-06-30,34.26-86.81,Sell,65 days,-14.7%,Fall by -57.75%,7.36%
2012-06-30,79.56,2015-03-31,124.37,2002-12-31-2008-09-30,32.3-86.05,Buy,716 days,56.32%,Rise by -11.05%,63.68%
2015-09-30,109.2,2016-09-30,124.21,2011-12-31-2015-06-30,60.09-129.1,Sell,262 days,-13.75%,Fall by -7.8%,49.93%
2016-09-30,124.21,2019-06-30,155.5,2011-12-31-2015-06-30,60.09-129.1,Buy,715 days,25.19%,Rise by -26.39%,75.12%
2018-12-31,133.9,2019-03-31,153.09,2011-12-31-2018-09-30,60.09-173.39,Sell,64 days,-14.33%,Fall by 25.23%,60.79%
2020-03-31,114.46,2020-06-30,143.18,2016-03-31-2018-09-30,93.64-173.39,Sell,65 days,-25.09%,Fall by -15.18%,35.7%
2022-03-31,205.27,2022-06-30,169.36,2011-12-31-2021-12-31,60.09-244.46,Sell,65 days,17.49%,Fall by -30.43%,53.2%
2022-06-30,169.36,2023-06-30,187.27,2020-03-31-2021-12-31,95.69-244.46,Sell,261 days,-10.58%,Fall by -29.2%,42.62%
2023-06-30,187.27,2023-06-30,187.27,2009-03-31-2021-12-31,34.26-244.46,Buy,0 days,0.0%,Rise by 0%,42.62%
2025-11-03,246.23,2025-11-03,246.23,2020-03-31-2021-12-31,95.69-244.46,Buy,0 days,0.0%,Rise by 0%,42.62%
