Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2002-07-31,39.275,2002-09-30,35.775,2001-09-30-2002-04-30,36.75-52.375,Sell,43 days,8.91%,Fall by -0.63%,8.91%
2004-07-31,55.0,2004-10-31,58.095,2001-09-30-2004-04-30,36.75-60.575,Sell,64 days,-5.63%,Fall by 0.82%,3.28%
2004-08-31,54.17,2004-11-30,63.44,2002-10-31-2004-04-30,32.3-60.575,Sell,65 days,-17.11%,Fall by 9.17%,-13.83%
2004-10-31,58.095,2014-06-30,118.81,2001-09-30-2004-04-30,36.75-60.575,Buy,2520 days,104.51%,Rise by 4.68%,90.68%
2005-04-30,57.62,2005-06-30,63.7,2001-09-30-2004-12-31,36.75-65.33,Sell,43 days,-10.55%,Fall by -9.39%,80.13%
2005-06-30,63.7,2006-08-31,71.77,2004-08-31-2004-12-31,51.335-65.33,Buy,305 days,12.67%,Rise by 17.42%,92.8%
2008-01-31,70.94,2008-03-31,68.29,2001-09-30-2007-07-31,36.75-85.74,Sell,42 days,3.74%,Fall by 21.29%,96.53%
2008-02-29,68.86,2008-05-31,74.67,2002-10-31-2007-07-31,32.3-85.74,Sell,65 days,-8.44%,Fall by 28.02%,88.1%
2008-05-31,74.67,2008-12-31,49.24,2002-10-31-2007-07-31,32.3-85.74,Buy,152 days,-34.06%,Rise by 22.34%,54.04%
2008-09-30,68.0,2008-10-31,53.75,2001-09-30-2008-09-30,36.75-86.05,Sell,23 days,20.96%,Fall by 21.77%,75.0%
2008-10-31,53.75,2008-10-31,53.75,2008-03-31-2008-09-30,64.1-86.05,Sell,0 days,-0.0%,Fall by 0%,75.0%
2008-11-30,47.34,2009-01-31,44.48,2002-10-31-2004-12-31,32.3-65.33,Sell,44 days,6.04%,Fall by -35.3%,81.04%
2010-05-31,66.25,2010-06-30,61.12,2009-03-31-2010-04-30,34.26-74.66,Sell,22 days,7.74%,Fall by -5.2%,88.78%
2010-09-30,67.5,2010-12-31,78.24,2004-04-30-2009-03-31,44.47-55.555,Sell,66 days,-15.91%,Fall by 17.82%,72.87%
2011-08-31,72.65,2011-09-30,64.3,2009-03-31-2011-05-31,34.26-86.81,Sell,22 days,11.49%,Fall by -82.77%,84.36%
2011-12-31,73.75,2014-06-30,118.81,2009-03-31-2011-05-31,34.26-86.81,Buy,650 days,61.1%,Rise by 4.68%,145.46%
2012-07-31,78.35,2012-08-31,81.12,2004-08-31-2011-05-31,51.335-86.81,Sell,23 days,-3.54%,Fall by -38.04%,141.93%
