Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-07-31,0.22,2007-11-30,0.21,2005-10-31-2007-06-30,0.04-0.42,Sell,88 days,4.55%,Fall by 38.1%,4.55%,
2009-12-31,0.085,2016-06-30,1.83,2005-10-31-2007-06-30,0.04-0.42,Buy,1695 days,2052.94%,Rise by 34.43%,2057.49%,
2014-06-30,0.69,2014-07-31,0.65,2009-03-31-2014-02-28,0.05-0.97,Sell,23 days,5.8%,Fall by 10.77%,2063.28%,
2014-07-31,0.65,2014-09-30,0.58,2007-06-30-2009-03-31,0.09-0.14,Sell,43 days,10.77%,Fall by 10.34%,2074.05%,
2016-02-29,1.76,2016-05-31,1.58,2015-02-28-2016-02-29,0.46-2.61,Sell,66 days,10.23%,Fall by -562.03%,2084.28%,
2016-07-31,1.97,2016-08-31,1.91,2014-02-28-2015-02-28,0.59-0.9,Sell,22 days,3.05%,Fall by -447.64%,2087.33%,
2017-01-31,2.21,2017-12-31,8.07,2015-02-28-2016-02-29,0.46-2.61,Buy,238 days,265.16%,Rise by 56.38%,2352.48%,
2018-05-31,10.87,2018-07-31,10.46,2015-02-28-2018-02-28,0.46-14.62,Sell,43 days,3.77%,Fall by -24.28%,2356.26%,
2019-09-30,13.26,2019-11-30,15.52,2015-02-28-2019-07-31,0.46-18.04,Sell,44 days,-17.04%,Fall by 22.23%,2339.21%,
2020-08-31,18.59,2020-09-30,15.34,2019-11-30-2020-08-31,12.19-21.74,Sell,22 days,17.48%,Fall by 36.83%,2356.69%,
2020-09-30,15.34,2020-10-31,14.64,2015-02-28-2020-08-31,0.46-21.74,Sell,22 days,4.56%,Fall by 41.12%,2361.26%,
2022-07-31,4.99,2022-07-31,4.99,2015-02-28-2019-07-31,0.46-18.04,Buy,0 days,0.0%,Rise by 0%,2361.26%,
2023-02-28,7.23,2023-03-31,6.24,2022-05-31-2023-02-28,4.2-7.83,Sell,23 days,13.69%,Fall by 19.87%,2374.95%,
2024-10-31,6.35,2025-01-31,6.44,2023-11-30-2024-07-31,4.0-8.05,Sell,66 days,-1.42%,Fall by -67.7%,2373.53%,
2024-12-31,6.3,2025-01-31,6.44,2023-02-28-2023-11-30,4.54-6.69,Sell,23 days,-2.22%,Fall by -67.7%,2371.31%,
