Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-10-28,2.34,2013-08-11,2.4,Buy,204 days,Rise by 3.800000%,2.32
2012-12-09,2.32,2013-03-03,2.36,Buy,59 days,Rise by 4.680000%,1.7
2013-11-10,2.46,2013-12-15,2.27,Sell,24 days,Fall by 11.470000%,7.45
2014-09-21,2.63,2014-10-19,2.79,Buy,19 days,Rise by 15.200000%,5.82
2014-09-28,2.8,2014-11-23,3.03,Buy,39 days,Rise by 8.480000%,8.48
2015-11-15,3.14,2016-04-17,3.26,Buy,109 days,Rise by 3.150000%,3.94
2016-02-21,3.03,2016-04-10,3.32,Sell,34 days,Fall by -4.230000%,-9.61
2016-05-29,3.31,2017-09-10,3.12,Buy,334 days,Rise by 1.340000%,-5.82
2016-10-09,3.04,2016-11-20,2.77,Sell,29 days,Fall by 13.980000%,8.94
2017-03-12,2.89,2017-05-28,2.96,Buy,54 days,Rise by 2.910000%,2.56
2017-12-17,3.3,2018-08-12,3.38,Buy,169 days,Rise by -4.190000%,2.55
2018-02-04,3.13,2018-03-04,3.06,Sell,19 days,Fall by -7.730000%,2.37
2018-09-30,3.52,2019-01-20,3.68,Buy,79 days,Rise by 29.030000%,4.35
2019-01-20,3.68,2019-03-03,3.91,Buy,29 days,Rise by 23.660000%,6.32
2019-02-03,3.75,2019-03-10,3.83,Buy,24 days,Rise by 21.050000%,2.1
2019-02-10,3.86,2019-04-21,4.33,Buy,49 days,Rise by 17.650000%,12.02
2019-02-17,3.93,2019-04-21,4.33,Buy,44 days,Rise by 15.720000%,10.19
2019-04-07,4.25,2019-05-19,4.4,Buy,29 days,Rise by 16.040000%,3.49
2020-03-22,3.9,2020-04-19,4.7,Sell,19 days,Fall by -20.260000%,-20.51
2020-10-25,5.6,2020-12-27,7.4,Buy,44 days,Rise by 34.460000%,32.14
2021-09-26,8.05,2021-10-31,8.28,Buy,24 days,Rise by 4.350000%,2.86
2021-10-10,8.34,2022-08-28,9.06,Buy,229 days,Rise by 0.720000%,8.57
2022-01-16,8.17,2022-08-28,9.06,Buy,159 days,Rise by 2.820000%,10.83
2022-03-20,7.83,2022-07-31,8.38,Sell,94 days,Fall by 1.020000%,-7.02
2022-05-01,8.4,2022-08-28,9.06,Buy,84 days,Rise by -10.120000%,7.8
2022-10-09,8.43,2022-12-11,9.0,Sell,44 days,Fall by -1.070000%,-6.76
2022-11-06,8.59,2022-12-18,8.7,Buy,29 days,Rise by 4.540000%,1.28
2022-11-27,8.72,2023-04-30,9.55,Buy,109 days,Rise by 2.980000%,9.52
2022-12-11,9.0,2023-05-07,9.26,Buy,104 days,Rise by -0.220000%,2.83
2022-12-25,8.55,2023-04-23,9.37,Sell,84 days,Fall by 0.350000%,-9.59
2023-01-29,8.9,2023-04-30,9.55,Buy,64 days,Rise by 12.360000%,7.3
2023-03-12,8.52,2023-04-23,9.37,Sell,29 days,Fall by -16.900000%,-9.98
2023-06-25,9.68,2023-12-17,10.0,Sell,124 days,Fall by -2.950000%,-3.36
2023-07-23,9.85,2023-12-17,10.0,Sell,104 days,Fall by -1.120000%,-1.52
2023-11-26,9.98,2024-03-31,10.89,Sell,89 days,Fall by -6.270000%,-9.17
2024-06-23,10.64,2024-09-08,11.9,Sell,54 days,Fall by 8.650000%,-11.84
2024-07-28,10.82,2024-09-08,11.9,Sell,29 days,Fall by 10.170000%,-9.98
2024-09-15,12.21,2025-10-12,12.27,Buy,279 days,Rise by 5.240000%,0.49
2025-01-12,11.85,2025-02-23,10.82,Sell,29 days,Fall by 11.050000%,8.69
2025-02-02,11.21,2025-03-23,10.77,Sell,34 days,Fall by 13.020000%,3.93
2025-02-09,11.17,2025-03-23,10.77,Sell,29 days,Fall by 12.710000%,3.58
2025-06-01,10.54,2025-07-20,11.55,Sell,34 days,Fall by -17.210000%,-9.53
2025-06-08,10.35,2025-07-20,11.55,Sell,29 days,Fall by -19.420000%,-11.59
