Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2007-12-31,31.56,2008-07-31,40.4,Buy,152 days,Rise by 41.890000%,28.01,
2008-06-30,44.78,2010-05-31,21.96,Buy,499 days,Rise by -50.310000%,-50.96,
2008-11-30,22.25,2009-05-31,23.23,Sell,129 days,Fall by 10.200000%,-4.4,
2009-01-31,20.25,2009-05-31,23.23,Sell,84 days,Fall by -6.520000%,-14.72,
2010-06-30,21.57,2010-10-31,25.18,Sell,87 days,Fall by -19.380000%,-16.74,
2010-10-31,25.18,2011-03-31,30.51,Buy,107 days,Rise by 26.690000%,21.17,
2011-02-28,29.72,2014-10-31,22.32,Buy,958 days,Rise by -13.360000%,-24.9,
2011-04-30,31.9,2014-10-31,22.32,Buy,913 days,Rise by -19.280000%,-30.03,
2014-10-31,22.32,2015-03-31,17.07,Sell,106 days,Fall by 23.520000%,23.52,
2014-11-30,20.42,2015-04-30,18.29,Sell,107 days,Fall by 10.430000%,10.43,
2015-12-31,13.36,2016-04-30,14.58,Sell,86 days,Fall by -8.160000%,-9.13,
2016-03-31,13.29,2016-08-31,14.39,Buy,108 days,Rise by 19.190000%,8.28,
2016-04-30,14.58,2017-03-31,15.21,Buy,238 days,Rise by 8.640000%,4.32,
2018-05-31,18.03,2020-05-31,11.78,Buy,521 days,Rise by -15.200000%,-34.66,
2018-11-30,15.29,2019-10-31,15.33,Sell,238 days,Fall by 3.010000%,-0.26,
2018-12-31,14.49,2019-10-31,15.33,Sell,217 days,Fall by -2.350000%,-5.8,
2020-02-29,13.61,2020-06-30,12.31,Sell,85 days,Fall by -88.980000%,9.55,
2020-04-30,10.9,2020-06-30,12.31,Sell,42 days,Fall by -130.460000%,-12.94,
2021-02-28,16.73,2021-08-31,19.18,Buy,130 days,Rise by 27.620000%,14.64,
2022-03-31,26.06,2024-01-31,22.33,Buy,478 days,Rise by -15.390000%,-14.31,
2022-04-30,27.53,2024-01-31,22.33,Buy,456 days,Rise by -13.150000%,-18.89,
2024-05-31,23.27,2024-05-31,23.27,Buy,0 days,Rise by -11.600000%,0.0,
2024-08-31,22.11,2025-06-30,21.81,Sell,214 days,Fall by 6.970000%,1.36,
