Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-10-02,25.75,2011-10-16,27.87,Sell,9 days,Fall by -1.630000%,-8.23,
2012-02-05,28.32,2012-03-11,29.31,Buy,24 days,Rise by -12.710000%,3.5,
2012-08-26,28.52,2014-05-18,26.27,Buy,449 days,Rise by 0.210000%,-7.89,
2013-08-25,26.57,2014-05-18,26.27,Buy,189 days,Rise by -2.710000%,-1.13,
2013-10-13,26.15,2014-07-27,25.69,Buy,204 days,Rise by -1.150000%,-1.76,
2013-11-10,25.23,2014-03-09,26.29,Sell,84 days,Fall by 1.470000%,-4.2,
2013-12-29,25.85,2014-05-04,26.28,Buy,89 days,Rise by 1.700000%,1.66,
2014-01-12,24.86,2014-03-09,26.29,Sell,39 days,Fall by -4.710000%,-5.75,
2014-02-16,25.78,2014-03-16,26.03,Buy,19 days,Rise by 3.340000%,0.97,
2014-05-11,26.1,2014-08-10,25.28,Sell,64 days,Fall by 10.000000%,3.14,
2014-09-21,23.68,2014-10-19,22.27,Sell,19 days,Fall by 13.770000%,5.95,
2014-10-05,22.83,2014-11-09,21.98,Sell,24 days,Fall by 10.560000%,3.72,
2016-11-13,14.41,2016-12-04,15.6,Sell,14 days,Fall by -3.470000%,-8.26,
2017-04-30,14.8,2017-07-02,14.45,Sell,44 days,Fall by 6.620000%,2.36,
2017-08-27,14.79,2017-10-01,15.4,Buy,24 days,Rise by 11.160000%,4.12,
2018-11-04,16.8,2018-12-09,15.7,Sell,24 days,Fall by 12.260000%,6.55,
2018-11-11,16.4,2018-12-16,15.45,Sell,24 days,Fall by 11.890000%,5.79,
2018-11-25,15.3,2019-01-13,15.32,Sell,34 days,Fall by 1.110000%,-0.13,
2019-08-18,14.83,2019-12-08,15.67,Sell,79 days,Fall by 18.340000%,-5.66,
2019-12-29,16.08,2021-03-14,17.42,Buy,314 days,Rise by -15.360000%,8.33,
2020-02-02,14.58,2020-03-22,10.94,Sell,34 days,Fall by 24.970000%,24.97,
2020-03-08,13.36,2020-04-05,11.42,Sell,19 days,Fall by 19.910000%,14.52,
2020-03-22,10.94,2020-04-12,11.56,Sell,14 days,Fall by -15.630000%,-5.67,
2021-10-10,21.02,2022-02-06,22.83,Buy,84 days,Rise by 43.820000%,8.61,
2021-12-05,19.5,2021-12-26,20.66,Sell,14 days,Fall by -27.540000%,-5.95,
2022-01-16,21.78,2022-02-27,23.47,Buy,29 days,Rise by 38.800000%,7.76,
2022-01-30,22.34,2022-03-06,27.01,Buy,24 days,Rise by 35.320000%,20.9,
2022-11-06,26.58,2023-10-15,24.85,Buy,244 days,Rise by -11.060000%,-6.51,
2023-07-16,23.64,2023-08-20,24.15,Buy,24 days,Rise by 7.990000%,2.16,
2023-07-30,24.58,2023-10-01,24.96,Buy,44 days,Rise by 3.860000%,1.55,
2023-11-26,24.02,2023-12-31,22.04,Sell,24 days,Fall by 9.490000%,8.24,
2023-12-10,23.0,2024-01-14,22.06,Sell,24 days,Fall by 5.480000%,4.09,
2024-04-07,23.75,2025-07-20,22.53,Buy,334 days,Rise by 0.130000%,-5.14,
2025-01-19,22.47,2025-01-19,22.47,Buy,0 days,Rise by 3.520000%,0.0,
2025-06-22,23.26,2025-06-22,23.26,Buy,0 days,Rise by -1.630000%,0.0,
2025-07-20,22.53,2025-07-20,22.53,Buy,0 days,Rise by 1.550000%,0.0,
2025-08-31,22.21,2025-08-31,22.21,Buy,0 days,Rise by 3.020000%,0.0,
2025-10-19,22.12,2025-10-19,22.12,Sell,0 days,Fall by -3.440000%,0.0,
