Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-02-10,0.7884,2008-04-27,0.7827,2006-07-02-2007-07-29,0.5934-0.8111,Buy,54 days,-0.72%,Rise by -10.64%,-0.72%
2008-06-01,0.7838,2011-08-28,0.8282,2007-08-19-2008-03-16,0.6647-0.8215,Buy,844 days,5.66%,Rise by -10.48%,4.94%
2008-09-07,0.671,2008-09-28,0.6861,2007-08-19-2008-03-16,0.6647-0.8215,Sell,14 days,-2.25%,Fall by 19.3%,2.69%
2008-10-05,0.6614,2008-10-12,0.5971,2006-07-02-2007-07-29,0.5934-0.8111,Sell,4 days,9.72%,Fall by 10.4%,12.41%
2009-07-12,0.6279,2009-09-13,0.7046,2008-03-16-2009-03-08,0.5086-0.7882,Sell,44 days,-12.22%,Fall by -0.28%,0.2%
2009-12-13,0.7256,2010-12-19,0.7403,2009-03-08-2009-10-25,0.4909-0.7593,Buy,264 days,2.03%,Rise by 4.4%,2.22%
2010-06-06,0.671,2010-06-13,0.6901,2009-10-25-2010-02-07,0.715-0.747,Sell,4 days,-2.85%,Fall by -1.81%,-0.62%
2010-09-05,0.7142,2010-11-07,0.7947,2009-10-25-2010-05-30,0.6863-0.747,Sell,44 days,-11.27%,Fall by 9.07%,-11.89%
2011-01-02,0.7715,2011-08-28,0.8282,2010-05-30-2010-11-07,0.6566-0.7977,Buy,169 days,7.35%,Rise by -10.48%,-4.54%
2011-09-11,0.8356,2011-09-25,0.7831,2010-11-07-2011-03-20,0.7407-0.7637,Sell,9 days,6.28%,Fall by 5.32%,1.74%
2011-10-02,0.7692,2011-10-23,0.7934,2009-03-08-2011-08-07,0.4909-0.8842,Sell,14 days,-3.15%,Fall by -2.28%,-1.41%
2011-10-23,0.7934,2012-02-26,0.8376,2011-03-20-2011-08-07,0.7168-0.8842,Buy,89 days,5.57%,Rise by -10.03%,4.16%
2012-02-12,0.8333,2012-05-06,0.801,2010-05-30-2012-01-29,0.6566-1.2214,Sell,59 days,3.88%,Fall by -1.2%,8.04%
2012-03-04,0.8385,2012-03-25,0.8115,2011-08-07-2011-11-27,0.7574-0.8279,Sell,14 days,3.22%,Fall by 7.13%,11.26%
2012-03-11,0.8244,2012-05-13,0.7842,2006-07-02-2012-01-29,0.5934-1.2214,Sell,44 days,4.88%,Fall by -3.37%,16.14%
2012-04-08,0.8158,2012-05-13,0.7842,2011-11-27-2012-01-29,0.7375-1.2214,Sell,24 days,3.87%,Fall by -3.37%,20.01%
2012-05-06,0.801,2012-05-20,0.7642,2011-03-20-2012-01-29,0.7168-1.2214,Sell,9 days,4.59%,Fall by -6.07%,24.6%
2012-06-10,0.7684,2013-05-05,0.8506,2007-08-19-2012-01-29,0.6647-1.2214,Buy,234 days,10.7%,Rise by -0.52%,35.3%
2012-08-12,0.8118,2012-10-28,0.8199,2010-05-30-2012-01-29,0.6566-1.2214,Buy,54 days,1.0%,Rise by 2.96%,36.3%
2013-03-24,0.8323,2013-03-31,0.8375,2012-01-29-2012-05-27,0.7677-0.8046,Sell,4 days,-0.62%,Fall by 7.22%,35.67%
2013-03-31,0.8375,2013-06-16,0.8106,2006-07-02-2012-01-29,0.5934-1.2214,Buy,54 days,-3.21%,Rise by 4.39%,32.46%
2013-07-14,0.7847,2013-07-14,0.7847,2012-05-27-2013-04-14,0.7463-0.8678,Buy,0 days,0.0%,Rise by 0%,32.46%
2013-12-01,0.8115,2013-12-15,0.822,2013-04-14-2013-06-30,0.7858-0.8408,Sell,9 days,-1.29%,Fall by -3.24%,31.17%
2014-06-15,0.8678,2014-06-22,0.8709,2013-10-27-2014-02-09,0.8295-0.8279,Sell,4 days,-0.36%,Fall by 10.09%,30.81%
2014-10-19,0.7947,2014-10-19,0.7947,2013-06-30-2014-07-13,0.7687-0.8834,Buy,0 days,0.0%,Rise by 0%,30.81%
2015-01-25,0.7508,2015-02-22,0.7519,2013-06-30-2014-07-13,0.7687-0.8834,Sell,19 days,-0.15%,Fall by 10.59%,30.66%
2015-02-01,0.7283,2015-02-22,0.7519,2012-05-27-2013-04-14,0.7463-0.8678,Sell,14 days,-3.24%,Fall by 10.59%,27.42%
2015-05-24,0.7353,2015-05-24,0.7353,2013-10-27-2015-02-08,0.7447-0.8279,Sell,0 days,-0.0%,Fall by 0%,27.42%
2015-05-31,0.7183,2015-06-21,0.6919,2011-03-20-2011-08-07,0.7168-0.8842,Sell,14 days,3.68%,Fall by 8.8%,31.1%
2015-07-05,0.6723,2015-08-02,0.6608,2007-08-19-2011-08-07,0.6647-0.8842,Sell,19 days,1.71%,Fall by 1.94%,32.81%
2015-07-19,0.6525,2015-07-19,0.6525,2010-05-30-2011-08-07,0.6566-0.8842,Sell,0 days,-0.0%,Fall by 0%,32.81%
2015-09-06,0.6393,2015-10-11,0.6668,2009-03-08-2010-11-07,0.4909-0.7977,Sell,24 days,-4.3%,Fall by 2.82%,28.51%
2016-02-07,0.673,2016-02-07,0.673,2011-08-07-2015-09-27,0.6395-0.8279,Sell,0 days,-0.0%,Fall by 0%,28.51%
2016-04-10,0.6782,2016-06-19,0.7063,2009-03-08-2009-10-25,0.4909-0.7593,Sell,49 days,-4.14%,Fall by -0.34%,24.36%
2016-08-21,0.7283,2016-10-30,0.7127,2015-10-18-2016-01-24,0.6552-0.6646,Sell,49 days,2.14%,Fall by 3.1%,26.51%
2016-12-11,0.718,2016-12-11,0.718,2015-09-27-2016-09-11,0.6243-0.7487,Buy,0 days,0.0%,Rise by 0%,26.51%
2017-09-03,0.7179,2017-09-17,0.723,2017-02-12-2017-05-14,0.6951-0.7175,Sell,9 days,-0.71%,Fall by 5.57%,25.8%
2017-09-17,0.723,2017-09-17,0.723,2017-05-14-2017-07-30,0.6822-0.7559,Buy,0 days,0.0%,Rise by 0%,25.8%
2017-11-12,0.6945,2017-11-12,0.6945,2015-09-27-2017-07-30,0.6243-0.7559,Buy,0 days,0.0%,Rise by 0%,25.8%
2018-03-25,0.7216,2018-03-25,0.7216,2016-09-11-2017-11-19,0.6938-0.7295,Sell,0 days,-0.0%,Fall by 0%,25.8%
2018-04-08,0.7263,2018-04-08,0.7263,2017-11-19-2018-02-18,0.6782-0.7437,Buy,0 days,0.0%,Rise by 0%,25.8%
2018-07-15,0.6772,2018-07-22,0.6748,2017-05-14-2017-07-30,0.6822-0.7559,Sell,4 days,0.35%,Fall by 3.94%,26.15%
2018-08-12,0.6607,2018-09-02,0.6649,2017-11-19-2018-02-18,0.6782-0.7437,Sell,14 days,-0.64%,Fall by -0.6%,25.52%
2019-01-13,0.6785,2019-05-19,0.6535,2017-07-30-2018-10-14,0.6534-0.7411,Sell,89 days,3.68%,Fall by 3.64%,29.2%
2019-06-09,0.6619,2019-06-09,0.6619,2018-10-14-2018-12-09,0.6426-0.6972,Buy,0 days,0.0%,Rise by 0%,29.2%
2019-08-25,0.6388,2019-10-20,0.6355,2018-12-09-2019-05-26,0.6558-0.6859,Sell,39 days,0.52%,Fall by 10.54%,29.72%
2019-09-01,0.6318,2019-10-20,0.6355,2018-10-14-2018-12-09,0.6426-0.6972,Sell,34 days,-0.59%,Fall by 10.54%,29.13%
2020-02-09,0.6463,2020-02-09,0.6463,2017-02-12-2019-10-06,0.6335-0.7175,Sell,0 days,-0.0%,Fall by 0%,29.13%
2020-03-01,0.6312,2020-03-01,0.6312,2015-09-27-2017-07-30,0.6243-0.7559,Sell,0 days,-0.0%,Fall by 0%,29.13%
2020-10-25,0.6672,2020-10-25,0.6672,2013-04-14-2020-03-22,0.6118-0.8408,Sell,0 days,-0.0%,Fall by 0%,29.13%
2021-03-21,0.7168,2021-07-04,0.6964,2020-03-22-2021-01-03,0.5479-0.7493,Buy,74 days,-2.85%,Rise by 2.11%,26.28%
2021-07-04,0.6964,2021-08-08,0.7049,2021-01-03-2021-03-28,0.7183-0.7087,Sell,24 days,-1.22%,Fall by 6.6%,25.06%
2021-11-28,0.6844,2021-11-28,0.6844,2021-01-03-2021-08-22,0.7044-0.7087,Sell,0 days,-0.0%,Fall by 0%,25.06%
2022-01-30,0.6584,2022-05-15,0.6247,2017-11-19-2021-01-03,0.6782-0.7493,Sell,74 days,5.12%,Fall by 1.87%,30.18%
2022-05-15,0.6247,2022-05-15,0.6247,2021-01-03-2022-01-30,0.6728-0.7087,Sell,0 days,-0.0%,Fall by 0%,30.18%
2022-07-17,0.613,2022-07-31,0.6296,2020-03-22-2021-01-03,0.5479-0.7493,Sell,9 days,-2.71%,Fall by 10.09%,27.47%
2023-03-12,0.6101,2023-03-12,0.6101,2021-10-24-2022-10-16,0.5681-0.7051,Sell,0 days,-0.0%,Fall by 0%,27.47%
2023-05-14,0.6294,2023-05-14,0.6294,2022-10-16-2023-02-05,0.5517-0.6538,Buy,0 days,0.0%,Rise by 0%,27.47%
2024-02-04,0.6146,2024-02-04,0.6146,2023-02-05-2023-10-29,0.5873-0.6344,Sell,0 days,-0.0%,Fall by 0%,27.47%
2024-02-25,0.6195,2024-02-25,0.6195,2023-10-29-2023-12-31,0.5774-0.6655,Buy,0 days,0.0%,Rise by 0%,27.47%
2024-07-21,0.6044,2024-08-25,0.6144,2023-12-31-2024-04-21,0.5954-0.6267,Sell,24 days,-1.65%,Fall by 8.97%,25.82%
2024-12-22,0.5627,2025-02-02,0.5636,2023-10-29-2023-12-31,0.5774-0.6655,Sell,29 days,-0.16%,Fall by -3.3%,25.66%
2025-02-02,0.5636,2025-02-02,0.5636,2022-10-16-2024-10-06,0.5517-0.6377,Buy,0 days,0.0%,Rise by 0%,25.66%
2025-07-13,0.6042,2025-07-13,0.6042,2023-10-29-2024-10-06,0.5774-0.6377,Buy,0 days,0.0%,Rise by 0%,25.66%
2025-08-10,0.597,2025-08-10,0.597,2022-04-10-2025-04-13,0.5839-0.6824,Sell,0 days,-0.0%,Fall by 0%,25.66%
