Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-05-31,11.2031,1998-07-31,9.875,1996-08-31-1998-04-30,4.8125-13.0625,Sell,44 days,11.85%,Fall by 10.76%,11.85%,
1999-05-31,13.25,1999-06-30,11.375,1998-10-31-1999-04-30,6.0312-15.25,Sell,22 days,14.15%,Fall by -1.65%,26.01%,
1999-07-31,9.875,1999-10-31,11.5312,1996-08-31-1999-04-30,4.8125-15.25,Sell,64 days,-16.77%,Fall by -0.27%,9.23%,
1999-10-31,11.5312,1999-10-31,11.5312,1998-10-31-1999-04-30,6.0312-15.25,Buy,0 days,0.0%,Rise by 0%,9.23%,
2000-06-30,12.1562,2000-06-30,12.1562,1996-08-31-1999-04-30,4.8125-15.25,Buy,0 days,0.0%,Rise by 0%,9.23%,
2000-10-31,13.7812,2000-11-30,12.9688,1996-08-31-2000-10-31,4.8125-15.5625,Sell,22 days,5.89%,Fall by 13.21%,15.13%,
2000-11-30,12.9688,2000-12-31,14.5,1998-10-31-2000-10-31,6.0312-15.5625,Sell,21 days,-11.81%,Fall by 10.45%,3.32%,
2001-05-31,12.985,2004-07-31,16.67,1998-10-31-2000-10-31,6.0312-15.5625,Buy,826 days,28.38%,Rise by 25.01%,31.7%,
2008-01-31,33.85,2008-03-31,30.675,2002-10-31-2007-09-30,7.885-38.815,Sell,42 days,9.38%,Fall by 23.33%,41.08%,
2008-02-29,33.515,2008-02-29,33.515,2000-10-31-2002-10-31,10.475-12.0625,Sell,0 days,-0.0%,Fall by 0%,41.08%,
2009-04-30,19.71,2009-04-30,19.71,1998-10-31-2007-09-30,6.0312-38.815,Buy,0 days,0.0%,Rise by 0%,41.08%,
2010-09-30,36.13,2011-10-31,37.64,1996-08-31-2007-09-30,4.8125-38.815,Buy,282 days,4.18%,Rise by 12.85%,45.26%,
2011-08-31,39.425,2011-09-30,35.475,2009-02-28-2011-04-30,12.93-44.895,Sell,22 days,10.02%,Fall by -13.28%,55.28%,
2011-09-30,35.475,2012-02-29,40.76,2002-10-31-2011-04-30,7.885-44.895,Sell,108 days,-14.9%,Fall by 1.41%,40.38%,
2011-12-31,37.405,2011-12-31,37.405,2009-02-28-2011-04-30,12.93-44.895,Buy,0 days,0.0%,Rise by 0%,40.38%,
2012-08-31,40.94,2022-05-31,76.27,1998-10-31-2011-04-30,6.0312-44.895,Buy,2542 days,86.3%,Rise by -16.1%,126.68%,
2013-08-31,42.76,2022-07-31,64.97,2011-10-31-2012-03-31,32.28-43.28,Buy,2324 days,51.94%,Rise by 6.54%,178.62%,
2015-01-31,39.83,2015-01-31,39.83,2009-02-28-2014-08-31,12.93-53.49,Sell,0 days,-0.0%,Fall by 0%,178.62%,
2015-03-31,42.85,2015-07-31,40.41,2011-10-31-2014-08-31,32.28-53.49,Sell,88 days,5.69%,Fall by 6.36%,184.31%,
2015-07-31,40.41,2015-10-31,41.02,2013-06-30-2014-08-31,38.22-53.49,Sell,65 days,-1.51%,Fall by -14.8%,182.8%,
2015-10-31,41.02,2018-05-31,58.39,2011-10-31-2014-08-31,32.28-53.49,Buy,673 days,42.35%,Rise by -14.85%,225.15%,
