Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-11-12,29.6,2007-04-01,30.205,2006-03-05-2006-07-23,25.71-28.445,Sell,99 days,-2.04%,Fall by -5.43%,-2.04%,
2007-11-11,35.155,2013-12-15,44.64,2006-07-23-2007-09-30,24.76-38.815,Buy,1589 days,26.98%,Rise by 18.46%,24.94%,
2007-12-16,35.59,2017-03-19,49.5,2005-11-13-2007-09-30,23.565-38.815,Buy,2414 days,39.08%,Rise by 5.27%,64.02%,
2007-12-23,34.925,2008-01-06,33.49,2005-11-13-2007-09-30,23.565-38.815,Sell,9 days,4.11%,Fall by 11.48%,68.13%,
2008-07-06,30.705,2008-07-13,29.095,2007-09-30-2008-03-23,32.335-36.725,Sell,4 days,5.24%,Fall by 23.61%,73.37%,
2008-07-13,29.095,2008-08-03,30.09,2006-07-23-2007-09-30,24.76-38.815,Sell,14 days,-3.42%,Fall by 26.14%,69.95%,
2009-11-01,28.62,2009-11-01,28.62,2006-03-05-2009-02-22,14.865-28.445,Sell,0 days,-0.0%,Fall by 0%,69.95%,
2009-11-15,31.73,2009-12-27,31.05,2009-02-22-2009-09-27,12.93-32.645,Buy,29 days,-2.14%,Rise by 23.67%,67.81%,
2010-05-23,33.73,2010-07-04,32.135,2006-10-08-2009-02-22,14.865-29.38,Sell,29 days,4.73%,Fall by -11.98%,72.54%,
2010-06-13,34.1,2010-06-13,34.1,2009-02-22-2010-04-18,12.93-38.785,Buy,0 days,0.0%,Rise by 0%,72.54%,
2010-07-04,32.135,2010-08-01,35.595,2009-02-22-2010-04-18,12.93-38.785,Sell,19 days,-10.77%,Fall by -1.1%,61.77%,
2011-05-15,42.14,2011-06-12,40.435,2010-10-17-2010-12-26,36.675-36.615,Sell,19 days,4.05%,Fall by 11.12%,65.82%,
2011-07-03,42.72,2013-12-15,44.64,2006-07-23-2011-04-10,24.76-44.895,Buy,639 days,4.49%,Rise by 18.46%,70.31%,
2011-08-21,35.94,2011-09-25,34.53,2009-02-22-2011-04-10,12.93-44.895,Sell,24 days,3.92%,Fall by 5.46%,74.24%,
2011-10-23,37.02,2021-06-20,70.01,2009-02-22-2011-04-10,12.93-44.895,Buy,2519 days,89.11%,Rise by 20.81%,163.35%,
2012-05-06,40.755,2012-05-20,37.69,2011-04-10-2011-10-09,35.915-44.01,Sell,9 days,7.52%,Fall by -4.59%,170.87%,
2012-06-24,38.46,2012-06-24,38.46,2011-10-09-2012-04-01,32.28-43.28,Buy,0 days,0.0%,Rise by 0%,170.87%,
2012-11-04,41.3,2012-11-11,39.975,2012-04-01-2012-06-10,38.705-41.675,Sell,4 days,3.21%,Fall by -2.96%,174.08%,
2013-12-29,46.56,2013-12-29,46.56,2012-09-30-2013-06-30,40.42-41.415,Sell,0 days,-0.0%,Fall by 0%,174.08%,
2014-10-05,48.09,2014-12-14,44.84,2007-09-30-2009-02-22,14.865-36.725,Sell,49 days,6.76%,Fall by 11.17%,180.84%,
2014-10-19,47.43,2014-12-14,44.84,2011-10-09-2014-08-31,32.28-53.49,Sell,39 days,5.46%,Fall by 11.17%,186.3%,
2014-11-02,49.26,2018-02-25,58.43,2013-06-30-2014-08-31,38.22-53.49,Buy,864 days,18.62%,Rise by 0.91%,204.91%,
2015-01-04,46.91,2021-07-04,70.59,2011-10-09-2014-08-31,32.28-53.49,Buy,1694 days,50.48%,Rise by 19.82%,255.39%,
2015-01-18,41.93,2015-02-01,39.83,2009-02-22-2014-08-31,12.93-53.49,Sell,9 days,5.01%,Fall by 4.19%,260.4%,
2015-02-15,44.57,2018-02-25,58.43,2006-07-23-2014-08-31,24.76-53.49,Buy,789 days,31.1%,Rise by 0.91%,291.5%,
