Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-06-30,14.34,2006-03-31,11.39,Sell,456 days,Fall by 16.040000%,20.57
2007-06-30,16.23,2009-06-30,26.35,Buy,520 days,Rise by 171.970000%,62.35
2007-12-31,22.5,2011-06-30,16.52,Buy,912 days,Rise by 96.180000%,-26.58
2008-03-31,25.61,2011-06-30,16.52,Buy,847 days,Rise by 72.350000%,-35.49
2008-12-31,40.0,2011-06-30,16.52,Buy,650 days,Rise by -35.980000%,-58.7
2010-03-31,17.59,2011-12-31,23.4,Sell,457 days,Fall by 6.080000%,-33.03
2011-03-31,17.74,2013-09-30,16.6,Sell,651 days,Fall by 12.630000%,6.43
2013-12-31,13.72,2015-03-31,15.29,Sell,324 days,Fall by -13.920000%,-11.44
2014-03-31,13.88,2016-03-31,13.95,Sell,522 days,Fall by 4.250000%,-0.5
2014-06-30,11.57,2016-03-31,13.95,Sell,457 days,Fall by -21.350000%,-20.57
2014-12-31,19.2,2019-03-31,13.71,Buy,1107 days,Rise by 27.600000%,-28.59
2015-09-30,24.5,2019-03-31,13.71,Buy,912 days,Rise by -36.200000%,-44.04
2024-03-31,13.01,2024-03-31,13.01,Sell,0 days,Fall by -34.050000%,0.0
2024-12-31,17.35,2024-12-31,17.35,Buy,0 days,Rise by 0.520000%,0.0
